Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Minor,RSC004666,Paco00.,Fluffy Omelettes,The Cat Cafe,Solar,51.0,499,33,0.546,0.485,16,17,11038,5950,5088,21,24,36,85,24.7%,329.9,177.8,152.1,0.63,0.72,1.08,2.54,334.5,180.3,154.2,0.64,0.73,1.09,2.58,79,70,2.36,2.09,2.39,2.12
Minor,RSC001034,Kingbonkk,Fangtooths,The Abyss,Lunar,50.8,498,32,0.678,0.719,23,9,11377,6770,4607,28,22,42,77,36.4%,340.7,202.7,138.0,0.84,0.66,1.26,2.31,355.5,211.6,144.0,0.88,0.69,1.31,2.41,91,56,2.72,1.68,2.84,1.75
Minor,RSC001071,Reven,Rated-RKO,Rocket Association Wrestling,Lunar,50.5,916,60,0.573,0.55,33,27,19815,12420,7395,65,29,54,177,36.7%,322.6,202.2,120.4,1.06,0.47,0.88,2.88,330.3,207.0,123.3,1.08,0.48,0.9,2.95,188,157,3.06,2.56,3.13,2.62
Minor,RSC002676,Mitchy.,Taipans,The Serpents,Lunar,50.0,464,35,0.511,0.514,18,17,10146,5730,4416,18,21,41,83,21.7%,326.1,184.2,141.9,0.58,0.67,1.32,2.67,289.9,163.7,126.2,0.51,0.6,1.17,2.37,73,71,2.35,2.28,2.09,2.03
Minor,RSC004194,Legacy,"Blizzards
Polaris","Storm
The Cosmos",Solar,50.0,553,37,0.572,0.595,22,15,11995,7290,4705,31,25,40,94,33.0%,323.5,196.6,126.9,0.84,0.67,1.08,2.53,324.2,197.0,127.2,0.84,0.68,1.08,2.54,111,93,2.99,2.51,3.0,2.51
Minor,RSC001880,Juststopbro,Surge,Electric Mayhem,Lunar,49.8,636,42,0.492,0.429,18,24,14916,8540,6376,38,18,55,109,34.9%,349.7,200.2,149.5,0.89,0.42,1.29,2.56,355.1,203.3,151.8,0.9,0.43,1.31,2.6,102,104,2.39,2.44,2.43,2.48
Minor,RSC001492,Moatsart,Wings,Fifty-Fifty Pizzeria,Solar,49.7,440,30,0.614,0.733,22,8,9337,5510,3827,28,22,18,71,39.4%,316.5,186.7,129.7,0.95,0.75,0.61,2.41,311.2,183.7,127.6,0.93,0.73,0.6,2.37,98,74,3.32,2.51,3.27,2.47
Minor,,Minty,"Ultraviolet
MUTO
Whiteout","The Wavelengths
Kaiju
Sub Zero",Solar,49.1,558,38,0.455,0.421,16,22,12530,6900,5630,21,26,52,90,23.3%,334.9,184.4,150.5,0.56,0.69,1.39,2.41,329.7,181.6,148.2,0.55,0.68,1.37,2.37,80,90,2.14,2.41,2.11,2.37
Minor,RSC004609,Yellowbob0,Whiteout,Sub Zero,Solar,49.0,735,48,0.362,0.375,18,30,16634,9720,6914,43,20,61,137,31.4%,337.5,197.2,140.3,0.87,0.41,1.24,2.78,346.5,202.5,144.0,0.9,0.42,1.27,2.85,96,138,1.95,2.8,2.0,2.88
Minor,RSC002633,Titan,Justice League,The Comic Crusaders,Lunar,48.7,231,17,0.366,0.412,7,10,5155,2820,2335,11,8,18,42,26.2%,332.8,182.0,150.7,0.71,0.52,1.16,2.71,303.2,165.9,137.4,0.65,0.47,1.06,2.47,31,44,2.0,2.84,1.82,2.59
Minor,,Taq_7,Mozza Marauders,Italian Battalion,Solar,48.7,667,42,0.651,0.619,26,16,15327,9050,6277,40,24,56,105,38.1%,342.7,202.3,140.3,0.89,0.54,1.25,2.35,364.9,215.5,149.5,0.95,0.57,1.33,2.5,132,89,2.95,1.99,3.14,2.12
Minor,,Cob,"Greed
Dread","Inferno
The Shadows",Lunar,48.5,972,62,0.511,0.484,30,32,22129,13120,9009,50,35,95,162,30.9%,339.5,201.3,138.2,0.77,0.54,1.46,2.49,356.9,211.6,145.3,0.81,0.56,1.53,2.61,148,144,2.27,2.21,2.39,2.32
Minor,RSC003864,Destroyerallstar,Surge,Electric Mayhem,Lunar,48.4,548,35,0.583,0.571,20,15,11836,6900,4936,30,25,35,90,33.3%,322.1,187.8,134.3,0.82,0.68,0.95,2.45,338.2,197.1,141.0,0.86,0.71,1.0,2.57,106,86,2.88,2.34,3.03,2.46
Minor,RSC004561,I_Am_Beercules,Fangtooths,The Abyss,Lunar,48.1,831,53,0.576,0.585,31,22,17962,10910,7052,43,36,68,141,30.5%,322.3,195.8,126.6,0.77,0.65,1.22,2.53,338.9,205.8,133.1,0.81,0.68,1.28,2.66,154,127,2.76,2.28,2.91,2.4
Minor,,Cozyboy,Wings,Fifty-Fifty Pizzeria,Solar,47.6,491,35,0.54,0.571,20,15,11207,6490,4717,29,21,37,69,42.0%,340.4,197.1,143.3,0.88,0.64,1.12,2.1,320.2,185.4,134.8,0.83,0.6,1.06,1.97,97,88,2.95,2.67,2.77,2.51
Minor,RSC002206,Krev,Fluffy Omelettes,The Cat Cafe,Solar,46.8,327,23,0.493,0.435,10,13,7027,4090,2937,17,12,24,59,28.8%,320.5,186.5,133.9,0.78,0.55,1.09,2.69,305.5,177.8,127.7,0.74,0.52,1.04,2.57,58,59,2.65,2.69,2.52,2.57
Minor,RSC002320,Joeexotic,Justice League,The Comic Crusaders,Lunar,46.5,786,58,0.457,0.448,26,32,17790,9910,7880,42,23,64,136,30.9%,337.5,188.0,149.5,0.8,0.44,1.21,2.58,306.7,170.9,135.9,0.72,0.4,1.1,2.34,120,134,2.28,2.54,2.07,2.31
Minor,RSC003142,Fish,Polaris,The Cosmos,Solar,45.8,940,63,0.359,0.317,20,43,21939,12910,9029,63,24,79,146,43.2%,348.0,204.8,143.2,1.0,0.38,1.25,2.32,348.2,204.9,143.3,1.0,0.38,1.25,2.32,140,200,2.22,3.17,2.22,3.17
Minor,RSC002398,Kayso,Hammerheads,Shark Attack,Lunar,45.7,733,52,0.424,0.423,22,30,16715,9500,7215,37,23,69,120,30.8%,340.1,193.3,146.8,0.75,0.47,1.4,2.44,321.4,182.7,138.8,0.71,0.44,1.33,2.31,106,129,2.16,2.62,2.04,2.48
Minor,RSC002640,Lastdark,Snuggies,As Seen on TV!,Solar,44.7,951,63,0.472,0.524,33,30,21771,12200,9571,47,30,90,150,31.3%,341.4,191.3,150.1,0.74,0.47,1.41,2.35,345.6,193.7,151.9,0.75,0.48,1.43,2.38,146,157,2.29,2.46,2.32,2.49
Minor,RSC003094,Galvarino,Ultraviolet,The Wavelengths,Solar,43.9,645,45,0.443,0.467,21,24,14528,8290,6238,34,15,60,114,29.8%,335.9,191.7,144.2,0.79,0.35,1.39,2.64,322.8,184.2,138.6,0.76,0.33,1.33,2.53,85,99,1.97,2.29,1.89,2.2
Minor,RSC000493,Swimmer,Bowheads,Whale Defense,Lunar,43.7,760,51,0.543,0.529,27,24,16369,9530,6839,36,30,64,123,29.3%,321.2,187.0,134.2,0.71,0.59,1.26,2.41,321.0,186.9,134.1,0.71,0.59,1.25,2.41,125,112,2.45,2.2,2.45,2.2
Minor,RSC003012,Fluffles,"Greed
Warrior Wasps","Inferno
The Swarm",Solar,43.2,210,13,0.434,0.462,6,7,4522,2850,1672,12,7,19,35,34.3%,321.1,202.4,118.7,0.85,0.5,1.35,2.49,347.8,219.2,128.6,0.92,0.54,1.46,2.69,33,39,2.34,2.77,2.54,3.0
Minor,RSC002357,Bieles,Shih Tzus,Puppy Paradise,Lunar,43.2,780,52,0.542,0.596,31,21,17013,9740,7273,40,26,63,129,31.0%,325.3,186.2,139.1,0.76,0.5,1.2,2.47,327.2,187.3,139.9,0.77,0.5,1.21,2.48,139,125,2.66,2.39,2.67,2.4
Minor,RSC000039,Impalerv,"Dread
Spell
Polaris","The Shadows
The Soundtrack
The Cosmos",Lunar,43.1,732,49,0.478,0.388,19,30,17426,9670,7756,33,22,85,102,32.4%,355.0,197.0,158.0,0.67,0.45,1.73,2.08,355.6,197.3,158.3,0.67,0.45,1.73,2.08,101,107,2.06,2.18,2.06,2.18
Minor,RSC004351,Bafflebot,"MUTO
Spell","Kaiju
The Soundtrack",Lunar,43.0,856,57,0.411,0.298,17,40,18638,10160,8478,46,28,55,141,32.6%,324.7,177.0,147.7,0.8,0.49,0.96,2.46,327.0,178.2,148.7,0.81,0.49,0.96,2.47,120,151,2.09,2.63,2.11,2.65
Minor,RSC002074,Yoloǃ,Mozza Marauders,Italian Battalion,Solar,42.8,31,2,0.435,0.5,1,1,656,480,176,2,2,3,3,66.7%,315.6,230.9,84.7,0.96,0.96,1.44,1.44,328.0,240.0,88.0,1.0,1.0,1.5,1.5,6,7,2.89,3.37,3.0,3.5
Minor,RSC000491,Lazaryo,Fluffy Omelettes,The Cat Cafe,Solar,42.5,868,60,0.44,0.417,25,35,19344,11050,8294,47,25,74,140,33.6%,332.3,189.8,142.5,0.81,0.43,1.27,2.41,322.4,184.2,138.2,0.78,0.42,1.23,2.33,126,147,2.16,2.53,2.1,2.45
Minor,RSC003237,Palmtree,Snuggies,As Seen on TV!,Solar,41.9,218,16,0.411,0.375,6,10,4514,2220,2294,8,7,13,42,19.0%,308.8,151.9,156.9,0.55,0.48,0.89,2.87,282.1,138.8,143.4,0.5,0.44,0.81,2.63,31,39,2.12,2.67,1.94,2.44
Minor,RSC004237,Exist,Dread,The Shadows,Lunar,41.8,776,51,0.486,0.451,23,28,16875,9400,7475,38,26,61,125,30.4%,324.3,180.6,143.6,0.73,0.5,1.17,2.4,330.9,184.3,146.6,0.75,0.51,1.2,2.45,106,110,2.04,2.11,2.08,2.16
Minor,,Tbonelul,"Polaris
Blizzards","The Cosmos
Storm",Solar,41.4,871,56,0.47,0.464,26,30,19364,11160,8204,50,20,74,146,34.2%,331.5,191.1,140.5,0.86,0.34,1.27,2.5,345.8,199.3,146.5,0.89,0.36,1.32,2.61,140,151,2.4,2.59,2.5,2.7
Minor,RSC002960,King,Vikings,The Sovereign,Lunar,41.3,979,61,0.591,0.623,38,23,19905,11540,8365,53,30,58,184,28.8%,303.2,175.8,127.4,0.81,0.46,0.88,2.8,326.3,189.2,137.1,0.87,0.49,0.95,3.02,184,146,2.8,2.22,3.02,2.39
Minor,RSC003887,Cundy,Ultraviolet,The Wavelengths,Solar,41.2,886,60,0.468,0.45,27,33,19776,10110,9666,37,27,73,141,26.2%,332.9,170.2,162.7,0.62,0.45,1.23,2.37,329.6,168.5,161.1,0.62,0.45,1.22,2.35,126,137,2.12,2.31,2.1,2.28
Minor,,(P|F)Ineapple,Nifflers,Magical Beasts,Solar,41.0,670,44,0.592,0.614,27,17,13781,7730,6051,30,31,43,103,29.1%,306.7,172.1,134.7,0.67,0.69,0.96,2.29,313.2,175.7,137.5,0.68,0.7,0.98,2.34,117,92,2.6,2.05,2.66,2.09
Minor,RSC000178,Scias,Silver Foxes,The Forest,Solar,40.9,374,24,0.494,0.375,9,15,7710,4600,3110,19,13,28,65,29.2%,307.4,183.4,124.0,0.76,0.52,1.12,2.59,321.3,191.7,129.6,0.79,0.54,1.17,2.71,61,62,2.43,2.47,2.54,2.58
Minor,RSC002186,5Pike,Dire Wolves,Polar Vortex,Lunar,40.6,867,61,0.33,0.311,19,42,19480,10270,9210,41,21,74,142,28.9%,335.1,176.6,158.4,0.71,0.36,1.27,2.44,319.3,168.4,151.0,0.67,0.34,1.21,2.33,111,174,1.91,2.99,1.82,2.85
Minor,RSC001614,Rexxay614,MUTO,Kaiju,Solar,40.2,808,55,0.424,0.345,19,36,18080,9960,8120,37,25,76,121,30.6%,333.7,183.8,149.9,0.68,0.46,1.4,2.23,328.7,181.1,147.6,0.67,0.45,1.38,2.2,129,156,2.38,2.88,2.35,2.84
Minor,RSC001021,Sef_Assasin666,Fluffy Omelettes,The Cat Cafe,Solar,40.0,233,16,0.462,0.375,6,10,4753,2700,2053,12,6,15,45,26.7%,304.2,172.8,131.4,0.77,0.38,0.96,2.88,297.1,168.8,128.3,0.75,0.38,0.94,2.81,27,30,1.73,1.92,1.69,1.88
Minor,RSC004441,Slam!,Jupiter,Milky Way,Lunar,39.7,619,45,0.367,0.4,18,27,13883,7580,6303,29,20,56,88,33.0%,334.5,182.6,151.8,0.7,0.48,1.35,2.12,308.5,168.4,140.1,0.64,0.44,1.24,1.96,85,120,2.05,2.89,1.89,2.67
Minor,RSC003897,Halfiehour,Ultraviolet,The Wavelengths,Solar,39.4,418,28,0.554,0.607,17,11,8571,4930,3641,17,17,34,68,25.0%,305.8,175.9,129.9,0.61,0.61,1.21,2.43,306.1,176.1,130.0,0.61,0.61,1.21,2.43,69,60,2.46,2.14,2.46,2.14
Minor,RSC000313,Hendo,Taipans,The Serpents,Lunar,39.0,584,42,0.564,0.643,27,15,11827,6650,5177,30,27,29,85,35.3%,302.0,169.8,132.2,0.77,0.69,0.74,2.17,281.6,158.3,123.3,0.71,0.64,0.69,2.02,107,91,2.73,2.32,2.55,2.17
Minor,,Free.,Necromorphs,The Monster Mash,Lunar,38.6,293,20,0.449,0.45,9,11,6465,3550,2915,12,11,28,40,30.0%,329.0,180.7,148.4,0.61,0.56,1.43,2.04,323.3,177.5,145.8,0.6,0.55,1.4,2.0,43,49,2.19,2.49,2.15,2.45
Minor,RSC000320,Ryanawesome_,Polar Bears,The Bear Den,Lunar,37.7,870,59,0.541,0.542,32,27,18260,10470,7790,43,35,64,122,35.2%,313.0,179.5,133.5,0.74,0.6,1.1,2.09,309.5,177.5,132.0,0.73,0.59,1.08,2.07,150,135,2.57,2.31,2.54,2.29
Minor,RSC000443,Enceyy,Vikings,The Sovereign,Lunar,37.5,931,58,0.596,0.621,36,22,18709,11530,7179,53,43,56,128,41.4%,299.7,184.7,115.0,0.85,0.69,0.9,2.05,322.6,198.8,123.8,0.91,0.74,0.97,2.21,175,137,2.8,2.19,3.02,2.36
Minor,RSC003984,Cpt Jon Smith,Polar Bears,The Bear Den,Lunar,37.3,346,23,0.471,0.478,11,12,6731,3530,3201,11,18,20,53,20.8%,290.1,152.1,138.0,0.47,0.78,0.86,2.28,292.7,153.5,139.2,0.48,0.78,0.87,2.3,52,56,2.24,2.41,2.26,2.43
Minor,RSC000171,Blindeyez,Whiteout,Sub Zero,Solar,36.8,911,58,0.345,0.345,20,38,19050,10630,8420,36,36,78,133,27.1%,311.8,174.0,137.8,0.59,0.59,1.28,2.18,328.4,183.3,145.2,0.62,0.62,1.34,2.29,120,180,1.96,2.95,2.07,3.1
Minor,RSC000763,Rogueum,MUTO,Kaiju,Solar,36.7,853,57,0.425,0.333,19,38,17405,9910,7495,48,32,45,126,38.1%,304.3,173.3,131.0,0.84,0.56,0.79,2.2,305.4,173.9,131.5,0.84,0.56,0.79,2.21,136,164,2.38,2.87,2.39,2.88
Minor,RSC003320,Jojomojo13,Ocelots,The Jungle,Solar,36.7,186,13,0.5,0.308,4,9,3611,2020,1591,4,13,15,22,18.2%,289.5,162.0,127.6,0.32,1.04,1.2,1.76,277.8,155.4,122.4,0.31,1.0,1.15,1.69,29,29,2.33,2.33,2.23,2.23
Minor,RSC004365,Mattixbigs,"Dire Wolves
Chromium
Hammerheads","Polar Vortex
Metal
Shark Attack",Lunar,36.7,577,41,0.364,0.341,14,27,13825,7740,6085,22,15,82,69,31.9%,357.3,200.0,157.3,0.57,0.39,2.12,1.78,337.2,188.8,148.4,0.54,0.37,2.0,1.68,71,102,1.83,2.64,1.73,2.49
Minor,RSC000796,Hoyci,Chromium,Metal,Lunar,36.0,864,61,0.474,0.557,34,27,18562,10250,8312,40,25,74,130,30.8%,320.4,176.9,143.5,0.69,0.43,1.28,2.24,304.3,168.0,136.3,0.66,0.41,1.21,2.13,127,136,2.19,2.35,2.08,2.23
Minor,RSC003456,Brainman_18,Vikings,The Sovereign,Lunar,35.7,181,11,0.534,0.636,7,4,3365,2130,1235,12,8,5,28,42.9%,277.2,175.5,101.8,0.99,0.66,0.41,2.31,305.9,193.6,112.3,1.09,0.73,0.45,2.55,39,36,3.21,2.97,3.55,3.27
Minor,RSC004088,Kenthesilencer,Justice League,The Comic Crusaders,Lunar,35.5,301,22,0.36,0.409,9,13,6155,3390,2765,10,15,25,39,25.6%,304.9,168.0,137.0,0.5,0.74,1.24,1.93,279.8,154.1,125.7,0.45,0.68,1.14,1.77,41,59,2.03,2.92,1.86,2.68
Minor,RSC002386,Gidderrrs,Spell,The Soundtrack,Lunar,34.3,641,43,0.477,0.419,18,25,13586,7340,6246,25,18,59,99,25.3%,316.1,170.8,145.3,0.58,0.42,1.37,2.3,316.0,170.7,145.3,0.58,0.42,1.37,2.3,97,103,2.26,2.4,2.26,2.4
Minor,RSC000230,Chronic Lies,Warrior Wasps,The Swarm,Solar,33.9,610,40,0.508,0.575,23,17,12227,6900,5327,29,25,38,85,34.1%,298.9,168.7,130.2,0.71,0.61,0.93,2.08,305.7,172.5,133.2,0.73,0.63,0.95,2.13,105,103,2.57,2.52,2.63,2.58
Minor,RSC001015,Bak3R,"Silver Foxes
Rated-RKO
Shih Tzus
Polaris
Polar Bears
Dread","The Forest
Rocket Association Wrestling
Puppy Paradise
The Cosmos
The Bear Den
The Shadows",Lunar,33.5,307,21,0.491,0.476,10,11,6363,2950,3413,7,12,24,45,15.6%,309.1,143.3,165.8,0.34,0.58,1.17,2.19,303.0,140.5,162.5,0.33,0.57,1.14,2.14,43,44,2.09,2.14,2.05,2.1
Minor,,47Lmao,"Whiteout
Ocelots","Sub Zero
The Jungle",Solar,33.4,693,45,0.306,0.333,15,30,14835,8230,6605,32,15,64,108,29.6%,319.2,177.1,142.1,0.69,0.32,1.38,2.32,329.7,182.9,146.8,0.71,0.33,1.42,2.4,85,143,1.83,3.08,1.89,3.18
Minor,RSC000084,Biggins,Hammerheads,Shark Attack,Lunar,32.8,528,36,0.39,0.333,12,24,11023,6140,4883,23,15,46,79,29.1%,311.3,173.4,137.9,0.65,0.42,1.3,2.23,306.2,170.6,135.6,0.64,0.42,1.28,2.19,77,102,2.17,2.88,2.14,2.83
Minor,RSC003330,Lebaneseninja,Dire Wolves,Polar Vortex,Lunar,32.0,656,47,0.37,0.319,15,32,13553,6940,6613,27,21,45,94,28.7%,308.1,157.8,150.3,0.61,0.48,1.02,2.14,288.4,147.7,140.7,0.57,0.45,0.96,2.0,86,121,1.96,2.75,1.83,2.57
Minor,RSC001091,Stealthman777,Jupiter,Milky Way,Lunar,31.5,639,45,0.38,0.356,16,29,13072,6810,6262,25,17,49,101,24.8%,305.1,158.9,146.1,0.58,0.4,1.14,2.36,290.5,151.3,139.2,0.56,0.38,1.09,2.24,87,119,2.03,2.78,1.93,2.64
Minor,RSC003186,Blaniac,Jupiter,Milky Way,Lunar,31.1,735,53,0.416,0.415,22,31,14966,7420,7546,33,20,40,112,29.5%,303.6,150.5,153.1,0.67,0.41,0.81,2.27,282.4,140.0,142.4,0.62,0.38,0.75,2.11,103,128,2.09,2.6,1.94,2.42
Minor,RSC004192,Spurilly,Greed,Inferno,Solar,30.0,916,58,0.543,0.569,33,25,18074,10330,7744,42,26,68,143,29.4%,294.2,168.2,126.1,0.68,0.42,1.11,2.33,311.6,178.1,133.5,0.72,0.45,1.17,2.47,151,135,2.46,2.2,2.6,2.33
Minor,RSC004051,Spiicy,Hammerheads,Shark Attack,Lunar,29.6,53,4,0.236,0.25,1,3,1077,490,587,2,1,3,9,22.2%,303.0,137.9,165.2,0.56,0.28,0.84,2.53,269.3,122.5,146.8,0.5,0.25,0.75,2.25,4,9,1.13,2.53,1.0,2.25
Minor,RSC000136,Blun,Bowheads,Whale Defense,Lunar,29.4,628,42,0.481,0.429,18,24,13260,7270,5990,30,21,50,72,41.7%,314.9,172.6,142.2,0.71,0.5,1.19,1.71,315.7,173.1,142.6,0.71,0.5,1.19,1.71,98,103,2.33,2.45,2.33,2.45
Minor,,Pythagorjags,Dread,The Shadows,Lunar,29.4,374,23,0.309,0.261,6,17,7395,4070,3325,12,10,35,62,19.4%,294.9,162.3,132.6,0.48,0.4,1.4,2.47,321.5,177.0,144.6,0.52,0.43,1.52,2.7,47,78,1.87,3.11,2.04,3.39
Minor,,Edac_123,"Silver Foxes
Greed","The Forest
Inferno",Solar,28.6,421,28,0.506,0.464,13,15,8547,4620,3927,14,12,40,62,22.6%,302.8,163.6,139.1,0.5,0.43,1.42,2.2,305.3,165.0,140.3,0.5,0.43,1.43,2.21,64,63,2.27,2.23,2.29,2.25
Minor,RSC001942,Dendro,Fluffy Omelettes,The Cat Cafe,Solar,28.5,343,24,0.486,0.417,10,14,6988,4250,2738,20,7,28,50,40.0%,303.8,184.8,119.0,0.87,0.3,1.22,2.17,291.2,177.1,114.1,0.83,0.29,1.17,2.08,54,56,2.35,2.43,2.25,2.33
Minor,,Avid,Hammerheads,Shark Attack,Lunar,27.4,826,58,0.431,0.414,24,34,17285,9170,8115,35,19,72,112,31.3%,312.1,165.6,146.5,0.63,0.34,1.3,2.02,298.0,158.1,139.9,0.6,0.33,1.24,1.93,125,149,2.26,2.69,2.16,2.57
Minor,RSC003120,Okieghosty,Dire Wolves,Polar Vortex,Lunar,27.1,300,20,0.258,0.2,4,16,5747,3000,2747,11,12,18,40,27.5%,285.7,149.1,136.5,0.55,0.6,0.89,1.99,287.4,150.0,137.4,0.55,0.6,0.9,2.0,37,71,1.84,3.53,1.85,3.55
Minor,RSC004165,.Tor.,"Polar Ice
Dread","Minty Fresh
The Shadows",Lunar,26.0,555,35,0.481,0.457,16,19,10880,6050,4830,24,15,42,80,30.0%,292.3,162.6,129.8,0.64,0.4,1.13,2.15,310.9,172.9,138.0,0.69,0.43,1.2,2.29,77,81,2.07,2.18,2.2,2.31
Minor,RSC001997,Bioeffect,Snuggies,As Seen on TV!,Solar,25.2,801,52,0.466,0.558,29,23,15969,8280,7689,34,17,57,118,28.8%,297.3,154.2,143.1,0.63,0.32,1.06,2.2,307.1,159.2,147.9,0.65,0.33,1.1,2.27,121,132,2.25,2.46,2.33,2.54
Minor,RSC000712,Laprius,Warrior Wasps,The Swarm,Solar,24.1,191,13,0.411,0.462,6,7,3552,1880,1672,10,3,8,33,30.3%,277.3,146.8,130.5,0.78,0.23,0.62,2.58,273.2,144.6,128.6,0.77,0.23,0.62,2.54,27,34,2.11,2.65,2.08,2.62
Minor,RSC000351,Mitzi,Snuggies,As Seen on TV!,Solar,23.9,358,24,0.43,0.417,10,14,6807,4110,2697,19,9,25,51,37.3%,283.5,171.2,112.3,0.79,0.37,1.04,2.12,283.6,171.3,112.4,0.79,0.38,1.04,2.13,50,60,2.08,2.5,2.08,2.5
Minor,RSC000663,Thedrprofessornoah,"Justice League
Hammerheads","The Comic Crusaders
Shark Attack",Lunar,23.0,185,13,0.222,0.154,2,11,3857,2200,1657,10,2,17,25,40.0%,310.9,177.3,133.6,0.81,0.16,1.37,2.02,296.7,169.2,127.5,0.77,0.15,1.31,1.92,19,42,1.53,3.39,1.46,3.23
Minor,,Drewski Rl,Spell,The Soundtrack,Lunar,22.7,475,32,0.359,0.281,9,23,9402,4960,4442,15,16,42,56,26.8%,295.2,155.7,139.5,0.47,0.5,1.32,1.76,293.8,155.0,138.8,0.47,0.5,1.31,1.75,63,91,1.98,2.86,1.97,2.84
Minor,RSC002836,Parkkid,Wind,The Elements,Solar,22.2,854,55,0.382,0.327,18,37,17027,9440,7587,37,20,73,109,33.9%,297.3,164.8,132.5,0.65,0.35,1.27,1.9,309.6,171.6,137.9,0.67,0.36,1.33,1.98,113,154,1.97,2.69,2.05,2.8
Minor,RSC002252,Djras1996,Polar Ice,Minty Fresh,Solar,21.7,324,21,0.532,0.524,11,10,6339,3150,3189,8,13,27,35,22.9%,291.8,145.0,146.8,0.37,0.6,1.24,1.61,301.9,150.0,151.9,0.38,0.62,1.29,1.67,50,46,2.3,2.12,2.38,2.19
Minor,RSC003224,Drizz,Chromium,Metal,Lunar,21.7,456,30,0.359,0.4,12,18,9011,4760,4251,16,13,39,56,28.6%,294.7,155.7,139.0,0.52,0.43,1.28,1.83,300.4,158.7,141.7,0.53,0.43,1.3,1.87,54,79,1.77,2.58,1.8,2.63
Minor,RSC002153,Kyllonen_,"Chromium
Wind
Dread","Metal
The Elements
The Shadows",Lunar,21.1,364,23,0.354,0.348,8,15,6785,3780,3005,18,8,21,53,34.0%,278.0,154.9,123.1,0.74,0.33,0.86,2.17,295.0,164.3,130.7,0.78,0.35,0.91,2.3,50,73,2.05,2.99,2.17,3.17
Minor,RSC002128,Velocifaptor,Silver Foxes,The Forest,Solar,20.5,600,42,0.5,0.476,20,22,10276,5410,4866,22,23,24,86,25.6%,255.4,134.5,120.9,0.55,0.57,0.6,2.14,244.7,128.8,115.9,0.52,0.55,0.57,2.05,102,102,2.54,2.54,2.43,2.43
Minor,RSC004070,Dr. Babies,Spell,The Soundtrack,Lunar,20.4,325,22,0.358,0.273,6,16,6296,3540,2756,11,10,31,39,28.2%,288.9,162.4,126.5,0.5,0.46,1.42,1.79,286.2,160.9,125.3,0.5,0.45,1.41,1.77,42,61,1.93,2.8,1.91,2.77
Minor,RSC003118,Mysty,Silver Foxes,The Forest,Solar,19.3,487,34,0.414,0.382,13,21,9063,4860,4203,22,14,27,61,36.1%,277.5,148.8,128.7,0.67,0.43,0.83,1.87,266.6,142.9,123.6,0.65,0.41,0.79,1.79,74,92,2.27,2.82,2.18,2.71
Minor,RSC000357,Primed,Wind,The Elements,Solar,19.0,566,38,0.441,0.421,16,22,10149,6080,4069,23,19,42,73,31.5%,267.4,160.2,107.2,0.61,0.5,1.11,1.92,267.1,160.0,107.1,0.61,0.5,1.11,1.92,87,101,2.29,2.66,2.29,2.66
Minor,RSC000781,Vegitus,"Ultraviolet
Dire Wolves","The Wavelengths
Polar Vortex",Lunar,17.8,475,32,0.281,0.25,8,24,8602,4680,3922,20,13,28,63,31.7%,270.1,146.9,123.1,0.63,0.41,0.88,1.98,268.8,146.3,122.6,0.63,0.41,0.88,1.97,61,109,1.92,3.42,1.91,3.41
Minor,RSC002736,Chulainn,Wind,The Elements,Solar,14.5,590,39,0.278,0.231,9,30,10925,5920,5005,23,9,47,82,28.0%,276.1,149.6,126.5,0.58,0.23,1.19,2.07,280.1,151.8,128.3,0.59,0.23,1.21,2.1,67,123,1.69,3.11,1.72,3.15
Minor,RSC003468,Hisdudeness3,Rated-RKO,Rocket Association Wrestling,Lunar,12.3,249,17,0.446,0.294,5,12,4371,2170,2201,9,6,13,32,28.1%,261.8,130.0,131.8,0.54,0.36,0.78,1.92,257.1,127.6,129.5,0.53,0.35,0.76,1.88,42,48,2.52,2.87,2.47,2.82
Minor,RSC003032,X3Dx Toasty,Polaris,The Cosmos,Solar,9.9,384,26,0.332,0.308,8,18,7011,3490,3521,12,8,29,44,27.3%,272.3,135.5,136.7,0.47,0.31,1.13,1.71,269.7,134.2,135.4,0.46,0.31,1.12,1.69,48,75,1.86,2.91,1.85,2.88
Minor,RSC003367,Osoghost,Whiteout,Sub Zero,Solar,7.3,492,35,0.323,0.343,12,23,9057,4550,4507,13,15,42,40,32.5%,274.5,137.9,136.6,0.39,0.45,1.27,1.21,258.8,130.0,128.8,0.37,0.43,1.2,1.14,69,109,2.09,3.3,1.97,3.11
Minor,RSC003424,Fryder,Wind,The Elements,Solar,4.3,145,8,0.223,0.25,2,6,2401,1340,1061,3,5,13,14,21.4%,246.9,137.8,109.1,0.31,0.51,1.34,1.44,300.1,167.5,132.6,0.38,0.63,1.63,1.75,15,33,1.54,3.39,1.88,4.13
Minor,RSC003206,R00Sh-E,Shih Tzus,Puppy Paradise,Lunar,3.2,106,6,0.418,0.5,3,3,1550,980,570,5,3,4,13,38.5%,218.1,137.9,80.2,0.7,0.42,0.56,1.83,258.3,163.3,95.0,0.83,0.5,0.67,2.17,18,22,2.53,3.1,3.0,3.67
