RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC002760,Amateur,gcol14,57,8,Otters,The Ocean,Solar,10,8,"[8, 9, 11, 14, 16, 17, 20, 21, 22, 23]",420.123,1.561,0.789,0.877,3.737,41.771,0.515,0.322,1.596,12,1,3,282.91,137.21,16,7.02,130.19,130.19,1,1,2.18,1.08,0.81,2.72,1.7,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,1.8203154804337445,2.186427870104288,1.7480263239660958,2.4155598101001354,0.36847450754632516,-0.12434509505591967,1.4761977089851686,1.2150399691234652,1.3764922817395786,0.3590877682692043,0,0,0.3590877682692043,2.2989103126605643,1.135745716201009,0.6518221247507279,1.132985175580216,1.6421848239614527,,,,1.74,1.57,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,1.0397775992207177,0.9730172309574929,1.0578,105.4539,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,1.1712878728571172,0.5853490749620938,0.2108,0.4927,0.199,0.1872,0.739,0.3221,0.2859,1.0897,1.347,2.658,235.24099999999999,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,1.1895136138330977,1.457718861875088,1.460218832345817,2.140009740693903,1.6428024735758542,1.7039435711628363,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,1.8011763904996572,1.8667492064242364
RSC002619,Amateur,Visionz,12,8,PermFA,Free Agent,N/A,1,8,[8],284.917,0.667,0.583,0.583,2.25,29.644,0.667,0.361,1.472,0,0,0,151.58,133.34,0,0.0,133.34,133.34,1,1,1.58,0.8,0.73,1.61,0.87,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-0.44391161970648785,-0.634528791481328,0.5694997990904117,0.10716168274763135,-1.6764310082483733,-1.7612461971353413,0.6590022881409343,0.8484772780165971,1.7628959599229057,0.5407992545489428,0,0,0.5407992545489428,0.708469215851369,3.026608854524853,0.04802899866584297,-0.8301769332893827,-1.0067811553261903,,,,2.3,1.39,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,1.3745935956242523,0.8613964825626008,-0.0351,97.3382,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-0.038862296479069344,0.26350041113401357,-0.007,-0.302,0.0896,0.2474,-0.4531,-0.0107,0.378,0.028000000000000025,-0.08579999999999999,1.2493,118.844,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,0.03056472532561875,-0.0928594475079301,0.6863248259027951,-0.7219047127127677,-0.09336782273389821,-0.1323115173630976,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-0.10236892179410839,-0.14495340351546487
RSC002982,Amateur,YTJDMGaming,3,8,PermFA,Free Agent,N/A,9,8,"[8, 12, 14, 15, 16, 17, 18, 19, 24]",331.0,0.667,0.667,0.667,1.333,50.038,1.667,1.222,3.444,0,0,0,151.4,179.6,0,0.0,179.6,179.6,1,1,0.67,1.78,0.37,0.55,0.4,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,0.32781727883176026,-0.634528791481328,1.05006401311739,-1.3163763688880419,1.762490661506477,-1.293560167969792,-4.717283375307974,-7.244099056419647,-4.382168986669999,3.2093622244856688,0,0,3.2093622244856688,-1.7036997809759107,-3.591412129608601,-2.6690400687161366,-2.7049083165342247,-2.5067980351637713,,,,-1.17,-4.03,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-0.7000698106619364,-2.4996282746613696,-2.6084,66.452,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-2.888235002813417,-0.9613701731318965,-0.5199,-0.752,-0.3269,-0.126,-1.1281,-0.7943,-0.1925,-1.7248,-2.1149,1.5057,130.06799999999998,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-1.8827870800581143,-2.288754511417116,0.8271826545760333,-0.44593430260738315,-0.5763541407266021,-0.8775143164072565,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-0.6319174018431004,-0.9613576303241372
RSC000984,Amateur,onemanblitz,19,8,PermFA,Free Agent,N/A,3,6,"[6, 7, 8]",195.737,0.368,0.211,0.789,1.316,27.964,0.86,0.368,2.193,0,0,0,105.48,90.26,0,0.0,90.26,90.26,1,1,0.95,1.33,0.59,2.14,0.92,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-1.9373643717330684,-1.5780031111839001,-1.5587131487433472,-1.3427669325497718,-1.9597196424147039,-0.614301887515066,-0.37862084490470477,0.782683974484595,-0.48385445919143755,-1.9443216435244288,0,0,-1.9443216435244288,-0.9614939357982865,-0.552524943016709,-1.008608971982705,0.10718875833303833,-0.8472048915136816,,,,-2.43,-1.16,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-1.45340580256989,-0.7198974530317025,-0.2815,53.2534,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-0.31169695813561277,-1.4847941260135085,-0.0561,-0.2542,-0.5048,-0.2616,-0.3812,-0.0857,-0.3997,-1.0767,-0.8666,-2.9058,77.92399999999999,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-1.1753228485033462,-0.9378423788076652,-1.5963521004629329,-1.7280263432822924,-1.5100821444440133,-1.3803509392157953,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-1.6556611948405744,-1.512238470790174
RSC000879,Amateur,InwardLicense54,34,8,Pet Rocks,Boomer Union,Lunar,8,5,"[5, 6, 7, 8, 9, 10, 15, 16]",287.029,0.471,0.353,1.353,1.353,34.812,1.039,0.706,2.461,1,0,8,155.4,131.63,9,6.62,125.01,125.01,1,1,0.88,1.42,0.95,1.92,1.3,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-0.4085430145003859,-1.2529935629251545,-0.746330786935837,-1.2853286469330654,-0.8049812098128989,2.525875736882191,-1.3409759786620592,-2.394192681774929,-1.3189849894586267,0.06027332416474636,0,0,0.06027332416474636,-1.1470453970926924,-1.1603023803350865,1.7084600953992748,-0.28190643441589147,0.365574713461384,,,,-1.26,-2.33,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-0.7538795243696474,-1.4454323175985007,-0.8288,118.7595,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-0.9177132338037387,1.1130163841813727,-0.1652,0.1097,0.3784,-0.1357,0.1645,-0.2524,-0.2073,0.18720000000000003,-0.2952,-1.0868,95.442,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,0.20434702074842245,-0.31947244163467775,-0.5970526060923378,-1.29730203428139,-0.6126905005105078,-0.7381103344573325,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-0.6717567583160746,-0.8086341029248075
RSC002511,Amateur,Most_games,45,8,Pet Rocks,Boomer Union,Lunar,9,8,"[8, 9, 10, 11, 12, 13, 14, 15, 24]",261.356,0.689,0.4,0.844,1.578,43.663,1.044,0.696,2.496,1,1,2,152.79,108.57,4,2.22,106.35,106.35,1,1,0.89,1.45,0.58,1.21,0.81,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-0.8384758750383811,-0.5651092763192662,-0.47744366718264675,-0.9360417749395794,0.6875114693574541,-0.3080788922280998,-1.3678574069793044,-2.3002022481577833,-1.4280505437845663,-1.016150908844751,0,0,-1.016150908844751,-1.1205380454792058,-1.3628948594412127,-1.0840831127433155,-1.5376227382874366,-1.1982726719012005,,,,-2.44,-3.32,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-1.4593846596485243,-2.0593464337704064,-1.7828,61.683,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-1.9740617208992843,-1.1504969616770762,-0.3553,-0.3595,-0.3912,-0.2627,-0.5392,-0.5429,-0.4013,-1.3686999999999998,-1.4834,-2.1367,128.343,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-1.4940692697562272,-1.605344264086452,-1.1738335511938702,-0.4883477877670221,-1.0053170329487089,-1.0996629615172377,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-1.102234342740519,-1.20473177368516
RSC000972,Amateur,Ryuki Sanyo,14,8,Pet Rocks,Boomer Union,Lunar,6,5,"[5, 6, 8, 9, 10, 11]",278.143,0.571,0.214,1.143,1.714,33.314,1.071,0.69,2.286,0,0,0,150.09,128.05,0,0.0,128.05,128.05,1,1,1.14,1.22,0.94,1.66,1.07,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-0.5573524017453761,-0.9374503121885086,-1.5415501410995265,-0.7249172656457393,-1.0575802419445433,1.3566606639683187,-1.5130171198924245,-2.2438079879874957,-0.7736572178289325,0.23563932997122422,0,0,0.23563932997122422,-0.45785425514204137,0.19031414703908753,1.6329859546386642,-0.7417462076646263,-0.36847610007615567,,,,-0.54,-2.01,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-0.32340181470795976,-1.2469954315631369,-0.9792,120.367,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-1.0842486766330575,1.1767658730860437,-0.1952,-0.1105,0.4001,-0.0582,-0.1658,-0.2982,-0.0889,0.03620000000000001,-0.5529000000000001,-0.2222,107.554,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,0.03951582345669279,-0.598355768217595,-0.12206945995005289,-0.9994978996416515,-0.41971769230246625,-0.6284582215460452,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-0.4601804600431746,-0.688505127867144
RSC002799,Amateur,SadWhale,7,8,Pet Rocks,Boomer Union,Lunar,2,8,"[8, 9]",191.143,0.143,0.143,1.143,0.571,25.044,0.857,0.524,2.667,0,0,1,92.31,98.83,1,3.57,95.26,95.26,1,1,0.43,1.81,0.63,2.18,1.33,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-2.01429778665581,-2.2879754253413536,-1.9477413220032813,-2.499294575372647,-2.452102268465707,1.3566606639683187,-0.36249198791435805,-0.683566789942878,-1.9609136806341532,-1.6558907129216698,0,0,-1.6558907129216698,-2.339876219699589,-3.7940046087147272,-0.7067124089402623,0.17793333883284373,0.46132047174888924,,,,-3.62,-2.34,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-2.1648897949274013,-1.4516334702871057,-0.588,60.0138,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-0.6510793599121166,-1.2166933205446822,-0.1172,0.1384,-0.4137,-0.3897,0.2076,-0.179,-0.5953,-0.7822,-0.5667,-3.9958,45.054,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-0.8538474339178206,-0.6132901489193576,-2.195162682576153,-2.5362183764401682,-1.8889509280645096,-1.6851937189044803,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-2.0710547184875012,-1.8462078737086398
RSC000885,Amateur,SvG_Spookmyoof,46,8,Potatoes,The Garden,Lunar,2,6,"[6, 8]",236.978,0.609,0.37,0.587,1.565,38.914,0.725,0.471,1.935,1,0,1,128.51,108.47,2,1.09,107.38,107.38,1,1,0.96,1.21,0.49,1.25,0.81,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-1.2467220197894908,-0.817543876908583,-0.6490737436208532,-0.9562227942103143,-0.1132847947234407,-1.7389754338417438,0.34717771966089794,-0.1854174917720054,0.3201144841254841,-0.9567341371405825,0,0,-0.9567341371405825,-0.9349865841847999,0.25784497340779633,-1.7633503795888101,-1.466878157787631,-1.1982726719012005,,,,-0.64,-1.14,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-0.38319038549430523,-0.7074951476544923,-1.11,52.6162,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-1.2290813622851513,-1.5100639078673537,-0.2212,-0.3595,-0.5134,-0.069,-0.5392,-0.338,-0.1054,-1.1631,-0.9825999999999999,-1.8917,115.464,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-1.2696368580795412,-1.0633777528224824,-1.0392385120950272,-0.8050105560980314,-1.0215787838711186,-0.9645721442270908,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-1.1200638032512977,-1.0567335182033273
RSC002603,Amateur,djswifte,52,8,Potatoes,The Garden,Lunar,2,8,"[8, 9]",310.75,0.923,0.346,0.865,2.173,42.476,0.731,0.462,2.019,5,0,2,180.64,130.11,7,3.37,126.74,126.74,1,1,1.25,1.29,0.67,1.87,1.18,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-0.011299319380151203,0.17326193040448604,-0.7863778047714185,-0.01237204677902816,0.48735455938398153,-0.19115738493671244,0.31492000568020445,-0.1008261015165747,0.058357153743230306,0.1600704261533004,0,0,0.1600704261533004,-0.16627338739368863,-0.28240163754187386,-0.4048158458978199,-0.3703371600406479,-0.017408319688637063,,,,0.22,0.06,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,0.1309913232682661,0.036643174978121106,-0.1791,84.9158,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-0.19831112471990642,-0.2291413624083722,-0.0357,-0.0052,-0.0779,0.0236,-0.0078,-0.0545,0.036,-0.09519999999999999,-0.026300000000000004,-0.0062,156.50600000000003,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-0.10392006610710372,-0.028468458250329908,-0.0034060785404605434,0.20411075284220484,0.04643103811561337,0.06127502887335125,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,0.050907209470044144,0.06712963589803035
RSC002877,Amateur,robophant,53,8,Potatoes,The Garden,Lunar,11,8,"[8, 9, 10, 11, 18, 19, 20, 21, 22, 23, 24]",315.962,0.736,0.509,1.0,1.811,40.641,0.736,0.472,2.019,0,0,5,174.16,141.8,5,2.36,139.44,139.44,1,1,1.08,1.28,0.78,2.12,1.36,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,0.07598343172505763,-0.41680394847304236,0.14614561054283629,-0.5743358141641032,0.17792917623206658,0.5604808762222057,0.2880385773629599,-0.19481653513371996,0.058357153743230306,0.8926849898843084,0,0,0.8926849898843084,-0.6168983648229605,-0.2148708111731651,0.4253997024688961,0.07181646808313562,0.5570662300363945,,,,0.95,0.7,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,0.5674478900085882,0.4335169470488482,0.2418,108.7632,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,0.26774451282570694,0.7165877584036039,0.0482,0.1671,0.2436,0.1021,0.2507,0.0736,0.156,0.561,0.48029999999999995,0.2758,132.351,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,0.6123861038454327,0.5197748217143804,0.15151555829984056,-0.38980097703088656,0.08707622419759509,0.10394531094659476,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,0.0954707834455434,0.11387690883956693
RSC002849,Amateur,sharkkilla06,10,8,Potatoes,The Garden,Lunar,11,8,"[8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20]",177.9,0.4,0.3,0.6,1.3,30.769,1.0,0.564,2.615,0,0,0,102.2,75.7,0,0.0,75.7,75.7,1,1,0.9,1.62,0.37,1.06,0.6,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-2.2360716686370616,-1.4770292709481732,-1.049543921976668,-1.367605110113753,-1.486728797869134,-1.6665954531375515,-1.1313008377875522,-1.05952852441146,-1.7988734284927594,-2.7842325134396635,0,0,-2.7842325134396635,-1.0940306938657192,-2.5109189077092617,-2.6690400687161366,-1.8029149151617063,-1.868492979913737,,,,-4.58,-3.84,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-2.7388600744763183,-2.3818063735778723,-2.075,28.009,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-2.29760996820465,-2.4859248244303527,-0.4136,-0.5605,-0.8452,-0.493,-0.8408,-0.6318,-0.7532,-2.3123,-2.2258,-3.8783,83.769,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-2.524100513229579,-2.408770657781282,-2.130612000559361,-1.584312244292095,-2.041943307233627,-2.045207551191914,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-2.238796285546361,-2.240619723430681
RSC002174,Amateur,SnowWolf,6,8,Spinosaurus,Dino Park,Solar,2,8,"[8, 9]",84.5,0.0,0.167,0.5,0.667,0.0,1.944,1.111,3.944,0,0,0,43.52,40.98,0,0.0,40.98,40.98,1,1,0.67,2.0,0.25,0.45,0.26,60,36.0,311.42472727272724,59.713974800330845,0.868090909090909,0.31691376623187695,0.48345454545454547,0.17479453847823223,2.180969696969697,0.6441696440403184,39.58581818181818,5.93034734677566,0.8993333333333333,0.17960767429780575,0.7895757575757576,0.18600202120928522,0.45127272727272727,0.1063938064243147,2.037727272727273,0.3209079183277573,123.96515151515152,17.335172720730984,1.0,0.0,1.0,0.0,123.96515151515152,17.335172720730984,1.3127272727272727,0.37725383304275983,1.248181818181818,0.1480805217072485,0.7236363636363636,0.13249571176594213,2.0793939393939396,0.5654143358742519,1.1854545454545453,0.31332980736249494,-3.8001946450811372,-2.7392022738947577,-1.810437260852716,-2.35026550998876,-6.67512640778808,-2.2233645354774905,-6.206514504083322,-6.20080524326933,-5.940248334183413,-4.787096895545223,0,0,-4.787096895545223,-1.7036997809759107,-5.077090309720192,-3.574729757843463,-2.881769767783738,-2.9536115738387956,,,,-10.73,-10.99,0.0009090909090908729,1.672560469079451,0.0009090909090909149,1.6126034145837815,-6.415857177836566,-6.815630545930526,-4.7307,10.245,-3.0303030302993323e-06,0.9031110581916436,90.69380303030303,25.21588843486737,-5.238222837365697,-3.1904012915548168,-0.9429,-0.8861,-1.0847,-1.1549,-1.3291,-1.4405,-1.7644,-4.0686,-4.534,-6.4908,6.67,1.3457248783335231e-17,0.9160887167054291,6.06060606061885e-06,0.9240423339664267,4.0371746350005693e-17,1.8202751129636972,148.20460606060607,40.67102699783608,-4.441272909279014,-4.906708160376119,-3.5658346113582504,-3.4799860369431164,-3.8203898199060493,-4.071278544175949,-9.420074148334662e-17,0.9120719559954541,-9.083642928751281e-17,0.9127865517761463,-4.1886934411182475,-4.460274459843705
