RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC004106,Amateur,KDoughboy767,42,11,Capybaras,The Jungle,Solar,13,11,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",182.714,0.262,0.214,0.762,1.143,22.922,0.937,0.571,2.119,0,0,3,13.0,27.0,0.521,0.714,0.323,0.286,0.156,0.31,0.64,91.76,90.95,3,1.79,89.16,0.521,0.193,0.13,0.156,0.286,25.5,0.88,1.18,0.65,1.33,0.81,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-1.692689883848897,-1.7159497465751257,-1.5633724969706793,-1.3691507466651271,-2.9094033722744053,-0.2774554530132248,-1.208793220022572,-1.2875354466691111,-0.5536894073252238,-1.511028454204184,-0.7741696034743306,-0.9324682887119731,0.5482892847966181,1.5351414078879455,-1.705249609658911,-1.1263319709062305,-1.5765485460732325,-0.9786480180125461,0.10834890182279175,-0.23795541157401973,-0.894681067624651,-0.7667954919561231,-2.06,-2.8,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-1.2954514825640397,-1.7606309924977783,-1.3017,57.954,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-1.4247186551696167,-0.8401343040318748,-0.2564,-0.23,-0.2856,-0.2332,-0.3451,-0.3918,-0.3562,-1.0052,-1.0931,-2.5552,60.55200000000001,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-1.1125312395345348,-1.205144008478068,-1.3377795650326985,-1.9113271055657615,-1.4928666338315297,-1.491202457002749,-1.8915,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-1.6104211960277368,-1.613180623512672
RSC000961,Amateur,mbolt05,52,11,Capybaras,The Jungle,Solar,8,5,"[5, 6, 7, 8, 9, 10, 11, 12]",239.135,0.615,0.269,0.692,1.365,45.055,0.936,0.538,2.071,3,0,2,13.0,21.0,0.505,0.66,0.29,0.34,0.205,0.25,0.4,128.04,111.1,5,2.4,108.7,0.505,0.155,0.135,0.205,0.314,34.132,0.75,1.14,0.61,1.29,0.74,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.830893625361198,-0.5727748713718935,-1.2021901082838098,-1.0241172983228481,1.2304805737572515,-0.5529431368561436,-1.201291400287223,-0.9465348869573891,-0.37157137476507707,-0.580133801591004,-1.0052650074965188,0.8968972913224144,0.010091213830611503,-0.5756780279579844,0.37156640210463326,0.11856126009539177,-0.4655622788922746,-1.3404231147186056,0.35838482910615627,-0.44338454386813764,-0.954062554413898,-0.949780779809289,-0.95,-1.53,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-0.597303976990605,-0.9619639986393982,-0.9578,66.307,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-1.04831895412701,-0.5952774954144996,-0.1887,-0.2849,-0.2024,-0.1075,-0.4274,-0.2883,-0.1643,-0.7835,-0.88,-1.806,120.20500000000001,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.8671622540407691,-0.9702024460138898,-0.9455345548094293,-0.4373043671437165,-0.7163796204894863,-0.7724388437315569,-1.3171,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-0.7727903478407883,-0.8356232044177643
RSC003786,Amateur,meanstoner,16,11,Capybaras,The Jungle,Solar,3,10,"[10, 11, 12]",215.75,0.438,0.125,0.938,1.688,25.948,1.125,0.771,2.562,0,0,0,9.0,7.0,0.531,0.709,0.31,0.291,0.16,0.56,0.44,120.4,95.35,0,0.0,95.35,0.531,0.178,0.131,0.16,0.285,27.175,1.25,1.44,0.65,1.22,0.83,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-1.1880851941872528,-1.1459815368420694,-2.1478312713912495,-0.5221091730320552,-2.343402883380365,0.4151992949346846,-2.619135330268187,-3.3542055055280384,-2.2344870828282413,-1.2161339864623428,0.18872791328478722,0.5920030279833499,0.8846630791503721,0.7036064786153065,-1.5357136086986214,-1.1707924434420027,-1.360966757666362,0.05101956492008528,-1.5168846255190762,-0.23795541157401973,-1.05798015629508,-0.7145139811409331,-3.45,-4.57,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-2.169708268822665,-2.873733810709852,-1.9114,61.9775,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-2.0920373458520163,-0.722190886161408,-0.3766,-0.2144,-0.2455,-0.3905,-0.3215,-0.5753,-0.5967,-1.227,-1.4935,-1.3099,86.62799999999999,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-1.3580109011606836,-1.6465827771812918,-0.6858005057280573,-1.266990409555616,-1.1401058977518475,-1.2793417796872721,-2.9203,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-1.229882604277567,-1.3839900545697132
RSC002055,Amateur,BLAPGaming,40,11,Excitebikers,8-Bit Brigade,Lunar,4,9,"[9, 10, 11, 12]",273.225,0.7,0.25,0.775,2.025,34.568,0.825,0.5,2.283,2,0,1,25.0,19.0,0.5,0.671,0.315,0.329,0.185,0.62,0.48,146.93,126.3,3,1.88,124.42,0.5,0.171,0.144,0.185,0.309,38.446,1.32,1.46,0.53,1.55,0.94,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.3101897305020907,-0.2975061337167244,-1.3269622061938193,0.0016578183704131695,-0.7310683776742758,-0.22629345458525413,-0.3685894096634812,-0.5538675757741927,-1.1759260185723899,0.16877428126872912,0.41982331730697525,0.2871087646442855,-0.15809568334626553,1.023427605258629,-0.47611360269681313,-0.10374110258346934,0.08967344360756944,0.2458215400695022,-1.6419025891607586,-0.8542428084563729,-0.5680828902837939,-0.42696567165738686,-1.01,-0.39,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-0.6350416799945746,-0.2450503191129781,-0.4163,65.9426,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-0.4556453917118559,-0.6059593846830464,-0.082,-0.1281,-0.206,-0.1143,-0.1921,-0.1253,-0.1746,-0.5304,-0.492,0.3355,124.818,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.5870409629786488,-0.5424346082095672,0.1756516296448303,-0.32331736075106454,-0.2756245220792758,-0.29121170203945085,-1.0003,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-0.29732834966125415,-0.3150323907153552
RSC004048,Amateur,Judge,35,11,Excitebikers,8-Bit Brigade,Lunar,1,11,[11],239.4,0.543,0.2,0.771,1.571,34.564,0.895,0.514,2.295,0,0,3,13.0,16.0,0.556,0.705,0.275,0.295,0.169,0.37,0.46,123.96,115.44,3,2.14,113.3,0.556,0.149,0.126,0.169,0.277,31.384,1.03,1.4,0.55,1.5,0.86,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.8268459124794828,-0.8059436844445073,-1.6553098322727913,-0.7039511255367698,-0.7318165607395682,-0.24203560794770662,-0.8937167911379129,-0.6985344798943177,-1.2214555267124265,-0.3609876704742885,-0.5430741994521424,0.4395558963138175,1.7255975650347575,-1.535141407887949,-1.15425760653797,-1.526476223728178,-0.8192451174248592,-0.5612152141209387,-1.2668486982357117,-0.7515282423093139,-0.6423097487703524,-0.6360917149181476,-1.58,-1.06,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-0.9935498585322843,-0.6663943237469268,-0.6536,62.315,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-0.7153710359613777,-0.7122975337241564,-0.1288,-0.1908,-0.2422,-0.1788,-0.2862,-0.1967,-0.2732,-0.7405999999999999,-0.7561,-1.3805,104.57400000000001,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.8196821932483354,-0.8336033864676127,-0.7227632629647935,-0.8235456194575144,-0.7950594525554507,-0.8033809607033007,-1.9442,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-0.8576657589374441,-0.8690963410229755
RSC004387,Amateur,runninghair,46,11,Excitebikers,8-Bit Brigade,Lunar,3,11,"[11, 12, 13]",278.739,0.543,0.348,0.891,1.348,40.282,0.812,0.464,2.246,1,0,2,12.0,28.0,0.534,0.69,0.291,0.31,0.175,0.26,0.61,135.97,142.77,3,1.63,141.14,0.534,0.156,0.135,0.175,0.29,40.931,0.8,1.43,0.62,1.92,1.1,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.2259667537859543,-0.8059436844445073,-0.6834008590790341,-1.050538778601311,0.3377111310965588,0.23022899292586813,-0.27106575310394465,-0.18186696517958614,-1.035543368473944,0.9653228274147042,-0.9667491068261541,-0.7037975912076744,0.9855752174564983,-0.5117138026293199,-0.899953605097537,-0.9484900807631416,0.4095067237216427,-1.2012788467547364,-1.4543756436982351,-0.39202726079460815,-0.018804137483261384,-0.00871358513586466,-0.07,0.78,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-0.043817666265720055,0.49072950987466357,0.2207,87.5068,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,0.2415532403443825,0.02616574310179774,0.0435,-0.0026,0.0089,-0.0079,-0.0039,0.0664,-0.012,0.04189999999999999,0.0505,-0.7918,108.062,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,0.04635854265094958,0.05566861861735288,-0.41454831699784384,-0.7373573085323962,-0.391572649927563,-0.34267277970420396,-1.4501,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-0.4224067180131371,-0.3707029088022949
RSC003335,Amateur,xEaglex20x,47,11,Excitebikers,8-Bit Brigade,Lunar,12,9,"[9, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24]",236.234,0.426,0.255,1.234,1.34,31.791,0.858,0.546,2.404,0,0,6,31.0,27.0,0.557,0.713,0.282,0.287,0.161,0.66,0.57,139.09,97.14,6,3.19,93.95,0.557,0.156,0.126,0.161,0.273,25.648,0.91,1.55,0.8,2.26,1.44,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.875204625624802,-1.184843005687505,-1.294127443585922,-1.062972416379411,-1.250494470753836,1.5801186437561692,-0.616149460929999,-1.0292016893117462,-1.6350152256510924,-1.282830635063082,0.5738869199884342,-0.39890332786860955,1.7592349444701327,-1.0873918305873007,-1.493329608458549,-1.7043181138712669,-1.5575001253662373,-0.8951614572342245,-2.2044834255483288,0.5324038345289218,0.48593850022533597,0.8800720987223688,-2.92,-2.31,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-1.8363585589542681,-1.4524838846311594,-0.4251,75.16,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-0.465277021165694,-0.33576386837156624,-0.0837,0.264,-0.1142,-0.3305,0.396,-0.128,-0.505,-0.26439999999999997,-0.237,-2.4527,87.791,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.2926424508390836,-0.2612985292402315,-1.2841155053051423,-1.2382527359300672,-0.938584289581313,-0.858478117904151,-2.9191,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-1.0124923418785154,-0.9287003646011632
RSC004377,Amateur,AiR2Supreme,4,11,FA,Free Agent,N/A,1,11,[11],231.25,0.5,0.0,0.5,1.0,50.0,1.0,0.25,1.833,0,0,0,3.0,3.0,0.544,0.696,0.264,0.304,0.192,0.75,0.75,88.5,142.75,0,0.0,142.75,0.544,0.152,0.112,0.192,0.289,41.255,0.5,0.83,0.6,2.0,0.5,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.9513321765775093,-0.9451972811406518,-2.9687003365886797,-1.591402021948667,2.1554218882255363,-1.308566498253863,-1.6814078633495597,2.0294699977994655,0.5314305366789835,1.0420239733055554,0.9205300260217164,-1.7709275128944004,1.3219490118102524,-2.238747886503259,-0.17942560101630647,-0.9929505532989138,0.45120732040452455,-2.036144454537951,2.296163265552229,-0.49474182694166713,0.09995883609523228,-1.5771589095915717,1.57,3.07,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,0.9876795491761111,1.9308455854145774,0.9605,85.65,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,1.0512668164750028,-0.028263817803354973,0.1892,-0.4731,-0.0096,0.1778,-0.7097,0.2891,0.2716,-0.11569999999999997,-0.14899999999999997,-1.5849,110.0,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.12806704198512364,-0.16427901963512737,-0.8297772513385738,-0.6894694224736577,-0.5420897507059689,-0.5130671402658253,-0.2983,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-0.5847761647975859,-0.555035277303303
RSC004293,Amateur,Pe Keen,13,11,FA,Free Agent,N/A,1,11,[11],234.846,0.385,0.308,1.0,1.077,35.747,0.846,0.513,2.205,0,0,2,6.0,7.0,0.587,0.74,0.271,0.26,0.142,0.46,0.54,121.67,113.18,2,3.85,109.33,0.587,0.153,0.118,0.142,0.251,27.442,0.69,1.36,0.74,1.95,1.18,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,-0.8964054764920487,-1.3176196909094102,-0.9460789599422117,-1.4717282583344533,-0.5105414191792081,0.6592026720526984,-0.5261276241058107,-0.688201129600023,-0.8799842156621523,-0.5501203097206714,-0.19643109341885998,-0.17023263036431177,2.768356327531391,-1.7909983092026072,-2.298625613019924,-2.682448509658256,-1.3266023770665802,-1.5073962362752489,-1.0168127709523487,0.224260136087745,0.025731977608673736,0.20041245812489586,-1.43,-1.24,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,-0.8992056010223606,-0.7795912205142562,-0.3528,80.9042,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,-0.3861444291756375,-0.16738047557138325,-0.0695,0.0601,-0.0569,-0.1619,0.0902,-0.1062,-0.2473,-0.2282,-0.2633,-2.834,85.017,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,-0.25257769091633075,-0.29029413267902965,-1.4837458074916514,-1.3067981414651242,-1.0066812626111847,-0.9426639777970529,-2.3637,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,-1.0859515553590748,-1.0197725039442997
RSC004120,Amateur,Silk MrFishy,4,11,FA,Free Agent,N/A,1,11,[11],531.25,2.0,1.25,1.5,4.0,50.0,0.833,0.5,2.0,1,0,1,0.0,1.0,0.496,0.661,0.292,0.339,0.212,0.0,0.25,388.0,143.25,2,12.5,130.75,0.496,0.165,0.127,0.212,0.319,41.709,2.0,1.17,1.28,3.0,1.8,56,34.0,293.5328333333334,65.4690704958605,0.7918666666666667,0.30878915173607546,0.45206666666666667,0.15227763513044043,2.0239333333333334,0.643415880595357,38.4765,5.346285134687385,0.8324999999999999,0.25409484381854824,0.7758666666666667,0.1333009903301116,0.44639999999999996,0.09677403470509767,1.9730666666666667,0.26356533356545825,120.87733333333333,20.990559936237567,0.511,0.2596330301499168,0.5176666666666666,0.13119302266280128,0.5047,0.029728831935948354,0.29900000000000004,0.015633738935502545,0.19623333333333334,0.023593808850881914,0.31133333333333335,0.02249188870395869,37.74926666666667,7.7696729968616385,1.2316666666666667,0.3593392723369909,1.1973333333333334,0.15997700984254246,0.6963333333333334,0.19471435016690358,1.9326666666666665,0.6736106177665374,1.1033333333333333,0.382544415571653,3.6309842932884937,3.912486324538805,5.239990315385623,3.0712121448388854,2.1554218882255363,2.62697184235926,-0.4286039675462734,-0.5538675757741927,-0.10218845160319301,0.4703384138706445,-1.9681625242556364,2.0402507788439066,-0.2926452010877672,-0.44774957730065534,0.6682544037851399,0.34086362277425286,0.5096396379786853,2.1381835843781216,0.17085788364363289,2.9975534220583344,1.5844960058264017,1.8211392933957933,0.37,-0.08,-0.0003333333333333558,1.5899218877653711,-0.0003333333333333262,1.590149598976913,0.23292548909672245,-0.05010010801368843,0.8162,167.36,3.3333333333255648e-06,0.9136564111167352,86.61418666666667,34.11381552821261,0.8933299834989978,2.366953449301366,0.1608,0.5463,0.8048,0.0419,0.8195,0.2457,0.0641,1.5538,1.1293,2.6478,290.0,1.3333333333331865e-05,0.9035371750584718,6.666666666695539e-06,0.9070340631300244,0.0,1.910030670813502,137.9025,40.46952495716525,1.7196709881539898,1.2450396068217426,1.3862604619182761,3.758321852331768,2.4451104917414583,2.18371422042852,1.2841,-5.921189464667501e-17,0.9270038406808312,-2.960594732333751e-17,0.9243865412638557,2.63764871777194,2.3623388300773667
