RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC005408,Amateur,Sprite728,45,14,Brass,Metal,N/A,1,14,[14],40.0,228.56,0.533,0.289,0.822,1.333,280.58,0.772,0.465,0.615,2.026,1.0,0.0,2.0,8.0,43.0,0.527,0.699,0.317,0.301,0.156,0.18,0.96,127.93,100.63,3.0,1.67,98.96,0.527,0.172,0.145,0.156,0.286,28.303,0.8,1.25,0.66,1.77,1.06,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-1.4678976940603359,-1.0717010593917855,-1.1970606271731667,-1.5336145082081158,0.7663905246596033,-0.597057071137238,-0.03186907311940166,-0.15854650279026103,0.3192548282678126,-1.5205893830743007,-1.1170889957576506,-1.8649001721117962,0.8322100359598853,0.896203458811187,-1.6569126941091932,-1.1733301402334575,-1.565668353586042,-1.7004284237338247,0.493386812398,-0.4192620040507956,-0.6582438318853474,-0.6409843423612767,-1.2,-1.68,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-0.9280284137229892,-1.2420250651572329,-0.9326,65.3136,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-1.024002583819038,-0.9586142026646459,-0.1843,-0.1923,-0.3259,-0.167,-0.2884,-0.2816,-0.2552,-0.8695,-0.8252,-3.2661,106.63000000000001,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-1.0419279801465982,-0.9915124522374676,-1.7271682132106263,-0.9578359270926446,-1.1933060218523044,-1.1559462858188894,-1.4079,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-1.2785435079007328,-1.2455451836604023
RSC005357,Amateur,alphaslayer6072,46,14,Brass,Metal,N/A,2,14,"[14, 15]",35.96,356.13,0.891,0.413,1.37,2.478,300.82,0.853,0.551,0.737,2.299,4.0,1.0,9.0,22.0,35.0,0.544,0.696,0.268,0.304,0.188,0.48,0.76,212.62,143.51,14.0,7.61,135.9,0.544,0.152,0.116,0.188,0.288,39.139,1.59,1.45,0.94,2.49,1.61,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,0.8934752590762756,0.36011331313493206,-0.3953998053462458,0.49511673156531727,-0.046777276481481916,1.7493806438886244,-0.7111835264539913,-1.2009776373439625,-0.7778822326223239,0.7843171335758706,-0.5082105460350942,-0.3987836846025225,1.4177882897396046,-1.8761430993799806,-0.33666353545644967,-1.083212617942101,0.08079778845435578,0.5474605567710645,-0.6487122903751504,1.707429320844547,0.5102363430590561,1.0637612490250967,0.01,-0.42,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,0.0074217533919865904,-0.3098404201142776,0.1248,127.746,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,0.13702148216608198,1.5054627551984454,0.0247,0.3191,0.5119,0.0013,0.4787,0.0377,0.002,0.8569999999999999,0.5184,0.6283,149.84,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,1.0269110725253496,0.6228793689286272,0.33225553055945517,0.3500926031081258,0.5686266884276686,0.4549264120246454,-0.4456,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,0.6092435197635088,0.4901883490337051
RSC000466,Amateur,underbreadbore,36,14,Brass,Metal,N/A,10,6,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",38.18,259.39,0.583,0.306,1.083,1.528,296.12,0.875,0.433,0.632,2.336,0.0,0.0,2.0,20.0,30.0,0.554,0.711,0.282,0.289,0.164,0.56,0.83,150.61,108.78,2.0,1.39,107.39,0.554,0.157,0.125,0.164,0.275,29.532,0.94,1.46,0.74,2.5,1.24,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-0.897221765980053,-0.871726985016546,-1.0871555145033467,-1.1881100612598017,0.40006245582871824,0.5204981179535465,-0.8956886866189419,0.22933484960181416,-0.9265784643180562,-0.994591496356354,-0.3458429594424122,-0.911924455230768,1.762246086080616,-1.084044082753935,-1.326850404446007,-1.6689765128359142,-1.3789290689267908,-1.3020683512392877,-0.705817245513808,0.18836408877644503,0.526465234377728,-0.08306760336210013,-1.92,-0.77,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-1.484659918121983,-0.5687805992928764,0.0117,79.4686,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,0.012837803460845478,-0.39994579750078774,0.0023,-0.0249,-0.136,-0.2672,-0.0374,0.0035,-0.4083,-0.4258,-0.4422,-2.681,111.75999999999999,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-0.5102489256024084,-0.5313218690976832,-1.417757563950182,-0.8025553587073188,-0.8721988311982716,-0.8417104921217518,-2.3443,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-0.9344997283229822,-0.9069525654957065
RSC005215,Amateur,Countrywolfz,32,14,Crimson Cries,Seas Despair,N/A,5,14,"[14, 15, 16, 17, 18]",33.33,252.25,0.531,0.313,0.906,1.594,282.84,0.734,0.406,0.667,2.188,1.0,1.0,2.0,17.0,30.0,0.547,0.708,0.29,0.292,0.164,0.53,0.94,136.33,115.92,4.0,3.12,112.8,0.547,0.161,0.128,0.164,0.279,31.471,1.06,1.45,0.62,2.23,1.23,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-1.0293860905500567,-1.0797000223667952,-1.0419004681098916,-1.0711700946003724,-0.576141463857981,-0.23738413671721512,0.2868216580746038,0.5566097406826269,-0.3317935375351267,-0.6570293887473281,-0.4067308044146679,-1.7182885233608685,1.5211256286419081,-0.6314160732533357,-1.326850404446007,-1.4887414682532016,-1.0843094814944974,-0.960616860529684,-0.6487122903751504,-0.7230750504644163,0.08828516877357677,-0.1140629777509433,-0.99,-0.1,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-0.7656775582732827,-0.07309511343670161,0.0124,69.936,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,0.01360640271012634,-0.7761776900521821,0.0024,-0.0342,-0.2639,-0.1378,-0.0513,0.0037,-0.2106,-0.4335,-0.2582,-2.0449,102.37,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-0.5194757201031752,-0.31023814247178155,-1.0813772631561833,-1.0867823639974188,-0.8981117942851848,-0.7748674511852673,-1.4132,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-0.9622636464785422,-0.8349284336471634
RSC005075,Amateur,LOCKL11N,42,14,Crimson Cries,Seas Despair,N/A,4,13,"[13, 14, 15, 16]",35.62,257.98,0.619,0.619,0.571,1.738,301.07,0.784,0.442,0.992,1.933,2.0,3.0,1.0,32.0,29.0,0.497,0.655,0.29,0.346,0.213,0.76,0.69,142.78,115.2,6.0,3.57,111.63,0.497,0.158,0.133,0.213,0.322,35.945,1.12,1.15,0.5,1.29,0.73,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-0.9233214435211876,-0.727745651466373,0.9363915599468648,-0.8160283491616177,-0.11521219043890067,-1.6717940537494484,-0.13250825139119285,0.12024321924154302,0.6930048160435722,-0.730032654163698,0.06007600703929218,0.11435708602572378,-0.20116335306314898,-0.6314160732533357,0.6947811197410061,0.44878526101095473,-0.40451162993592055,-0.7898911151748822,1.0644363637845757,-1.6345141897052777,-1.437230615181616,-1.6638316971931009,-0.04,-0.61,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-0.031233212191276873,-0.45040794595408834,-0.9734,55.815,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-1.0688009400628369,-1.3335041859418921,-0.1924,-0.4991,-0.4534,-0.0056,-0.7487,-0.2939,-0.0086,-1.1505,-1.0512,-1.1944,114.9,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-1.3786460651745838,-1.2630609425497163,-0.6316186625819087,-0.707510332444175,-0.908494373382398,-0.9115165757194477,0.0614,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-0.9733878500415163,-0.9821694092902356
RSC005299,Amateur,Silk-Fu,18,14,Crimson Cries,Seas Despair,N/A,1,14,[14],28.57,223.94,0.444,0.167,0.778,1.556,301.41,0.875,0.542,0.81,2.227,1.0,0.0,1.0,6.0,9.0,0.516,0.699,0.319,0.301,0.166,0.33,0.5,112.66,111.28,2.0,2.78,108.5,0.516,0.183,0.135,0.166,0.294,31.899,1.11,1.35,0.58,1.44,0.89,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-1.5534157864291622,-1.4276549117797126,-1.9857914357448148,-1.1384991663133772,-1.5342302592618338,-0.7854571796429638,-0.8956886866189419,-1.0918860069836913,-0.48852740337657347,-0.9253319881408237,-0.8126497708963725,1.5071677491595334,0.4533064599847727,1.009360461186337,-1.2443348320302106,-0.8128600510680325,-1.0192774116538468,-0.8183454060673491,-0.07766273898857584,-1.0268880968780372,-1.1937972454015322,-1.1679057069716103,-1.41,-2.02,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-1.0903792691726957,-1.4935669535021576,-1.3347,62.93,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-1.4655079525845163,-1.052689936366417,-0.2638,-0.3504,-0.3579,-0.1963,-0.5256,-0.403,-0.2999,-1.1683999999999999,-1.2285,-1.8376,88.53,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-1.4000953666763662,-1.476094337825653,-0.9717535619227357,-1.5057069383547126,-1.3266877080642248,-1.3657130877994144,-1.4603,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-1.4214526073741371,-1.4715712828866288
RSC004885,Amateur,slowlow24,52,14,Crimson Cries,Seas Despair,N/A,9,13,"[13, 14, 15, 16, 17, 18, 19, 20, 21]",40.0,339.87,0.885,0.5,1.096,2.212,292.98,0.784,0.431,0.862,2.096,4.0,1.0,4.0,19.0,42.0,0.512,0.671,0.293,0.329,0.195,0.37,0.81,198.09,141.78,9.0,4.33,137.45,0.512,0.159,0.134,0.195,0.307,42.197,1.33,1.31,0.84,2.54,1.4,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,0.5924959989210566,0.33611642420990323,0.1670557712581263,0.023813229574283994,0.7663905246596033,0.5761617863756934,-0.13250825139119285,0.2535774341263189,0.03793763316777659,0.8810308612642227,-0.7314659776000316,-0.7653128064798413,0.31552334144836813,-0.4616805696906109,-0.047859032001161726,-0.227096156174217,0.5454428108204997,-0.19235100643307626,0.1507570815660545,0.947896704810496,0.5913807996524171,0.41285838685939,0.92,1.13,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,0.7109421270073817,0.836894659105231,0.7068,115.458,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,0.776056857996742,1.020480956353268,0.1397,0.1239,0.347,0.128,0.1858,0.2134,0.1955,0.7386,0.5947,0.3531,150.62,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,0.885034128513558,0.7145570229588245,0.18672517561760885,0.3737025140906901,0.49195806546250465,0.46516975640440433,0.2247,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,0.5270984803882429,0.5012256683393727
RSC005111,Amateur,ChikHenJoe,19,14,Free Agent,Free Agent,N/A,1,14,[14],51.06,332.16,1.263,0.368,0.842,2.474,308.61,0.763,0.474,0.895,2.289,4.0,0.0,0.0,18.0,15.0,0.531,0.703,0.294,0.297,0.175,0.95,0.79,217.43,114.73,4.0,5.26,109.47,0.531,0.172,0.122,0.175,0.288,31.527,1.21,1.53,0.55,1.78,1.1,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,0.44978074087697706,1.8479204264867164,-0.6863251035898863,0.4880294608586852,2.9925380198626743,-0.5114206581800897,0.04361031058444173,-0.26763813315053153,-0.7376940618937483,-0.8648079133939189,0.44569902519691135,-0.6187011577289138,0.9699931544962899,-0.405102068503036,-0.8730147561591272,-1.083212617942101,-1.075800612543384,-0.53380249714268,-1.105551931484411,-1.2547478816882518,-0.6420149405666752,-0.517002844805904,-1.6,-1.13,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-1.237268138389097,-0.8351190693051493,-0.7328,60.2085,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-0.804622398095729,-1.160101880178034,-0.1448,-0.1551,-0.3944,-0.2227,-0.2327,-0.2213,-0.3402,-0.917,-0.7942,-1.6096,202.1,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-1.0988465176513287,-0.9542646504689734,-0.8511833550668455,1.93195663893993,0.18034379888298524,0.10951452461474254,-1.5889,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,0.19322570156319455,0.11800313764416799
RSC005381,Amateur,FBstovergaming,21,14,Free Agent,Free Agent,N/A,1,14,[14],34.78,267.76,0.762,0.238,0.714,2.19,315.52,0.897,0.508,0.873,2.556,1.0,1.0,1.0,12.0,17.0,0.521,0.68,0.286,0.32,0.193,0.57,0.81,150.7,117.06,3.0,3.57,113.49,0.521,0.159,0.127,0.193,0.301,34.16,1.43,1.66,0.43,1.41,0.8,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-0.7422896375975692,-0.1558197987531869,-1.526775965182626,-0.015166759312192867,-0.28428668374546223,-1.0594937011058385,-1.0801938467838923,-0.6797620700671114,-1.810718220346738,-0.6139761809376743,-0.3255470111183272,-0.7653128064798413,0.6255353581552784,-0.8577300780036353,-0.13037460441695828,-0.4974487230482857,-0.6757318277526533,0.09219190249159288,-1.8479163482869585,-2.1661870209291134,-1.2424839193575492,-1.4468640764711986,-2.42,-1.29,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-1.8712095739546177,-0.9534917226439374,-1.1067,48.8007,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-1.215164197104464,-1.610344015990698,-0.2187,-0.4341,-0.5475,-0.3368,-0.6511,-0.3342,-0.5146,-1.5371,-1.4999,-0.5835,132.88,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-1.8419030462130863,-1.802192834598858,-0.30856454254566623,-0.1632716151794252,-0.7564490778094185,-0.8537104055150962,-2.1193,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-0.810482005269251,-0.9198826077604592
RSC005027,Amateur,LordSchmicky,5,14,Free Agent,Free Agent,N/A,3,13,"[13, 14, 23]",16.67,157.6,0.2,0.2,0.2,1.2,374.9,1.6,0.6,0.6,3.0,0.0,0.0,0.0,1.0,4.0,0.506,0.664,0.286,0.336,0.207,0.2,0.8,53.4,104.2,0.0,0.0,104.2,0.506,0.158,0.129,0.207,0.314,32.719,1.0,1.4,0.14,0.33,0.12,54,32.0,307.8612,54.02365595428235,0.80096,0.25003241123235737,0.47415999999999997,0.15467888241989164,2.19856,0.5643921568082487,36.1924,4.9682242635908995,0.9614400000000001,0.23354551305188176,0.7681999999999999,0.11923785752296398,0.45192,0.08249945454365137,2.10544,0.24882943957659034,123.33,16.026680359117837,0.7304,0.49270917723676844,0.7056,0.13641480858030042,0.50284,0.02903113271415132,0.30116,0.017674557985986536,0.19616,0.024237849189507985,0.31204,0.022193242214692304,38.607240000000004,6.581368254904648,1.3976,0.3514408437655855,1.3363999999999998,0.17511615192970253,0.7152,0.13165991543872926,2.1756,0.6161850371438762,1.2668000000000001,0.3226287856551757,-2.7813963595347735,-2.403528394730883,-1.7724462170328112,-1.7692662592036323,-3.9294522477714664,-3.2603495141045484,-6.975972373872988,-1.7949209581943264,-3.5950730006955305,-1.1936345875343193,-1.0764970991094802,-0.6920069821043775,0.10884866364376129,-0.8577300780036353,0.4472344024936164,0.08831517184552981,-0.8946832591554039,-1.1313426058844858,-0.3631875146818625,-4.368831607427862,-2.9952041817741537,-3.554549534912533,-4.79,-2.99,0.0003999999999999937,1.2934948782272004,-0.0011999999999999789,1.3516635429474797,-3.703454942601306,-2.21120116436856,-2.6267,14.588,8.00000000001258e-06,0.9107477019460438,89.60204,25.337033326322295,-2.88412256697148,-2.9606481166865324,-0.5191,-1.0664,-1.0066,-0.6666,-1.5995,-0.7931,-1.0185,-3.2586999999999997,-3.4111,-2.026,48.67,1.5999999999982696e-05,0.8345260100200593,1.2212453270876722e-17,0.8322638794276729,1.7763568394002505e-17,1.8910144217676743,138.274,33.03697335309839,-3.904870502384546,-4.098579890726158,-1.071382627587866,-2.712233927797034,-2.6627741463544377,-2.8729680009184833,-4.6665,-4.4408920985006264e-17,0.9333323539467331,-9.992007221626408e-18,0.9280645142248473,-2.8529752934145116,-3.0956554817938375
