RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC002324,Challenger,CHAZZtheDR,16,10,Schnauzers,Puppy Paradise,Solar,8,8,"[8, 9, 10, 11, 16, 17, 18, 19]",270.5,0.75,0.5,0.812,1.75,42.857,0.708,0.521,2.417,0,1,0,163.78,106.72,1,1.56,105.16,105.16,1,1,1.0,1.71,0.47,1.56,1.15,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-1.587490183212021,-0.17921067229362564,-0.15539616325339617,-1.4933453303929796,1.9680272567368957,-1.5052411839315663,0.3939234736818377,-0.13069171832621002,-0.2316653986350401,-2.4005366836313256,0,0,-2.4005366836313256,-2.108709977634416,-0.6528029709583716,-2.0438482333860795,-1.3259263716501812,-1.1160623080966865,,,,-2.63,-2.53,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-1.6950126017162654,-1.6318441411855835,-1.4697,49.4252,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.6196620540494193,-2.173420384267999,-0.2915,-0.3348,-0.739,-0.3051,-0.5022,-0.4454,-0.4661,-1.6703999999999999,-1.4137,-4.5092,135.357,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-1.9129226634362855,-1.5952599152569023,-2.616886225682458,0.0011203664879906956,-1.3373756132730417,-1.2657533283308742,-2.8486,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-1.5923675876629182,-1.5113256594149391
RSC002163,Challenger,Skrikeshut,48,10,Schnauzers,Puppy Paradise,Solar,6,9,"[9, 10, 11, 12, 13, 14]",302.792,0.583,0.667,1.021,2.188,26.645,0.736,0.535,2.243,0,0,6,171.73,131.06,6,3.12,127.94,127.94,1,1,1.61,1.51,0.68,1.91,1.39,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-0.7483790275750344,-0.9823795649557314,1.113954018104506,-0.48535292341767705,-1.145680278315193,-0.5917925290533392,0.1806091800608072,-0.27024389213216243,0.39392923326450874,-0.3903260952954782,0,0,-0.3903260952954782,-0.007307410813584083,0.4643533665503375,-0.37292394034256326,-0.7370600709878028,-0.4582195782436162,,,,0.0,-0.66,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,0.00013021030164902134,-0.4258429201968128,-0.5908,86.9992,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-0.6510834319212365,-0.44888015468765696,-0.1172,-0.1375,-0.1526,0.0,-0.2062,-0.179,0.0,-0.4073,-0.3852,-0.3976,106.825,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-0.4664352255852485,-0.4346757821321283,-0.2307436225585998,-1.0109242023958986,-0.6205940834923134,-0.5931814951294387,0.1632,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-0.7389202359014293,-0.7082662902900868
RSC003969,Challenger,glaevv,57,10,Schnauzers,Puppy Paradise,Solar,5,10,"[10, 11, 18, 19, 20]",421.93,1.175,0.439,1.737,3.246,36.198,0.725,0.526,2.327,5,0,13,270.92,151.01,18,7.89,143.12,143.12,1,1,2.07,1.6,1.09,3.3,2.4,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,2.347434946792593,1.8647820186129307,-0.619051019917061,1.9494780505089655,0.6890870596044102,2.5375339632567617,0.26441122398335487,-0.18053178039976447,0.09191803165782961,0.9492260000047053,0,0,0.9492260000047053,1.5773568199037633,-0.03836698532858218,2.889356822266206,1.6015803802142157,2.3102019098880544,,,,1.04,0.77,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,0.6704528431908624,0.49639330761812955,1.0821,156.0008,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,1.1925110349785661,2.7180979446738935,0.2147,0.6931,0.9242,0.1207,1.0396,0.3279,0.1844,1.9527000000000003,1.5519000000000003,2.5266,186.15800000000002,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,2.236209342009121,1.7511944407905746,1.4662984535321648,1.8030577050506742,1.8550727473369641,1.701490178982192,1.5582,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,2.2087719308615035,2.0316010309285946
RSC003897,Challenger,HalfieHour,44,10,Shock,Electric Mayhem,Lunar,10,10,"[10, 11, 12, 13, 14, 15, 16, 17, 20, 24]",327.795,0.841,0.432,1.136,2.636,31.904,0.841,0.538,2.386,3,1,2,196.81,130.99,6,3.41,127.58,127.58,1,1,1.8,1.55,0.73,2.11,1.35,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-0.09867333500747501,0.2584442332887192,-0.672257314944039,0.5456530088310336,-0.13562674224074592,-0.08917724048397958,-0.6193194210180564,-0.30014792937629514,-0.1202088837563859,-0.4220941291761149,0,0,-0.4220941291761149,0.6472278149174944,0.2409220990485954,0.024915177048749515,-0.40056504203787213,-0.5678600332191274,,,,-0.54,-0.72,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-0.3479219260062118,-0.46453814653869846,-0.4306,93.1334,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-0.4745374138703379,-0.1673377403508358,-0.0854,-0.1704,-0.0569,-0.0626,-0.2555,-0.1305,-0.0957,-0.37529999999999997,-0.4817,0.2251,142.364,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-0.4297891975500706,-0.5435687027413074,0.13063661845833444,0.24966222454804324,-0.006693658388555693,-0.09619629182922715,0.0104,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-0.007969911036988494,-0.1148596025212857
RSC003113,Challenger,Nebulade,59,10,Shock,Electric Mayhem,Lunar,15,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24]",346.932,0.881,0.542,1.153,2.373,37.126,0.932,0.616,2.424,5,2,8,204.65,142.28,15,6.36,135.92,135.92,1,1,1.49,1.49,0.77,1.87,1.24,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,0.39860370529430333,0.45082001596227755,0.16384160690847166,-0.05960270585961554,0.8673205035057382,-0.014877589130247601,-1.3125908752864055,-1.0776528977237432,-0.25683299876893045,0.3138653223919688,0,0,0.3138653223919688,-0.4206980796963709,0.5760690003012086,0.34318647096180044,-0.8043590767777886,-0.8693712844017849,,,,0.06,-0.76,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,0.03880266989141133,-0.4903349640999556,-0.6568,104.6584,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-0.7238177464740413,0.3616271328570592,-0.1303,-0.2608,0.123,0.007,-0.3912,-0.199,0.0107,-0.2611,-0.5795,-0.1068,148.956,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-0.29900868499952954,-0.653928574612579,-0.06197957231333807,0.4834838212844299,0.07798617793932594,-0.10239235153783802,-0.3188,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,0.09285548562708996,-0.12225777704336192
RSC002956,Challenger,Ofodo,46,10,Shock,Electric Mayhem,Lunar,11,8,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",294.261,0.674,0.5,0.957,2.109,31.958,0.848,0.594,2.391,5,2,2,168.04,126.22,9,4.89,121.33,121.33,1,1,1.44,1.54,0.62,1.61,1.13,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-0.9700579966305001,-0.5447246593733861,-0.15539616325339617,-0.6671597730776063,-0.12525539959993615,-0.8715088635615044,-0.672647994423314,-0.8583566246001038,-0.13818574099487832,-0.9736224951593917,0,0,-0.9736224951593917,-0.5929441917308654,0.2967799159240309,-0.8503308812121396,-1.2418026144126986,-1.1708825355844423,,,,-1.11,-1.83,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-0.7153102921089539,-1.1803998338635837,-1.2129,75.2246,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.3366594483348702,-0.9893009612884103,-0.2406,-0.3513,-0.3364,-0.1288,-0.5269,-0.3676,-0.1967,-1.0571,-1.0912000000000002,-1.5666,120.44800000000001,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-1.2105786323745793,-1.2313431598531692,-0.909165819039724,-0.5277094553783314,-0.8560495019756693,-0.9007124644470007,-1.0474,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-1.0192689823653425,-1.075462200102369
RSC000196,Challenger,hayhay217,28,10,Shock,Electric Mayhem,Lunar,8,6,"[6, 8, 9, 10, 12, 13, 15, 16]",263.821,0.571,0.357,1.071,1.357,42.078,1.024,0.655,2.345,1,0,1,149.57,114.25,2,1.79,112.46,112.46,1,1,0.79,1.32,0.81,1.64,1.05,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-1.7610447294928155,-1.0400922997577988,-1.2423247616616597,-2.3977768736379423,1.8184110360481733,-0.3732641427188348,-2.013480697184076,-1.4664053818974678,0.027201345599254703,-1.7563515521628585,0,0,-1.7563515521628585,-2.832143648179292,1.525651887183611,0.6614577648748513,-1.1913283600702094,-1.3901634455354652,,,,-1.73,-3.22,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-1.114925707869831,-2.076839244117269,-1.6075,91.0926,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.7715224865551236,-0.2610046829315444,-0.3189,-0.417,-0.0887,-0.2007,-0.6256,-0.4872,-0.3066,-1.0253,-1.4194,-4.5885,112.74799999999999,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-1.1741616420146215,-1.6016919323291543,-2.662907508985241,-0.8008323763234444,-1.426791319820218,-1.5680742305645596,-2.6357,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-1.698831823679037,-1.8723006825071213
RSC003515,Challenger,89ken,4,10,Solar Flares,North American Soccar Club,Solar,3,10,"[10, 11, 12]",358.25,0.25,1.5,1.75,2.25,11.111,1.167,0.917,2.75,0,0,1,222.25,136.0,1,6.25,129.75,129.75,1,1,2.0,1.58,1.11,1.91,1.5,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,0.6927031744971835,-2.5839079557131033,7.445503126314879,-0.3426690667225433,-4.129169844654888,2.5943513437037327,-3.1029072681771956,-4.078024634551718,-1.4289240907186607,-0.230603480506721,0,0,-0.230603480506721,1.3362122630554716,0.07334864842228885,3.0484924692227313,-0.7370600709878028,-0.15670832706095875,,,,-1.66,-4.31,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-1.0698078383484415,-2.7798025226615253,-1.6971,144.0225,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.870264828735901,2.168327884739306,-0.3366,-0.047,0.7372,-0.1926,-0.0705,-0.5143,-0.2942,0.16099999999999992,-0.879,1.1056,58.611000000000004,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,0.18437532855198865,-0.9918915769177514,0.6416295560131932,-2.721099333622867,-0.8543558949034282,-1.2223612974281663,-0.7873,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-1.0172524621138082,-1.4595150196563482
RSC003416,Challenger,DrSkimMilk,46,10,Solar Flares,North American Soccar Club,Solar,14,9,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 24]",380.239,0.761,0.543,1.848,2.304,33.03,0.855,0.623,2.768,1,1,11,231.63,148.61,13,7.07,141.54,141.54,1,1,1.54,1.91,0.97,2.97,2.16,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,1.2640897470631967,-0.1263073320583971,0.17144250619803997,-0.21839603024613663,0.08063495801021976,3.022666980919361,-0.7259765678285717,-1.1474289846267194,-1.493640776777234,0.8097996290841317,0,0,0.8097996290841317,-0.2484519676618764,-1.7699593084670808,1.9345429405270533,1.0463635824468305,1.6523591800349848,,,,-0.68,-0.34,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-0.4381576650489905,-0.21946837970675573,0.4514,137.2938,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,0.49745751697168855,1.859499603407075,0.0895,0.4957,0.6322,-0.0789,0.7436,0.1368,-0.1205,1.1384999999999998,0.7599,0.5613,132.17,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,1.3037969661890632,0.8574825949618714,0.3257482886524782,-0.11192414637591537,0.47343537822819387,0.38087993456601377,-1.1679,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,0.5637033782143565,0.4547755122437459
RSC000763,Challenger,RogueUM,46,10,Solar Flares,North American Soccar Club,Solar,12,6,"[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22]",312.13,0.804,0.5,1.13,2.891,27.81,0.971,0.681,2.797,2,0,5,198.72,113.41,7,3.8,109.61,109.61,1,1,2.09,1.83,0.62,1.66,1.16,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,-0.505730075161489,0.08049663431567818,-0.15539616325339617,1.1324979033029559,-0.9219281639347537,-0.11540064684412012,-1.609707212829983,-1.7255737046799509,-1.5979065487604933,-2.0078484870512323,0,0,-2.0078484870512323,1.646255264717561,-1.3230967734635979,-0.8503308812121396,-1.1576788571752161,-1.0886521943528085,,,,-3.61,-3.73,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-2.3266627750157167,-2.405748668023297,-1.7443,67.9582,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.922280883991846,-1.3228081504144702,-0.346,-0.3266,-0.4498,-0.4188,-0.4899,-0.5286,-0.6398,-1.5412,-1.6583,-0.3616,137.12,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-1.7649643252442548,-1.871272437339858,-0.2098512366960502,0.06365487423165754,-0.6136361115458747,-0.7759575170195986,-1.8078,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-0.7306356157143894,-0.9265031976128193
RSC001010,Challenger,† booterzzz,54,10,Solar Flares,North American Soccar Club,Solar,4,6,"[6, 8, 9, 10]",352.037,0.833,0.667,1.315,2.315,35.983,0.938,0.685,2.901,4,1,9,214.76,137.28,14,6.48,130.8,130.8,1,1,1.48,1.96,0.67,1.92,1.4,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,0.5312576892385245,0.21996907675400748,1.113954018104506,-0.19308115244538676,0.6477937509419249,0.6931543825935457,-1.35830108106234,-1.7654457543387945,-1.971825179321142,-0.1379467150215295,0,0,-0.1379467150215295,-0.4551473021032698,-2.0492483928442584,-0.45249176382082595,-0.7202353195403063,-0.4308094644997382,,,,-2.11,-1.9,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,-1.3598512852716587,-1.2255442645957835,-0.9577,87.636,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-1.0554200987306916,-0.4196528374417755,-0.19,-0.1292,-0.1427,-0.2448,-0.1939,-0.2902,-0.374,-0.7067,-0.8581,-0.5931,142.433,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,-0.8093046253893816,-0.9683075143194939,-0.34420088467327875,0.2521096896837847,-0.2591608893667673,-0.379171729763222,-2.316,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,-0.3085740431647022,-0.4527358938661277
RSC003186,Challenger,Blaniac,50,10,Spartans,The Sovereign,Lunar,15,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",351.54,0.8,0.44,1.26,2.68,29.851,0.9,0.6,2.56,1,2,9,200.62,150.92,12,6.0,144.92,144.92,1,1,1.88,1.66,0.76,2.1,1.4,62,37.0,331.592303030303,38.4835784664148,0.7872626262626263,0.2079263795270731,0.5204444444444445,0.13156337979276123,2.39889898989899,0.43452708271316565,32.61016161616161,5.206654709055323,1.1564040404040403,0.2288032270712161,0.7597070707070707,0.13126171493104072,0.5078888888888888,0.10032090234199462,2.3525656565656567,0.278135378930072,132.36323232323232,11.332146060805709,1.0,0.0,1.0,0.0,132.36323232323232,11.332146060805709,1.612121212121212,0.2902823141226369,1.5931313131313132,0.1790259727174853,0.7268686868686868,0.12567894360880597,2.348080808080808,0.5943624208182858,1.5571717171717172,0.3648288399472078,0.5183430898222124,0.06125905604832234,-0.6114501206274927,0.6469125200340321,-0.5299298244922843,0.45277315762559134,-1.068803111148085,-0.9181646990883691,-0.7458035156559347,1.1080661694078875,0,0,1.1080661694078875,0.9228215941726848,-0.37351388658119405,0.2636186474835377,-0.4173897934853683,-0.4308094644997382,,,,0.36,0.19,-0.0002020202020201865,1.551491698135582,0.0003030303030303055,1.5505788613272158,0.2321649678402229,0.12233945297990123,-0.1637,110.1392,1.0101010100896844e-06,0.9074121397278636,96.77932727272726,21.787836175409748,-0.18040425395907164,0.6131803369419035,-0.0325,-0.1292,0.2085,0.0418,-0.1939,-0.0496,0.0638,0.08859999999999998,-0.1797,2.0309,136.651,-1.3457248783335231e-17,0.8732187829273614,6.0606060606053935e-06,0.8861916776604996,-2.0202020201961905e-06,1.7231157914104673,135.32541414141414,28.192434283270618,0.10146369012239877,-0.20278464031672622,1.1786219070858914,0.04701920541045545,0.37051861481776444,0.21868231552168743,0.4328,-8.41078048958452e-18,0.8398661362078322,6.7286243916676156e-18,0.8375119686784579,0.44116389367802344,0.26110948105822845
