Tier,Name,GP,Season,Team,Franchise,Conference,RSC ID,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,TierMaxGames,GPThreshold,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
Elite,Sparcnova,20,2,FA,Free Agent,N/A,RSC000220,13.0,1.0,"[1, 2, 4, 5, 6, 8, 9, 14, 15, 16, 17, 19, 20]",232.0,0.9,0.8,1.0,2.4,37.5,0.5,0.417,1.45,1,1,2,72,43.0,211.0,21.0,4,5.0,16.0,16.0,1,1,1.5,0.95,1.05,2.4,2.0,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-0.0884358869141283,0.39704705152501085,1.457200557208776,-0.09369232147476957,0.7750861425643463,-0.7469938751111049,-0.35074296390241,-0.950342626295814,-0.44095827170288204,-1.0740548945229782,0,0,-1.0740548945229782,-0.4491709384783403,-0.4470887247774999,-0.9327990302979886,-1.1453941231409783,-0.94493393342436,,,,-1.52,-2.02,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-0.994542221183882,-1.3476766557931552,-1.2405,16.8,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-1.4688169311594126,-1.2608731711411123,-0.2644,-0.2835,-0.4287,-0.179,-0.4252,-0.4039,-0.2735,-1.1556,-1.1026,-1.5232,151.5,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-1.3838561404399283,-1.2914809128542872,-0.851358383781192,0.4300966262530626,-0.5145006394648732,-0.5660835917980984,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-0.7406690545035435,-0.8431099219127377
Elite,Stover,4,2,FA,Free Agent,N/A,,,,,212.5,0.75,0.25,1.25,2.25,33.333,0.3482292682926829,0.2967365853658537,0.5,0,0,1,72,43.0,181.25,31.25,1,6.25,25.0,25.0,1,1,1.5,0.15,8.33,4.21,3.59,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-0.7608001129570661,-0.3762075653952444,-2.0632325646460705,-0.4964550448876509,-0.0688230061043815,0.35747045514628517,0.24211938221620435,0.26194197496486576,1.7971494906194911,-0.2516277188537053,0,0,-0.2516277188537053,-0.4491709384783403,3.231365553479393,16.180687093388862,0.22351116002287447,0.09566307283562266,,,,1.55,0.01,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,1.0152966736987838,0.006529028558871515,0.1215,208.25,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,0.14386235964197389,9.458189971279298,0.0259,0.0287,3.2158,0.1828,0.043,0.0396,0.2792,3.4532000000000003,0.3618,-0.7008,130.833,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,4.135332934358387,0.42379470513662115,-0.3916944730363033,-0.36494088788035484,1.112926005466324,-0.05586751111099206,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,1.602155155839074,-0.08320759268190796
Elite,Ven,22,2,FA,Free Agent,N/A,,,,,215.455,0.636,0.273,0.909,2.0,31.8,0.106,0.076,0.318,0,0,2,72,43.0,149.06,66.4,2,2.27,64.13,64.13,1,1,1.36,0.21,4.33,11.96,8.58,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-0.6589110725490205,-0.9638810742546383,-1.9160144522775948,-1.1677262505757868,-0.37928922278524474,-1.1490188913247947,1.188340110568084,2.4870206839632854,2.2259238198223037,3.3241028793617,0,0,3.3241028793617,-1.0089332065062713,2.955481482610126,6.7776727397147685,6.084845936000698,3.3614360673244996,,,,5.55,5.81,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,3.6339792728944396,3.8756881267075194,5.0465,277.6829,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,5.975320147598529,13.345657400171241,1.0756,1.0084,4.5375,0.6541,1.5126,1.6432,0.9993,7.275599999999999,4.1551,2.3152,115.39999999999999,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,8.712782231248916,4.866948899158004,1.294037962282987,-0.9586319874894436,2.8411555911327713,1.912241155114919,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,4.090094091176415,2.848041374677905
Elite,basedBara,35,2,FA,Free Agent,N/A,,,,,202.286,0.629,0.6,1.0,1.943,32.373,0.219,0.248,0.695,0,2,4,72,43.0,169.33,32.96,6,4.29,28.67,28.67,1,1,1.31,0.48,2.08,4.03,4.57,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-1.1129810465366847,-0.999966289710917,0.17704305835246797,-1.3207760854726818,-0.26324412026852334,-0.7469938751111049,0.7469279597681707,0.7532186623663203,1.3377484236164778,0.08373980722476504,0,0,0.08373980722476504,-1.2088483022305327,1.7140031636984245,1.4884771657730904,0.08737693296790591,0.7370373282663042,,,,1.42,0.84,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,0.9301894892249248,0.5602190374318677,0.3096,59.6336,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,0.36658260530991865,1.1373303442267588,0.066,0.2211,0.3867,0.1674,0.3317,0.1008,0.2558,0.8412,0.6883,-1.1251,114.703,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,1.0073773139424,0.8062294833898523,-0.6288484094772764,-0.985444836347574,-0.23153249149690222,-0.18319196600373197,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-0.33331144494246734,-0.27284126653777757
Elite,bobandrews43,12,2,FA,Free Agent,N/A,,,,,132.5,0.25,0.75,0.583,1.75,14.286,0.25,0.75,0.972,0,0,0,72,43.0,113.23,19.27,0,0.0,19.27,19.27,1,1,1.5,0.72,0.81,0.78,2.33,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-3.5192174505691183,-2.9537229551294284,1.137161182494699,-1.8389974562639229,-3.9262594243173043,-2.5892403779804316,0.6258325909646547,-4.307063982062032,0.6851633181814278,-0.7752396873631424,0,0,-0.7752396873631424,-0.4491709384783403,0.6104668802213568,-1.4969798915184342,-2.370602166635697,-0.7289609698609674,,,,-0.09,-5.08,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-0.05836319197143509,-3.3889916282646837,-2.8492,15.6087,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-3.3736019349128568,-1.327572674518315,-0.6072,-0.2187,-0.4514,-0.0105,-0.328,-0.9277,-0.016,-1.2877999999999998,-1.2717,-1.2244,56.786,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-1.5421699739081491,-1.4895505024488398,-0.6843501438364293,-3.21345024139258,-1.9790707267825574,-1.9169063224016076,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-2.849046884618605,-2.8549895513849823
Elite,tykilla,4,2,FA,Free Agent,N/A,RSC000056,2.0,1.0,"[1, 2]",123.75,0.25,0.25,1.0,1.0,25.0,0.3482292682926829,0.2967365853658537,1.1426439024390245,0,0,1,72,43.0,104.5,19.25,1,6.25,13.0,13.0,1,1,0.75,0.79,1.27,3.37,2.87,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-3.8209193468704368,-2.9537229551294284,-2.0632325646460705,-3.852811073328331,-1.756438781447915,-0.7469938751111049,0.24211938221620435,0.26194197496486576,0.2831428522427305,-1.3481972864127358,0,0,-1.3481972864127358,-3.4478973743422587,0.2886021308738783,-0.4156332408459136,-0.4117818995669797,-0.375550665848143,,,,-1.07,-1.09,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-0.6999404287743708,-0.7272770072969067,-0.5601,16.51,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-0.6631877171643588,-1.2771099343236765,-0.1194,-0.1127,-0.4342,-0.126,-0.169,-0.1824,-0.1925,-0.7922999999999999,-0.5439,-4.7961,60.0,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-0.94879248159723,-0.6370664852583295,-2.680679898223004,-3.089811078939161,-2.2728095230229615,-2.010521758094951,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-3.2719097924444807,-2.994417904053774
Elite,Nicnac,43,2,Falcons,Birds of Prey,Solar,RSC003583,1.0,2.0,[2],223.953,0.674,0.512,1.233,2.186,30.833,1.167,0.667,2.167,0,1,6,72,43.0,185.14,38.81,7,4.07,34.74,34.74,1,1,1.51,1.0,1.23,1.85,1.06,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-0.36589819086118053,-0.7679899046348402,-0.3862262411443072,-0.6683004735438138,-0.5751279909068338,0.282366880688783,-2.9562465442877386,-3.4704037041983806,-2.130140656529347,0.6384212468150413,0,0,0.6384212468150413,-0.40918791933348797,-0.6769921171685559,-0.5096633843826546,-1.5613598169200493,-1.5601296478170543,,,,-1.49,-2.83,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-0.9749021016899146,-1.888024736741501,-1.7149,42.7302,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-2.0305313625516135,0.19092861050208312,-0.3655,-0.468,0.0649,-0.1755,-0.7021,-0.5584,-0.2681,-0.9440999999999999,-1.5286,0.2292,120.093,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-1.1305779575463675,-1.790461664878411,0.12811028984398187,-0.7780972677029173,-0.6497398548135931,-0.9655532127618589,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-0.9353578344209418,-1.4380694046058702
Elite,Panda,52,2,Falcons,Birds of Prey,Solar,RSC006747,8.0,2.0,"[2, 18, 19, 20, 21, 22, 23, 24]",253.558,0.808,0.462,1.154,2.769,29.18,0.404,0.359,1.16,2,0,5,72,43.0,197.37,56.19,7,3.37,52.82,52.82,1,1,1.96,0.76,1.52,3.21,2.86,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,0.6548886251388792,-0.07721578018607883,-0.706265615858384,0.8971039781209197,-0.9098968468582149,-0.06664384767255302,0.024262049166542718,-0.3656884562224188,0.24225357153236887,2.2905860619373137,0,0,2.2905860619373137,1.390047942184863,0.42654416630851194,0.17205515625871728,-0.5327901013936187,-0.3820953011076399,,,,2.53,1.92,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,1.6568739105017192,1.2806831453629952,0.3195,80.2864,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,0.37830472350296845,2.2936566292504215,0.0681,-0.1146,0.7798,0.2982,-0.1719,0.104,0.4556,1.0315,0.3877,3.6806,137.67000000000002,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,1.2352678019076233,0.45413179780663243,2.057200782967655,-0.10192876787599092,0.9223110788803862,0.6386865505995335,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,1.3277481549157881,0.9512428475311571
Elite,Poofy,44,2,Falcons,Birds of Prey,Solar,RSC000482,10.0,2.0,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12]",240.227,0.841,0.523,1.341,2.523,33.333,0.265,0.227,0.902,1,0,8,72,43.0,211.92,28.31,9,5.11,23.2,23.2,1,1,1.68,0.64,2.1,5.91,5.06,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,0.19523285604255125,0.09290023553637689,-0.3158175787072102,0.23657311172379392,-0.0688230061043815,0.759495471359975,0.5672380576726307,0.9649037929101357,0.850076521720971,-0.41611315398755994,0,0,-0.41611315398755994,0.27052340612899994,0.9783123080470458,1.535492237541461,1.509223304430913,1.0577244559816443,,,,0.43,0.55,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,0.2820655459240001,0.36676108252443534,0.9723,48.72,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,1.151254092838611,0.5262905557121627,0.2072,0.3173,0.1789,0.0508,0.476,0.3166,0.0776,0.7542,0.8702,-0.1456,142.663,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,0.9031919621138432,1.0192919218715146,-0.08137661889529862,0.09014663291116488,0.3121403135603036,0.42063916806175355,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,0.4493535152018675,0.6264888459520531
Elite,PxlBuzzard,48,2,Falcons,Birds of Prey,Solar,RSC001590,2.0,1.0,"[1, 2]",210.833,0.812,0.604,0.896,2.208,36.775,0.396,0.396,1.347,5,2,1,72,43.0,184.55,26.28,8,4.17,22.11,22.11,1,1,1.4,0.95,0.94,2.26,2.26,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,-0.8182786342295573,-0.05659565706820534,0.20264620832959415,-0.6092286074432572,0.6282576969716348,-1.206451036498179,0.05551246692228882,-0.7386574957519989,-0.19830027220898266,-0.5157182230408385,0,0,-0.5157182230408385,-0.849001129926863,-0.4470887247774999,-1.1913819250240265,-1.2512762997392874,-0.7747734166774448,,,,-0.71,-1.25,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-0.4642589948467617,-0.8340124306941108,-1.0552,20.7834,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-1.2494120320511182,-1.0378472316189526,-0.2249,-0.2324,-0.3529,-0.0836,-0.3486,-0.3436,-0.1277,-0.8937999999999999,-0.8199000000000001,-1.3647,140.055,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-1.0703420587305466,-0.9603497893866352,-0.7627680021505198,-0.010180353920980849,-0.563232381530113,-0.570869163682332,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-0.810822695823237,-0.8502374260412499
Elite,Cearu,59,2,Gladiators,The Sovereign,Lunar,RSC000252,8.0,2.0,"[2, 3, 4, 5, 6, 7, 10, 14]",301.61,1.254,0.898,1.051,3.034,41.332,0.373,0.294,1.209,10,4,8,72,43.0,260.55,41.06,22,9.32,31.74,31.74,1,1,1.78,0.84,1.25,3.57,2.82,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,2.311731998975559,2.221927947456813,2.084477731648367,1.6086514561503429,1.5511504232695452,-0.5216831517385977,0.14535741797005886,0.28952742403224835,0.1268143290546882,0.3642788549252834,0,0,0.3642788549252834,0.6703535975775228,0.058698738482822845,-0.4626483126142841,-0.26052164728368127,-0.4082738421456269,,,,0.49,0.65,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,0.321345784911935,0.4334707221476879,0.0657,39.675,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,0.07779223891751179,0.019871510931840735,0.014,-0.1225,0.0068,0.0578,-0.1837,0.0214,0.0884,-0.0439,-0.0739,1.0346,197.072,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-0.052558949315712256,-0.08654781518476562,0.5782723930953599,2.183203008122134,1.0120702961104158,0.8901193311929483,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,1.4569644657602043,1.3257201775294871
Elite,DeadSet | anubis,60,2,Gladiators,The Sovereign,Lunar,RSC003534,1.0,2.0,[2],310.75,1.367,0.933,0.917,3.483,39.248,0.328,0.289,1.044,6,4,5,72,43.0,270.45,40.3,15,6.25,34.05,34.05,1,1,2.12,0.72,1.27,3.17,2.8,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,2.626881179797736,2.8044464255367383,2.3085052939482207,2.814254541566236,1.1290945879382204,-1.1136760327565582,0.3211410178461304,0.3399286455902997,0.5155383088264689,0.5753684966803966,0,0,0.5753684966803966,2.0297762485024995,0.6104668802213568,-0.4156332408459136,-0.5630421518502785,-0.4213631126646204,,,,1.09,0.92,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,0.7141481747912833,0.6135867491304698,-0.01,43.2435,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-0.011840523427322966,0.21966768133522147,-0.0021,-0.1264,0.0747,0.1285,-0.1896,-0.0033,0.1964,0.07469999999999999,0.003500000000000003,2.6051,210.77799999999996,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,0.08946843834942404,0.004112067929476614,1.4560717265399705,2.7104582541042594,1.5068472524628058,1.326867013018917,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,2.1692395386013636,1.9762006176182623
Elite,Metaquixotism,42,2,Gladiators,The Sovereign,Lunar,,,,,236.429,1.0,1.0,0.881,2.548,39.246,0.5,0.46,1.563,6,3,1,72,43.0,225.7,10.73,10,5.95,4.78,4.78,1,1,1.55,1.06,0.83,1.92,1.76,234.56482978723406,29.002137895948547,0.8229787234042553,0.19398526270353886,0.5723404255319149,0.15623077643077507,2.4348936170212765,0.3724277130935761,33.67282978723404,4.937735307850936,1.1690851063829788,0.2263540733286866,0.4102110015568241,0.2559965777906769,0.32272226258432796,0.09920394477425672,1.2628283341982356,0.42446570982544296,27.753617021276597,10.943218155061572,1.0,0.0,1.0,0.0,27.753617021276597,10.943218155061572,1.612340425531915,0.25010617541840846,0.8527659574468085,0.217482654257455,1.446808510638298,0.42539550079885363,3.9144680851063827,1.3222244243346601,3.4438297872340424,1.5279690316567702,0.06427699293941902,0.9125501294718475,2.7373580560650836,0.3037002322926073,1.1286895439503795,-1.2727188963136227,-0.35074296390241,-1.3837931316950558,-0.7071753002738591,-2.0993474401906718,0,0,-2.0993474401906718,-0.24925584275407883,-0.952876188037823,-1.449964819750064,-1.508418728620895,-1.102005179652282,,,,-2.81,-3.48,-0.0008510638297872418,1.5274856148005964,0.0002127659574468276,1.4990337313281428,-1.839067359424481,-2.3216373942926425,-1.8906,3.9674,8.267618268485208e-18,0.8445572580789967,39.32008085106383,17.860702699132506,-2.238569359169678,-1.9793555408534351,-0.4029,-0.3306,-0.673,-0.331,-0.4959,-0.6156,-0.5057,-1.7375,-1.6172,-2.3486,164.726,-1.0638297872334529e-05,0.8350502107356083,-1.0638297872351065e-05,0.8537403462396571,-6.3829787234035525e-06,1.7891332792850647,140.31963829787233,25.994999773723652,-2.0807004649116214,-1.8942402907688745,-1.312699084083759,0.9388867826341812,-0.6655051930697775,-0.7347446547393466,1.464549521845951e-16,0.6946430883489975,1.3877787807814457e-16,0.6714232356723332,-0.9580534294979113,-1.094309245946197
