RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC005001,Amateur,Bear_Fitz,22,13,Capybaras,The Jungle,N/A,2,13,"[13, 23]",258.409,0.682,0.318,1.045,1.273,53.574,1.258,0.773,2.803,0,0,1,7.0,12.0,0.582,0.734,0.268,0.266,0.15,0.32,0.55,156.4,102.01,1,1.14,100.87,0.582,0.152,0.116,0.15,0.256,25.823,0.59,1.54,0.68,1.35,0.83,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-0.6525816160368051,-0.5038532039263138,-0.8335790426043179,-1.3317722405119354,2.5366504323625447,0.7651312639802809,-2.436380501254421,-2.789212190502729,-2.3626314363462524,-0.8491897170797685,-0.8561989563563195,0.3056777032682522,2.0415742121728653,-1.5549769954297856,-1.7709365328289173,-2.0018993324738914,-1.4148819868140752,-1.939830272276439,-1.9065081532486174,-0.18591280025207887,-1.0202899729178874,-0.8565767859857483,-3.21,-3.64,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-2.1995632561254426,-2.4353624378404386,-1.6854,68.5916,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-1.8060297567232326,-0.6037089144620404,-0.3251,-0.257,-0.2053,-0.3959,-0.3855,-0.4967,-0.6049,-1.1833,-1.4870999999999999,-3.3547,134.50400000000002,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-1.2831368369956826,-1.609621806177563,-1.7538308354849539,-0.25907210090827565,-1.0005983221528232,-1.1580340793143935,-4.1165,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-1.1307680144409353,-1.311807325296632
RSC004234,Amateur,CBHIPHOP77,52,13,Capybaras,The Jungle,N/A,6,11,"[11, 12, 13, 14, 15, 16]",290.885,0.673,0.288,0.942,1.865,36.086,1.013,0.609,2.359,2,0,3,43.0,35.0,0.535,0.698,0.289,0.302,0.176,0.83,0.67,154.04,136.84,5,2.4,134.44,0.535,0.163,0.126,0.176,0.289,38.853,1.19,1.35,0.7,1.55,0.93,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-0.16930697441254247,-0.5304283063177391,-0.9901419817388798,-0.43054592541126796,-0.529327836653915,0.3256414175469939,-1.154825811905213,-1.3917010693620753,-1.0455338521532267,0.7999742726441048,0.5883953730147943,-0.4346793028126537,0.782786057499794,-0.5983866200788405,-0.6805428872119738,-0.7575680693094697,0.2929591596070881,-0.28997462832998316,-0.7903731279574101,-0.06735971023626104,-0.7245537488837172,-0.5794490022844765,-0.25,-0.59,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-0.17159271614400662,-0.3949976035403583,-0.5697,94.108,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-0.6104753485257064,0.2792536611777324,-0.1099,-0.1738,0.0949,-0.0309,-0.2608,-0.1679,-0.0472,-0.21970000000000003,-0.4759,0.003,122.03600000000002,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-0.23823241234039116,-0.5150858660590095,0.001570772827577551,-0.5438378604274705,-0.29572773157987137,-0.40143899069887456,-1.044,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-0.3341995008888488,-0.454745346501587
RSC004795,Amateur,SailingSteven,54,13,Capybaras,The Jungle,N/A,3,13,"[13, 14, 18]",216.222,0.444,0.222,0.87,1.13,39.292,1.043,0.66,2.383,0,0,2,46.0,25.0,0.562,0.728,0.284,0.272,0.154,0.85,0.46,116.39,99.83,2,0.93,98.9,0.562,0.166,0.118,0.154,0.267,26.406,0.69,1.34,0.65,1.32,0.83,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-1.2803654350478522,-1.2066170227217803,-1.3345804478349153,-1.5494671105446982,0.03274480346884223,0.018425214214987586,-1.311750875907157,-1.826292942399718,-1.1167283161636605,-0.9459681817731266,0.6450461310293477,0.8609454578289318,1.5059196782694322,-0.8261462332576376,-1.6031836642724644,-1.5871222447524167,-1.3384682194799589,-1.6648543316186963,-0.7316291792578729,-0.3637424352758066,-1.064650406523013,-0.8565767859857483,-2.06,-2.77,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-1.4116692963353576,-1.853356731007301,-1.4353,64.285,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-1.5380292570457195,-0.7527333312391034,-0.2768,-0.257,-0.2559,-0.2541,-0.3855,-0.423,-0.3882,-1.0438,-1.1966999999999999,-3.0033,94.99199999999999,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-1.1318664268260967,-1.2952890955264278,-1.5701193290486959,-1.1615155312998728,-1.262054352215709,-1.3130898684502124,-2.6868,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-1.4262373445730565,-1.4874526915698254
RSC003968,Amateur,Shootzy,40,13,Capybaras,The Jungle,N/A,9,10,"[10, 11, 12, 13, 14, 15, 18, 19, 20]",221.525,0.625,0.2,0.65,1.525,40.984,1.133,0.692,2.4,0,0,1,34.0,25.0,0.54,0.695,0.277,0.305,0.183,0.85,0.62,124.8,96.72,1,0.62,96.1,0.54,0.155,0.122,0.183,0.288,27.677,0.9,1.27,0.51,0.94,0.57,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-1.2014516086981335,-0.6721621857386736,-1.4493932698669272,-0.9481421198947595,0.3293845124793552,-0.92029096263281,-1.7825260679129886,-2.09897803920765,-1.1671577281710508,-1.0835213295606412,0.6450461310293477,-0.12619721694560926,0.916699690975653,-1.1450096917079509,-0.38697536723818093,-0.7952750772841493,-1.1718783424959758,-1.0874048562374365,-0.3204215383611117,-1.1936140653865353,-1.6265492321879365,-1.5771090236090546,-2.25,-3.18,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-1.5418430809963282,-2.1276352825033773,-1.8621,49.011,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-1.9953767710895522,-1.2812706789966979,-0.3592,-0.4731,-0.4356,-0.2775,-0.7097,-0.5487,-0.424,-1.5454,-1.6824,-2.2593,118.73400000000001,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-1.6757892780165224,-1.8210170485679442,-1.1811570046645867,-0.6192546504445048,-1.1196247131826929,-1.2348161747067004,-2.3483,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-1.2652787695272905,-1.3987851759371637
RSC004625,Amateur,CBSQ,25,13,Dachshund,Puppy Paradise,N/A,2,12,"[12, 13]",264.56,0.72,0.44,0.8,2.0,36.0,1.067,0.613,2.293,1,0,1,15.0,9.0,0.46,0.601,0.283,0.399,0.257,0.6,0.36,159.6,104.96,2,2.0,102.96,0.46,0.141,0.142,0.257,0.357,36.757,1.28,1.23,0.65,1.31,0.75,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-0.5610487203405726,-0.39164721605140773,-0.19688975679043363,-0.2250297893663522,-0.5444052686721796,-0.2802572056911296,-1.437290927108712,-1.425786706463067,-0.8497490761245341,-0.7465161174812318,-0.06308834415257078,1.4779096295630203,-1.2259184446380886,-0.8716981558933969,2.716452701056198,1.8065084729687342,0.018236592999354886,-0.042496281738014584,-0.08544574356296251,-0.3637424352758066,-1.0794372177247213,-1.0782790129467654,-1.6,-2.17,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-1.0965117124193238,-1.4519734849154817,-1.2545,66.924,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-1.3442887918650144,-0.6614140919610951,-0.242,-0.3235,-0.2249,-0.1974,-0.4852,-0.3697,-0.3015,-0.9878,-1.1564,-0.0243,128.0,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-1.0711413876182339,-1.2516678550331748,-0.012701635042968392,-0.40762170789519003,-0.5199547825336946,-0.6504593492658507,-0.8625,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-0.5875966649431338,-0.7368326670315269
RSC000146,Amateur,EthrealDoom,53,13,Dachshund,Puppy Paradise,N/A,13,9,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23]",254.019,0.66,0.453,0.528,1.868,35.332,1.094,0.572,2.421,0,0,1,16.0,35.0,0.534,0.693,0.289,0.307,0.178,0.3,0.66,137.43,116.59,1,0.47,116.12,0.534,0.159,0.129,0.178,0.29,33.675,1.21,1.33,0.4,0.92,0.48,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-0.7179091094698173,-0.5688145653275755,-0.12904581649879016,-0.4259789001658252,-0.6615183452791669,-1.4408517516120432,-1.578523484710462,-1.0764089261779033,-1.2294528841801802,-0.10001632287991533,-0.912849714370873,-0.3729828856392448,0.7560033308046222,-0.5983866200788405,-0.5966664529337472,-0.7198610613347903,-0.38572092144961106,-0.23497944019843459,-0.6728852305583355,-1.8456560604735364,-1.6561228545913536,-1.826524028940199,-1.33,-1.18,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-0.9115279131642604,-0.7896911288639803,-1.2489,46.448,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-1.3382879809965853,-1.3699600349154302,-0.2409,-0.548,-0.4658,-0.1641,-0.8219,-0.368,-0.2507,-1.4188,-1.4405999999999999,-0.6207,120.012,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-1.5385073143787473,-1.5592896056084247,-0.3244988531379721,-0.5900654749018733,-0.8313482940529884,-0.9140191379611577,-1.554,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-0.9394999361507816,-1.0353900822578812
RSC000989,Amateur,Papa_Lane_88,53,13,Dachshund,Puppy Paradise,N/A,16,6,"[6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24]",282.0,0.698,0.226,1.057,1.792,38.951,1.094,0.572,2.453,2,0,7,87.0,24.0,0.519,0.667,0.268,0.333,0.213,1.64,0.45,159.27,122.73,9,4.25,118.48,0.519,0.148,0.12,0.213,0.309,36.61,1.09,1.36,0.78,1.85,0.97,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-0.3015244639688785,-0.45660857745266936,-1.3137053892836403,-0.5416768730503705,-0.027038967673347614,0.8163339645356154,-1.578523484710462,-1.0764089261779033,-1.324378836194092,0.015921330255275052,2.88275107260421,0.9226418750023407,0.3542624303770454,-1.5549769954297856,0.8711711469352157,-0.003427909815879764,-0.001030686242694875,-0.5649505689877254,-0.8491170766569474,0.4068526498270129,-0.28094941283246166,-0.468597888803968,-1.31,-1.06,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-0.8978254095157371,-0.7094144796456167,-0.4823,92.4144,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-0.5168198360434407,0.2206487867399778,-0.093,-0.1406,0.075,-0.1616,-0.2109,-0.1421,-0.2469,-0.32020000000000004,-0.5999,-0.566,126.67099999999999,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-0.34721217020450157,-0.6493050675767119,-0.2959017575145705,-0.4379757096918705,-0.3696637745731678,-0.48840970432325503,-1.6203,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-0.41775402089970726,-0.5532647435181959
RSC003156,Amateur,w0odhou5e,39,13,Dachshund,Puppy Paradise,N/A,4,9,"[9, 10, 11, 13]",306.974,0.769,0.487,1.051,2.051,37.494,0.692,0.444,1.94,3,0,4,14.0,17.0,0.518,0.685,0.307,0.315,0.175,0.36,0.44,181.67,125.3,7,4.49,120.81,0.518,0.167,0.14,0.175,0.297,35.881,1.28,1.25,0.84,2.37,1.52,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,0.0701130806771472,-0.24696054747587043,0.04839218118704631,-0.14739036019382826,-0.2824787170990672,0.790732614257948,0.5242723729155847,0.01433146105382592,0.19740283202893055,0.1303851996641706,-0.7428974403272126,0.9843382921757496,0.3274797036818736,0.22154798736482895,-0.722481104351087,-0.45591200551203376,-0.09658066289204457,-0.042496281738014584,-0.20293364096203712,0.7625119198744676,0.487964769656381,1.055604921553026,0.33,0.14,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,0.22577988966316664,0.09335201253802156,0.3025,101.4804,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,0.3241509442320979,0.5343661885188409,0.0583,0.3167,0.1817,0.0406,0.475,0.0891,0.0621,0.5972999999999999,0.6262,-0.1391,134.904,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,0.6477025346743174,0.6778414080753437,-0.07271893993449492,-0.24993620871965905,0.09413323917234749,0.16370698250678142,0.1247,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,0.10637920691571161,0.1854453359280635
RSC004939,Amateur,Jdoyle15,8,13,FA,Free Agent,N/A,3,13,"[13, 15, 18]",131.375,0.25,0.125,0.375,0.625,40.0,0.833,0.625,1.917,0,0,0,0.0,0.0,0.573,0.73,0.278,0.27,0.149,0.0,0.0,58.88,72.5,0,0.0,72.5,0.573,0.157,0.121,0.149,0.26,18.85,0.38,1.08,0.35,0.6,0.45,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-2.5429717756653485,-1.7794581187147234,-1.8408006177033316,-2.3182496935275307,0.15687063915409202,-2.093686183692557,-0.21327542789355092,-1.5280436177660417,0.2656308600389294,-2.242897860912545,-1.7626110845891751,3.698980647805738,1.800529671916319,-1.0994577690721916,-1.8128747499680307,-1.851071300575173,-2.32883258650669,-2.5172797476576982,0.7957134869300957,-2.1420387855130825,-2.129300813046026,-1.9096623640505805,-1.98,-3.77,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-1.3568592817412648,-2.5223288078269994,-2.314,25.375,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-2.4796207767043787,-2.099164403731444,-0.4463,-0.5729,-0.7137,-0.2442,-0.8593,-0.6819,-0.3731,-1.9770999999999999,-1.9143,-4.8461,71.25,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-2.143914267767134,-2.072028603664357,-2.533533000251702,-1.7037764121552401,-2.0730561832932097,-2.0502188699020376,-2.2679,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-2.342743908628043,-2.322463716776946
RSC005014,Amateur,SEWER SHARK,2,13,FA,Free Agent,N/A,1,13,[13],55.0,0.0,0.0,0.0,0.5,0.0,0.667,0.333,2.333,0,0,0,0.0,1.0,0.546,0.728,0.318,0.272,0.136,0.0,0.5,5.0,50.0,0,0.0,50.0,0.546,0.182,0.136,0.136,0.27,13.5,0.5,1.67,0.0,0.0,0.0,56,34.0,302.2624090909091,67.19988429529374,0.8526363636363636,0.3386628532014224,0.4777272727272727,0.19161622901200004,2.147818181818182,0.6568827275464912,39.10522727272728,5.7038890903848465,0.8656818181818182,0.2343626384907507,0.7922272727272727,0.19117404979760536,0.4456818181818182,0.11735148115754715,2.0065454545454546,0.33710486248597515,118.1559090909091,20.355768261481845,0.6222727272727272,0.35304028932608517,0.5995454545454545,0.16208396626814178,0.5057727272727273,0.037337497835135444,0.30213636363636365,0.021952970196146573,0.19222727272727272,0.023844599704439053,0.3090909090909091,0.026520269141256377,36.61786363636364,7.6295152083112585,1.2954545454545454,0.36366818042625815,1.2154545454545456,0.17023029982454643,0.7113636363636364,0.16870079048408967,2.04,0.6762783309794724,1.139090909090909,0.36084436812656234,-3.679506470641733,-2.517655407365423,-2.493146197430672,-2.508542412087638,-6.855888439108624,-3.6937705760467576,0.6550432595838707,0.9602078906063414,-0.968406516141924,-3.34823565563364,-1.7626110845891751,0.6141597891352967,1.0773960511466836,0.7226191363581825,-2.358071572776502,-1.4740012208283781,-3.0300566949758556,-2.187308618868407,-2.670179486342601,-4.216717860789904,-3.0165094851485366,-3.1567373907063025,-4.32,-2.39,0.00045454545454544484,1.45958727784433,0.00045454545454544484,1.4948307031797388,-2.960052208618481,-1.5991473418158155,-2.3503,0.0,0.0,0.9332072152885803,86.03795454545455,28.89862005930597,-2.5185188900122304,-2.977234012173827,-0.4533,-0.947,-1.0123,-0.5328,-1.4205,-0.6926,-0.814,-2.9454,-2.9271000000000003,-5.2174,5.0,-4.545454545484324e-06,0.9221896063057505,-3.181818181818336e-05,0.9238618513435684,-4.545454545423766e-06,1.9127816586813764,145.84704545454545,43.78335380296867,-3.1939152582130848,-3.1682964044476556,-2.727648203267589,-3.2169085558949466,-3.077220472450546,-3.080041210685464,-3.6961,1.0092936587501423e-17,0.8848838217691631,1.0092936587501423e-17,0.8827775672410836,-3.4775417933375787,-3.489034299219245
