RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DI,DT,pdt,pdh,pnt,poh,pot,TierMaxGames_x,GPThreshold,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames_y,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC006784,Amateur,KittyMeowMeow360,47,19,Bundts of Steel,The Bakery,N/A,7,19,"[19, 20, 21, 22, 23, 24, 25]",38.14,326.17,0.787,0.681,1.085,2.064,287.00,0.764,0.482,0.772,2.185,3.0,1.0,4.0,0.77,0.51,0.536,0.697,0.29,0.303,0.174,8,5.0,195.24,130.93,8.0,4.26,126.67,0.536,0.161,0.129,0.174,0.287,36.354,1.28,1.42,0.76,2.25,1.42,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,0.7010022479888252,0.16401021183851855,1.3377598522301972,0.23444521200492932,0.0877071715151131,0.9145418976691858,0.2836567107822542,0.05623543020254286,-0.24770437610737198,0.5769052758910891,0.4426163424850198,0.8044819688403749,0.7520327013170383,-0.4831562641483171,-0.7652043586305002,-0.7842268171836095,0.1792390628943696,0.2615638816665542,-0.8421744127219764,0.5629889994496973,0.46414577549638125,0.7347035268759392,0.33,0.63,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,0.21883518836825433,0.41103678261937193,0.4392,96.2692,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,0.4708306021660928,0.6083246746735068,0.0847,0.2204,0.2068,0.0394,0.3306,0.1295,0.0602,0.5513,0.5203,0.4408,137.48000000000002,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,0.6207094666704129,0.5594785024566197,0.23420030061296188,0.16892629394363426,1.023836061227009,0.9626050970132158,-0.0135,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,0.3828322349948112,0.36276552468255713
RSC005937,Amateur,SlashFabo420,17,19,Bundts of Steel,The Bakery,N/A,6,16,"[16, 17, 18, 19, 20, 22]",27.27,276.29,0.529,0.588,0.824,1.941,313.39,0.923,0.457,0.943,2.007,0.0,1.0,0.0,0.41,0.88,0.46,0.619,0.309,0.381,0.231,8,5.0,148.68,127.61,1.0,1.47,126.14,0.46,0.159,0.15,0.231,0.347,43.771,1.41,1.08,0.76,1.8,0.89,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,-0.08894288873098126,-0.6867867001942924,0.8052158949405225,0.023004652029813055,-1.0670778818712572,-0.17965316770985654,-0.477359754969045,0.2529437251497079,0.30222478170693706,0.5524018273652855,-0.6721211126624376,-1.0801331462456427,-1.677032923936993,0.7804831959318963,1.8876866020598573,1.8086787047848816,1.1527297997420896,0.6393783774071318,1.2292162704835652,0.5629889994496973,-0.1237209765809891,-0.5395368537115901,0.85,0.81,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,0.5624414166409663,0.5283663119864688,0.1828,95.8664,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,0.1959576509028578,0.5939556811350761,0.0353,-0.1619,0.2019,0.1012,-0.2428,0.0539,0.1547,0.1765,-0.03419999999999998,1.7921,99.58,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,0.19873961467391218,-0.03676851325894643,0.9521607767172144,-0.7248834390602523,0.42601695233087433,0.19050882439801564,1.2544,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,0.15929603203373097,0.07179479295698599
RSC006767,Amateur,TSB_Herobear,10,19,Bundts of Steel,The Bakery,N/A,2,18,"[18, 19]",15.38,176.6,0.2,0.3,0.8,1.3,304.31,0.915,0.473,0.830,2.122,0.0,0.0,1.0,0.5,0.8,0.588,0.75,0.274,0.25,0.138,8,5.0,93.6,83.0,1.0,2.5,80.5,0.588,0.162,0.112,0.138,0.248,19.964,1.1,1.21,0.66,1.69,0.87,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,-1.667724578378085,-1.7717176461586137,-0.8439524889242749,-1.0788929003608336,-2.330223630239605,-0.28026880590563014,-0.43906961832747016,0.12705041638352244,-0.05306652811691371,-1.5576687211586293,-0.3934367488755732,-0.6726487970378554,2.414024971227689,-1.5472737042158615,-2.4407144390665136,-2.4696154064631277,-1.9719694010309543,-0.26156388166655353,0.43721395043438793,-0.09706706887063794,-0.267421738199902,-0.5876213963752704,-1.61,-1.43,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,-1.063080355572248,-0.9317344979151808,-0.5796,53.13,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,-0.6213712806224558,-0.9305702758058173,-0.1118,-0.1763,-0.3164,-0.1914,-0.2644,-0.1709,-0.2923,-0.7959,-0.7276,-2.2335,48.38,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,-0.8960402254578842,-0.7823729870139934,-1.1866845519331808,-1.932351996574737,-4.015076773965802,-3.9014095355219114,-1.2398,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,-1.5013153699733506,-1.4702777717950384
RSC006256,Amateur,casca.a,52,19,Bundts of Steel,The Bakery,N/A,9,17,"[17, 18, 19, 20, 21, 22, 23, 24, 25]",42.22,253.65,0.731,0.346,0.788,1.731,303.55,0.847,0.488,0.822,2.178,0.0,0.0,3.0,0.94,0.56,0.482,0.652,0.311,0.348,0.207,8,5.0,152.63,101.02,3.0,1.44,99.58,0.482,0.17,0.141,0.207,0.326,32.463,1.0,1.33,0.59,1.61,0.93,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,-0.4474905610512786,-0.02065888534689797,-0.5805436498347587,-0.33799142597648296,0.5211499514430238,-0.3305766250035172,-0.11360345687408412,0.009025439415223144,-0.2260779485528763,-0.6755445742297009,0.9690201407490966,0.5498042505855074,-0.9738823482055641,0.9134978759403398,0.7706798817691799,0.9011617720959113,-0.331459663959409,-0.5521904168516137,-0.2938651142263924,-0.5591063166948731,-0.3719313830136565,-0.44336776838422925,-0.9,-0.67,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,-0.5939256977383528,-0.4363431516985497,-0.4022,58.7522,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,-0.43119007331318165,-0.7300108034330135,-0.0776,-0.133,-0.2482,-0.1069,-0.1995,-0.1186,-0.1633,-0.5657,-0.4814,-0.8837,132.63,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,-0.636868774204964,-0.5176371614609323,-0.4695210422421277,0.05454694816345305,-1.0518428682836387,-0.9326112555396069,-0.6956,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,-0.393304525380548,-0.35146210267369804
RSC006919,Amateur,rinny_b0y,53,19,Bundts of Steel,The Bakery,N/A,7,19,"[19, 20, 21, 22, 23, 24, 25]",41.06,370.64,1.17,0.491,0.849,2.849,301.60,0.84,0.478,0.824,2.137,5.0,0.0,2.0,0.62,0.55,0.518,0.674,0.288,0.326,0.194,8,5.0,218.43,152.21,7.0,3.3,148.91,0.518,0.156,0.132,0.194,0.304,45.269,1.68,1.3,0.65,1.78,1.01,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,1.405269694458949,1.4270149300887764,0.24976682120828178,1.5838829321713221,0.3979162198948926,-0.07484521125592519,-0.08009958731270614,0.08770875739408933,-0.09940887287654689,1.6051254555399026,-0.021857597159754123,0.6007397942364809,0.17672768480950415,-0.6161709441567605,0.16563457494506428,-0.04957025262586967,1.3493442157860267,1.4240700224067937,-0.11109534806119734,-0.16307267570267156,-0.1498483877844278,-0.25102959772950795,1.51,1.69,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,0.9985570140640238,1.101977344447831,0.4385,96.7915,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,0.4700801689918172,0.6269565647557372,0.0846,-0.0753,0.2132,0.1797,-0.113,0.1293,0.2746,0.4022,0.2909,2.7734,186.55,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,0.45284472565472916,0.31280750984137906,1.4735362042322762,1.326162272795895,3.2525432026829004,3.11250598686955,1.3741,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,1.216189222919147,1.1729730820122917
RSC005925,Amateur,Emily26210,18,19,Cthylla,The Mythos,N/A,5,18,"[18, 19, 20, 22, 23]",23.33,203.89,0.389,0.444,0.5,1.667,266.03,0.639,0.435,0.667,2.069,0.0,0.0,0.0,0.72,0.89,0.514,0.664,0.296,0.336,0.191,8,5.0,106.27,97.62,0.0,0.0,97.62,0.514,0.15,0.145,0.191,0.306,29.872,1.28,1.43,0.35,1.15,0.78,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,-1.2355352684124974,-1.1484594431578334,-0.019368296991876064,-0.44800927832125903,-1.4856476252330144,-1.5379642833528053,0.8819400958068603,0.42604702470321354,0.11067642336712198,-0.766161100853427,0.28779169593676174,-1.1310686898966162,0.048882125585607686,-0.08411222412298655,0.026008734908729618,0.03685993143974678,-0.6715317280247243,0.2615638816665542,-0.9030976681103746,-2.143240880663678,-0.9728618406927465,-0.804001838361832,-0.66,-0.34,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,-0.43533820776633186,-0.22123901452553885,-0.6196,34.167,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,-0.6642531762953474,-1.6070330972290108,-0.1196,-0.2412,-0.5464,-0.0784,-0.3618,-0.1827,-0.1197,-0.9856,-0.6642,-0.41,78.9,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,-1.1096146142618761,-0.714199748427218,-0.21783904895375025,-1.212587536118837,-2.540041199334463,-2.1446263334998052,-0.1072,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,-0.9497708531136677,-0.8082197980605585
RSC006022,Amateur,N0MrThomasMN,12,19,Cthylla,The Mythos,N/A,5,19,"[19, 20, 21, 22, 25]",50.0,293.5,0.75,0.25,1.417,1.5,318.89,0.861,0.528,0.861,2.639,0.0,0.0,2.0,1.0,1.42,0.564,0.725,0.292,0.274,0.144,8,5.0,183.27,110.23,2.0,4.17,106.06,0.564,0.161,0.13,0.144,0.263,27.894,0.75,1.78,0.8,2.68,1.65,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,0.18361035511320187,0.04199670119815406,-1.1302664444563577,-0.7350871117834088,1.3476658406192852,2.3063915593773934,-0.18061119599684006,-0.30570783250024164,-1.650332677498924,-0.375955241310442,1.1548097166070064,-3.8306525033982086,1.64695161588431,-0.35014158413987356,-2.1614627589938458,-1.8213890259710046,-0.9311467580213254,-1.2787567548142635,-3.035411606704316,0.8270114267778317,1.0258851163703133,1.2876757675082633,-2.03,-0.68,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,-1.3406084630232846,-0.4428614588856106,0.3356,84.848,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,0.35976649237330366,0.2008987834095414,0.0648,0.3863,0.0683,-0.2413,0.5795,0.0989,-0.3687,0.2781,0.3097,-2.2099,140.0,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,0.3131263194840629,0.3330229181289402,-1.1741456136988435,0.22835638700879987,-0.6326629072059807,-0.6127663085611035,-2.8245,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,-0.23656497747668045,-0.23092594473339942
RSC006404,Amateur,Protocol,44,19,Cthylla,The Mythos,N/A,4,17,"[17, 19, 23, 24]",38.67,316.32,0.659,0.455,1.114,1.705,263.10,0.61,0.402,0.742,1.97,1.0,0.0,3.0,0.18,0.52,0.519,0.692,0.318,0.308,0.163,8,5.0,169.2,147.12,4.0,2.27,144.85,0.519,0.173,0.145,0.163,0.293,42.441,1.05,1.36,0.82,2.77,1.83,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,0.5450086714713811,-0.2580905817281474,0.04362077322518223,-0.38268617849154823,0.14401223851555262,1.0361191271557466,1.020741841132569,0.6857019740334716,0.4165358987806984,1.417419793247898,-1.3843144867844241,0.7535464251894014,0.20868907461547828,1.3790492559698921,-1.2771657720970595,-0.5249362649867602,0.9781655985815846,-0.40687714925908364,-0.47663488039158747,0.9590226404418982,1.1434584667857872,1.720436651481387,1.83,2.1,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,1.210007000693385,1.3692279391173294,1.2496,118.777,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,1.3396178084988764,1.411240346878799,0.2411,0.5161,0.4798,0.2178,0.7742,0.3684,0.3328,1.4548,1.4754,0.5713,121.62,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,1.6379180079693416,1.586485760725217,0.3035363785613116,-0.20510595844268886,1.7363484280879644,1.6849161808438398,0.7201,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,0.6492544799193747,0.6349743049215893
RSC000323,Amateur,Styk75,49,19,Cthylla,The Mythos,N/A,19,6,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25]",34.33,231.33,0.469,0.571,0.694,1.367,271.86,0.653,0.413,0.844,1.927,0.0,0.0,2.0,0.43,0.67,0.525,0.694,0.3,0.306,0.174,8,5.0,128.68,102.65,2.0,1.02,101.63,0.525,0.169,0.132,0.174,0.292,29.676,0.9,1.27,0.55,1.68,1.06,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,-0.8009704217486739,-0.8846464471786674,0.7078691500596141,-0.9637179611873964,-0.31705189503521564,-0.724654541270299,0.8149323566841044,0.5991503242567191,0.5493839537583122,-0.5807670846487627,-0.6101912540431343,-0.010486729575200492,0.40045741345132296,0.18191713589390046,-0.7652043586305002,-0.5681513570195684,-0.697256978722062,-0.8428169520366736,0.07167441810399776,-0.8231287440230068,-0.2804854438016213,-0.13081824107030693,-0.03,0.02,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,-0.01904604658977702,0.013420044208654858,-0.1423,55.8965,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,-0.15256495617856855,-0.8318815453587749,-0.0275,-0.0392,-0.2828,-0.0034,-0.0589,-0.042,-0.0052,-0.35290000000000005,-0.1061,-1.5401,94.9,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,-0.3972871720041761,-0.11408169708211903,-0.8182735446581947,-0.8352536118955606,-2.0508143285579314,-1.7676088536358743,-0.2689,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,-0.7668394020233057,-0.666137708196602
RSC006587,Amateur,enterprise15,52,19,Cthylla,The Mythos,N/A,8,18,"[18, 19, 20, 21, 22, 23, 24, 25]",39.44,361.58,1.077,0.385,1.058,2.731,266.17,0.638,0.423,0.724,1.955,5.0,0.0,7.0,1.13,0.73,0.504,0.658,0.285,0.342,0.211,8,5.0,214.57,147.01,12.0,5.77,141.24,0.504,0.154,0.131,0.211,0.317,44.773,1.65,1.32,0.8,2.5,1.66,8,281.9061764705882,63.143625653704646,0.7372647058823529,0.303245106265795,0.44738235294117645,0.17463347152282716,1.9276176470588235,0.5817237715151504,37.31441176470588,9.413007180967638,0.8668529411764706,0.23853150892211936,0.8232647058823529,0.20893109039767002,0.48914705882352943,0.12709174265739456,2.1048235294117643,0.3236780546560945,114.19176470588235,21.629608560683977,0.6270588235294118,0.32294599803536633,0.6679411764705883,0.19632655869000204,0.5124705882352941,0.03128775081655192,0.29726470588235293,0.015035934378619305,0.19044117647058822,0.021485994277415384,0.30514705882352944,0.02314006410632694,34.98838235294118,7.6189733700159685,1.19,0.34408420392970585,1.281764705882353,0.1641409333143467,0.6747058823529413,0.15150228109329109,1.8947058823529412,0.7654795893964327,1.1144117647058824,0.4159340796872459,1.261787277885544,1.1203323222629957,-0.3572187645197339,1.3810375169106408,0.2258139396293981,0.8013493046989404,0.8867263628870571,0.5204670062778529,0.4628782435403309,1.2505189457419537,1.5573537976324767,-0.3160999914810409,-0.2707317724741335,-0.8156929641694258,0.9568476684842928,0.5122259438006372,1.284243581368275,1.3368820618512758,-0.23294185883799406,0.8270114267778317,0.7907384155393649,1.3117180388401035,1.71,1.77,-0.001176470588235295,1.5133602281134688,-0.0005882352941176313,1.5341406461865352,1.1307132557073745,1.1541238019443185,0.9615,112.992,1.1764705882351646e-05,0.9327945831761953,79.21628823529412,28.032582722143122,1.0307609549148746,1.204873346829589,0.1855,0.3935,0.4097,0.2035,0.5903,0.2835,0.3109,1.1922,1.1847,2.6211,174.45,-2.3529411764703292e-05,0.8882151135363768,-5.8823529411594955e-06,0.929983690290735,2.941176470636892e-06,1.8821370325736182,130.3170588235294,42.40276045398044,1.3422689067572786,1.2738996336404287,1.3926175477454283,1.0408034926020417,3.7756899471047487,3.707320673987899,1.8555,1.6979881553090628e-16,2.6743726563174217,1.436759208338438e-16,2.65351868222747,1.4118039751063816,1.3971338128570572
