RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC005527,Amateur,Colossus4203316,15,15,Antimatter,The Cosmos,N/A,10,15,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",52.94,202.8,0.6,0.2,0.467,1.133,334.39,1.083,0.589,0.661,2.561,0.0,0.0,0.0,,,,,,,,,,107.95,94.85,0.0,0.0,94.85,,,,,,,0.53,1.48,0.32,0.79,0.43,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.9780947959851036,-0.6938503194804254,-2.010626064490268,-1.9077015695987352,4.768419627678045,-2.2218619876029915,-2.252325855019118,-2.0318140503903184,-2.009675301132701,-1.8153359418751327,0.0,0.0,,,,,-1.8153359418751327,-2.7457725019190584,-1.1993831431609627,-3.1974822587305445,-2.299847886927123,-2.459216837863367,-3.83,-3.85,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-2.6792199766408626,-2.510130802050351,-2.3987,30.352,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-2.5606955252329784,-2.447342555506291,-0.4609,-0.7378,-0.8321,-0.4823,-1.1066,-0.7042,-0.7368,-2.5131,-2.5476,-4.5611,124.27,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-2.8562034179127385,-2.7638273765640347,-2.6222661822250366,-0.2825310246296756,-1.7635714069638342,-1.836586003226306,-4.6319,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.975757689885239,-2.0581221456525176
RSC004939,Amateur,Jdoyle15,18,15,Antimatter,The Cosmos,N/A,3,13,"[13, 15, 18]",29.17,229.17,0.389,0.389,1.111,1.333,296.23,0.907,0.356,0.755,2.449,0.0,1.0,1.0,6.0,17.0,0.582,0.718,0.248,0.282,0.169,0.33,0.94,135.01,94.16,2.0,2.78,91.38,0.582,0.136,0.113,0.169,0.263,24.033,0.94,1.54,0.72,3.12,1.22,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.4309884781051223,-1.5960500906367656,-0.17362690471207978,-1.5194372231333837,-1.7766271192128371,0.8768032983857064,-1.1852751134757409,0.38804627077621806,-1.6074137298905418,-2.027019302656515,-1.0988603239877845,-2.443516197474209,0.12629537644680291,-0.9028305312890128,-0.5480182243044501,-0.79517944296534,-1.4316290750865215,-1.3781928239891907,-1.5781357146854778,0.0036376362442889407,0.8675406859875552,-0.36816064206760796,-3.63,-1.64,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-2.5393295304889723,-1.069250523470799,-0.0428,65.7936,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-0.04568572002218722,-1.0071544795684035,-0.0082,-0.1104,-0.3424,-0.4571,-0.1657,-0.0126,-0.6983,-0.9180999999999999,-0.8766,-2.8098,81.4,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-1.0434379365323665,-0.9510013653226694,-1.6154083318035812,-1.668932224261477,-1.448067658347239,-1.368914146496059,-3.2228,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.622293716124158,-1.5340378917465767
RSC005629,Amateur,Primalsoul,30,15,Antimatter,The Cosmos,N/A,1,15,[15],39.62,265.67,0.7,0.333,0.633,1.767,305.34,0.906,0.45,0.883,2.194,1.0,0.0,0.0,9.0,16.0,0.528,0.685,0.288,0.315,0.184,0.3,0.53,140.4,125.27,1.0,0.83,124.44,0.528,0.157,0.131,0.184,0.296,36.834,1.07,1.29,0.49,1.41,0.7,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-0.6737120047407176,-0.2662674895485106,-0.7179229520537651,-0.676903591303571,1.1007703778426827,-1.4231377058108738,-1.179212325171517,-0.5882063909819558,-0.6915503310802699,-0.010232009448301264,-1.191721759817738,0.7787814781423641,-0.23699495580211155,-0.1864275849099948,0.00843104960468339,-0.08509300312175296,-0.08699790682841145,-0.9445699992797202,-0.0,-1.8370063033662403,-1.4570234597996121,-1.7445520620850699,-0.7,-0.6,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-0.48993449436377945,-0.39118921590395084,-0.9561,60.9756,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-1.0206670244489524,-1.2029364462366334,-0.1837,-0.5234,-0.409,-0.0882,-0.785,-0.2807,-0.1347,-1.2043,-1.2004000000000001,-1.0316,127.28999999999999,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-1.3687128461067004,-1.3022838682789557,-0.5930851264022043,-0.18486525316039554,-0.6857543246079646,-0.7298054687858538,-1.2846,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-0.76826170738888,-0.8178374411478087
RSC000323,Amateur,Styk75,50,15,Antimatter,The Cosmos,N/A,18,6,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24]",34.25,248.7,0.5,0.48,0.9,1.46,312.17,0.94,0.488,0.828,2.352,1.0,1.0,3.0,32.0,48.0,0.538,0.7,0.294,0.3,0.168,0.64,0.96,139.9,108.8,5.0,2.5,106.3,0.538,0.162,0.132,0.168,0.284,30.189,0.96,1.41,0.64,1.84,0.96,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.0257936966035657,-1.1214331494123402,0.7108541722181586,-1.2728893631278855,-0.3778539818882398,-0.13844262606090108,-1.3853471275151237,-0.9828617223310044,-1.259026476225458,-1.11684185514694,-0.13929215374493054,-2.60070144994331,-0.16971896834860872,-0.07896714295314196,-0.5851148425650591,-0.34330625397396686,-0.78499604080819,-1.3114816201877337,-0.7575051430490286,-0.6365863427506775,-0.8724839377595641,-1.0563563520763388,-2.38,-2.1,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-1.6650142420396579,-1.369162255663828,-1.1059,68.032,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-1.1805840280656494,-0.916195917054878,-0.2125,-0.3169,-0.3115,-0.2997,-0.4754,-0.3247,-0.4579,-1.1406,-1.258,-2.0965,98.85,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-1.2963158798597225,-1.3647726643576525,-1.2053177107188875,-1.1046051672618287,-1.1950620891525396,-1.2328431765298524,-2.4643,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.3388474678200937,-1.381553512482057
RSC005549,Amateur,Sugar_Biscuit20,55,15,Antimatter,The Cosmos,N/A,7,15,"[15, 16, 17, 18, 19, 20, 21]",36.84,328.31,0.764,0.382,1.2,2.073,310.57,0.95,0.47,0.811,2.347,2.0,0.0,5.0,48.0,26.0,0.559,0.71,0.276,0.29,0.165,0.87,0.47,184.63,143.68,7.0,3.18,140.5,0.559,0.151,0.125,0.165,0.274,38.497,1.31,1.4,0.86,2.55,1.26,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,0.6258989073564405,0.0073855216079152025,-0.24166391062979053,-0.08285914121158314,0.33530003891308163,1.305034991635697,-1.445975010557361,-0.7959197232709285,-1.2410683703664334,0.9694898274822467,0.5726455209513804,1.250337235549668,-0.02843939469625282,-0.4013484688236995,-0.696404697346886,-0.5584839630174773,0.08768544859797962,-0.14403555366223672,-0.6943797144616094,1.1240295994854808,0.09268597072516577,-0.26228437898934154,-0.27,0.17,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-0.18917003513721528,0.11083694450611942,0.1012,120.83,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,0.10803957050387669,1.2292786109960168,0.0194,-0.0787,0.418,-0.0341,-0.118,0.0297,-0.052,0.3246,-0.14029999999999998,-0.0564,133.97000000000003,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,0.36892799682900496,-0.15220795294863165,-0.03242288936057627,0.031163671811390892,0.1254575275507724,-0.05744575277389024,-1.2735,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,0.14055210570643528,-0.06437508276221723
RSC005455,Amateur,Covi,52,15,Flic-Flacs,Eight Legged Freaks,N/A,8,14,"[14, 15, 16, 17, 19, 20, 21, 22]",41.74,360.71,0.941,0.471,1.255,2.255,283.0,0.688,0.395,0.861,1.964,5.0,1.0,8.0,32.0,27.0,0.576,0.715,0.253,0.285,0.171,0.62,0.52,211.74,148.97,14.0,6.73,142.24,0.576,0.139,0.114,0.171,0.268,38.12,1.31,1.28,0.98,3.18,1.82,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,1.2981114480963496,0.7642071305874043,0.6233780217525305,0.2704614140718866,1.684510348537201,1.5696725548800732,0.1424755251492583,-0.016994727187279842,0.13452253843487763,1.0756365271247847,-0.20119977763156632,0.8573741043769147,0.08592978397470122,-0.8132801629916354,-0.4738249877832322,-0.6875905884435842,0.04808495250913417,-0.14403555366223672,0.06312542858741917,2.084365567977931,0.9491043402257014,1.2199833041063866,1.21,1.06,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,0.8460192663867728,0.6911009480969799,0.8278,139.3952,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,0.8837117656166408,1.983685287540023,0.1591,0.366,0.6745,0.1523,0.549,0.243,0.2327,1.3519,1.0247,-0.096,158.39,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,1.5364853504478486,1.1116713427402913,-0.055189731635851565,0.8208981550166287,0.8204982001127616,0.7269463373094984,0.0793,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,0.9192174595304212,0.8146334301194753
RSC000146,Amateur,EthrealDoom,27,15,Flic-Flacs,Eight Legged Freaks,N/A,13,9,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23]",30.77,212.73,0.462,0.462,0.423,1.5,285.21,0.724,0.375,0.804,2.048,0.0,1.0,0.0,16.0,16.0,0.552,0.704,0.278,0.296,0.17,0.59,0.59,108.41,104.32,1.0,0.93,103.39,0.552,0.152,0.126,0.17,0.279,28.846,1.04,1.32,0.32,1.13,0.58,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.772074100628706,-1.2839146247864677,0.535901871286903,-1.195236493834815,-1.3360686507641455,-2.4335720381984927,-0.07578485380279645,0.19071860510169344,-0.16717363999674176,-1.2943630597215283,-0.29406121346152003,0.30722572073506116,-0.07553258591370479,-0.36552832150474857,-0.5109216060438412,-0.45089510849572145,-0.9260662430557207,-1.0446368049819057,-0.1893762857622575,-3.1974822587305445,-1.8376538462442946,-2.0621808513198685,-1.46,-1.1,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-1.0215181897409626,-0.7171802291572432,-1.311,33.0848,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-1.399535813391314,-2.3362937886920654,-0.2519,-0.6187,-0.7943,-0.1839,-0.928,-0.3849,-0.2809,-1.8488,-1.5937999999999999,-1.9707,91.97,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-2.101206484194255,-1.7290736664970003,-1.1329927420767252,-1.3271020241189966,-1.5301469897924185,-1.441304453380053,-1.3002,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.7142485242159056,-1.6151601988243853
RSC005075,Amateur,LOCKL11N,48,15,Flic-Flacs,Eight Legged Freaks,N/A,4,13,"[13, 14, 15, 16]",38.95,273.87,0.787,0.362,0.681,2.021,283.98,0.688,0.404,0.865,1.972,1.0,1.0,1.0,26.0,33.0,0.504,0.66,0.286,0.34,0.21,0.54,0.69,155.83,118.04,3.0,1.56,116.48,0.504,0.156,0.13,0.21,0.316,36.808,1.23,1.28,0.53,1.69,0.99,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-0.5035841394917283,0.10572957249225572,-0.43605535610896407,-0.18380787129257461,0.9162865191797943,-1.1921812869794177,0.1424755251492583,-0.11046572671731782,0.10578956906043768,-0.49582265838772555,-0.44883027317810914,-0.47870054161044445,-0.3984573256905183,-0.22224773222894575,0.9729431243805156,0.3452624149652702,-0.08972897552419423,-0.4108803688680648,0.06312542858741917,-1.5168943138687565,-1.0763930733549298,-0.9769491547676391,-0.39,-0.61,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-0.27310430282834947,-0.3977090361690167,-0.7574,61.7344,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-0.8085474742577794,-1.1721022087298147,-0.1455,-0.2931,-0.3985,-0.0492,-0.4396,-0.2224,-0.0751,-0.8863,-0.7370999999999999,-0.5006,137.86,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-1.007296279912996,-0.799661312319575,-0.28780246862010367,0.15696494698208577,-0.34732846010588236,-0.33242973648310403,-0.182,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-0.38911771491669944,-0.3725287034352955
RSC005550,Amateur,Shraggaholic,32,15,Flic-Flacs,Eight Legged Freaks,N/A,10,15,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",26.0,225.0,0.406,0.281,1.094,1.563,281.59,0.68,0.409,0.891,1.935,0.0,0.0,3.0,9.0,17.0,0.549,0.714,0.294,0.286,0.156,0.28,0.53,132.64,92.36,3.0,2.34,90.02,0.549,0.165,0.13,0.156,0.274,24.665,1.16,1.25,0.88,2.67,1.61,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.5175047217744253,-1.52336100954834,-1.2233407102996157,-1.0729332246982295,-2.6494835848268092,0.7950062333828996,0.19097783158304757,-0.16239405978956056,0.23867955241722202,-2.109984539158728,-1.2536293837043737,0.7787814781423641,-0.09571538214975563,-0.07896714295314196,-1.0302742616923668,-0.5584839630174773,-1.365243097558272,-0.6443695821731643,0.25250171434967666,1.2840855942342226,0.25581327920145835,0.6641329229454888,-1.87,-2.27,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-1.3082936043523379,-1.4799992001699473,-0.56,79.2176,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-0.5978157218283002,-0.46166317185683825,-0.1076,0.1992,-0.157,-0.2355,0.2989,-0.1644,-0.3598,-0.3009,-0.2253,-2.0096,82.23,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-0.3419715696935169,-0.24442232216198656,-1.1553571401703666,-1.6420903069371384,-1.081633168619715,-0.9662071530030525,-0.9167,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.211771205915885,-1.082754815396695
RSC005339,Amateur,DABZxST4TU5,10,15,Free Agent,Free Agent,N/A,2,14,"[14, 15]",31.25,238.8,0.5,0.1,1.0,1.6,275.67,0.767,0.5,0.6,2.233,1.0,0.0,1.0,6.0,8.0,0.567,0.73,0.286,0.27,0.148,0.6,0.8,128.0,110.8,2.0,5.0,105.8,0.567,0.163,0.122,0.148,0.263,27.825,1.1,1.47,0.68,2.0,1.3,57,34.0,298.1422727272727,48.19904127991583,0.7622727272727272,0.233872814808591,0.40686363636363637,0.10288518587173505,2.115681818181818,0.515112968318475,35.62227272727273,3.6317540453460544,0.9287727272727273,0.2078314179049892,0.7115,0.16494060980214897,0.39336363636363636,0.09628654925325533,2.0014545454545454,0.27842580054105326,124.60772727272727,16.392407920921425,0.685,0.3230619872703188,0.629090909090909,0.1272383998233646,0.5632272727272727,0.14864144516513292,0.2984090909090909,0.05583449956784195,0.18377272727272728,0.026956635048910927,0.2999545454545455,0.046473215299350015,37.66222727272727,9.520082757402491,1.3531818181818183,0.29979971669411254,1.29,0.15841476602652324,0.7195454545454546,0.12495626940681792,2.481818181818182,0.7356217736985454,1.3590909090909091,0.37779950705694093,-1.2311919729407599,-1.1214331494123402,-2.9825832918861344,-1.0011043206021393,-1.2039011102295376,0.34271657983796494,-0.3364847508844174,-1.1074897217043884,-0.831623556780665,-1.1473437803315771,-0.2631074015182021,-1.3432194301905016,0.025381395266548687,-0.22224773222894575,-1.3270472077772386,-0.79517944296534,-1.033313209917023,-0.8445031935775347,-1.1362577145735435,-0.31647435325319384,-0.6549808597911743,-0.15640811591107517,-1.98,-2.25,0.0004545454545454549,1.4296902004504577,-1.0092936587501423e-17,1.533784612680424,-1.3852333497358773,-1.4669595596398157,-1.0366,71.944,-4.545454545464138e-06,0.9367359105793005,90.57867272727273,24.609008081753153,-1.106603731999981,-0.7572297373939986,-0.1992,-0.0469,-0.2575,-0.2493,-0.0704,-0.3043,-0.3809,-0.7529,-0.7556,-1.8778,97.25,-9.090909090918183e-06,0.8798711230894859,-1.0092936587501423e-17,0.921765238163012,-4.545454545484324e-06,1.7393716494010876,133.00636363636363,30.921785130729365,-0.8556831669248196,-0.819731498560129,-1.0795826499713446,-1.1563486223448909,-1.03640220951541,-1.003277939461335,-1.9112,1.0092936587501423e-16,0.8926051084059151,8.074349270001139e-17,0.8923600608962037,-1.1610982278224904,-1.1242972242098506
