RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC000387,Challenger,adammast,54,9,Squalls,Storm,Solar,6,2,"[2, 3, 4, 5, 6, 9]",297.259,0.667,0.5,1.056,2.222,30.018,0.654,0.438,2.148,3,1,5,174.11,123.15,9,4.17,118.98,118.98,1,1,1.56,1.49,0.71,2.41,1.61,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.7369003132404093,-0.5671296681783765,-0.233206570678921,-0.31628503317824047,-0.6017867861053409,-0.24652103129548608,1.056755120560662,1.065211588691906,0.7654843455091453,-0.9913141718500558,0,0,-0.9913141718500558,-0.027747544039112303,0.3637855464108945,-0.05264071913572737,0.526086352019481,0.4431260605980271,,,,-0.23,0.07,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.15669856762685586,0.04657412582296647,0.3007,84.4758,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,0.3419745833005389,-0.4706453747261329,0.0616,0.1329,-0.16,-0.0282,0.1994,0.094,-0.0431,0.00629999999999999,0.25029999999999997,-1.0191,118.938,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,0.007307431321423799,0.29073744088750997,-0.5859606556816925,-0.5770698665000233,-0.3866258712979965,-0.2320807329486106,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-0.46071990352467956,-0.2771701174604031
RSC002676,Challenger,mitchy.,33,9,Squalls,Storm,Solar,6,8,"[8, 9, 10, 11, 12, 13]",344.606,0.636,0.818,1.273,2.545,24.99,0.535,0.374,2.01,0,1,4,202.51,142.1,5,3.79,138.31,138.31,1,1,1.91,1.47,0.87,3.4,2.38,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,0.4531943918935298,-0.711639623850971,2.0927896958323564,0.4418302409480502,-1.5457312835085137,0.7367671963864325,2.087165055933009,1.8550936197002268,1.3558448050777936,0.731781132626905,0,0,0.731781132626905,1.2401610655259039,0.4837709547008039,1.266886640533159,2.5883271236678773,2.7194542554940635,,,,2.09,2.59,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,1.4217228470643553,1.7309220532953773,2.1853,120.3297,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,2.4852503385636084,1.3864911781473035,0.4473,0.8158,0.4714,0.2559,1.2238,0.6834,0.391,1.9904,2.2982,1.9719,114.03999999999999,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,2.308295784478059,2.669406882350895,1.1337966420181036,-0.7461285304817192,0.7694112900299597,1.0712676760512838,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,0.9168633597211605,1.2793969746226834
RSC001941,Challenger,AgameCP,47,9,Stingrays,The Ocean,Solar,8,8,"[8, 9, 11, 12, 13, 14, 17, 18]",323.362,0.702,0.426,1.383,2.255,31.131,0.915,0.589,2.362,2,0,9,192.88,130.48,11,5.85,124.63,124.63,1,1,1.55,1.45,0.95,2.35,1.51,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.08078604859616079,-0.40397326661254446,-0.774476142131231,-0.23883053148731934,-0.39283487170404197,1.2352082334602168,-1.2032196116425529,-0.7984163282183506,-0.15000216425672702,-0.4876675877685858,0,0,-0.4876675877685858,-0.06397350431239852,0.6037563629907133,1.9266503203676015,0.40110206282866895,0.14749902229984024,,,,-0.64,-1.29,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.4356437314300441,-0.8624390413843666,-0.1928,118.3985,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-0.2192620638512836,1.2864601602968273,-0.0395,0.0442,0.4374,-0.0784,0.0664,-0.0603,-0.1198,0.3637,-0.1137,-0.5516,123.88099999999999,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,0.4217891799319685,-0.13205452976177562,-0.3171587377028712,-0.40645798898644275,-0.10902562539680274,-0.2752647849885187,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-0.1299195924108691,-0.3287441047718265
RSC003142,Challenger,FishKiller,48,9,Stingrays,The Ocean,Solar,14,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",298.438,0.75,0.458,0.812,2.562,29.274,0.896,0.576,2.285,1,0,0,169.8,128.64,1,0.52,128.12,128.12,1,1,1.81,1.39,0.58,1.41,0.91,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.707265454487946,-0.1802159158936884,-0.5404136247464482,0.4817310448494337,-0.7414635375110609,-1.352153877168243,-1.0387003782637745,-0.6379715406697853,0.1794018602851989,-0.1765655384864022,0,0,-0.1765655384864022,0.8779014627930425,0.9637125878604414,-1.1247566988666973,-1.5569851344940515,-1.6262632074892795,,,,0.0,-0.81,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.0002171342738478358,-0.5416108647229549,-1.0798,74.3096,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-1.2280095937877917,-0.9972274654839567,-0.221,-0.4879,-0.3391,-0.0,-0.7318,-0.3377,-0.0001,-1.048,-1.0696,0.7013,129.894,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-1.21537893566262,-1.2423480592773037,0.4032304024803701,-0.1989141452702447,-0.37176849820706254,-0.4717730194129208,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-0.4430152230952384,-0.563430585313959
RSC000178,Challenger,Scias,51,9,Stingrays,The Ocean,Solar,10,5,"[5, 6, 7, 9, 10, 11, 12, 13, 15, 16]",332.412,0.882,0.412,1.0,2.667,33.071,0.876,0.542,2.307,1,1,2,192.47,139.94,4,1.96,137.98,137.98,1,1,1.78,1.43,0.7,1.85,1.14,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,0.14669102664539832,0.43511679858316527,-0.8768784934870735,0.7281771865932742,-0.028623987662245547,-0.5002728319875944,-0.8655222378650607,-0.21834671169661585,0.08528642470179229,0.7023646064770127,0,0,0.7023646064770127,0.7692235819731837,0.7237417712806227,-0.13511117911503281,-0.640433680428097,-0.9463210194034506,,,,0.79,0.48,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,0.5372625715908319,0.3206148600545889,-0.1887,96.586,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-0.214599307512231,0.15663073979998215,-0.0386,-0.2839,0.0533,0.0967,-0.4258,-0.059,0.1477,-0.1725,-0.3371,1.4716,147.941,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-0.2000494143740585,-0.39153729416576033,0.8461354664784152,0.42399351272846036,0.33203767429711695,0.19909525887076124,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,0.3956702761642617,0.2377761203435935
RSC002864,Challenger,grovelove,39,9,Stingrays,The Ocean,Solar,8,8,"[8, 9, 10, 11, 12, 13, 15, 16]",231.744,0.385,0.513,0.923,1.487,25.891,0.974,0.615,2.658,0,0,3,131.63,100.11,3,1.92,98.19,98.19,1,1,1.1,1.68,0.55,1.5,0.95,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-2.3836583888703347,-1.8817041036516549,-0.13811867299135294,-2.041408025385125,-1.3765797337550814,-0.849181557939243,-1.714095125818758,-1.1193059033154813,-1.4162825702880266,-2.8445553192932027,0,0,-2.8445553192932027,-1.694141716610277,-0.7760758323432433,-1.3721680788046127,-1.3695087007078335,-1.508012392170005,,,,-4.26,-3.96,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-2.898525421594779,-2.6470457740634687,-1.97,54.0045,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-2.240396348184048,-2.0489775796905123,-0.4033,-0.4524,-0.6967,-0.5217,-0.6786,-0.6161,-0.7971,-2.0741,-2.0918,-4.5387,79.261,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-2.405361370607443,-2.4296501263039514,-2.609650988341072,-1.946555495491802,-2.2769972173492663,-2.298936266100487,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-2.713367149438749,-2.745580931313872
RSC000211,Challenger,Marq,13,9,TIE Fighters,The Empire,Solar,7,5,"[5, 6, 7, 8, 9, 10, 11]",306.462,1.0,0.692,0.538,2.538,39.401,0.308,0.154,1.41,1,0,0,190.65,115.81,1,1.92,113.89,113.89,1,1,1.54,1.1,0.49,3.49,1.75,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.505577492969904,0.9851869524336859,1.1711685336297746,0.4254004981651272,1.1597548247009382,-2.593725187697487,4.052736949458411,4.57031310129133,3.9226294118979963,-1.4450418024650449,0,0,-1.4450418024650449,-0.10019946458568475,2.703501008064125,-1.8669908386804455,2.7758035574540956,0.8570039142154882,,,,2.48,3.13,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,1.6870609297064125,2.0918537520394653,2.4543,55.8061,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,2.791172644711208,-1.9556594967579224,0.5024,0.2571,-0.6649,0.3037,0.3857,0.7676,0.4639,0.39829999999999993,1.6172,-1.5452,164.781,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,0.46191528094462886,1.8784142119878082,-0.8884562472296239,1.005240532216364,0.3146450688462747,0.9000227770579047,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,0.3749445045586191,1.0748820708413356
RSC002754,Challenger,Maverick,48,9,TIE Fighters,The Empire,Solar,2,8,"[8, 9]",397.896,1.375,0.917,0.896,3.083,44.599,0.507,0.34,1.604,8,4,3,265.25,132.65,15,7.81,124.84,124.84,1,1,1.71,1.1,0.81,2.64,1.77,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,1.7926698990341652,2.7332912549247474,2.8169206089915284,1.7045733291212533,2.13561470885004,-0.971526176130081,2.3296144524912084,2.274718448673397,3.09270238902613,-0.46894798021865436,0,0,-0.46894798021865436,0.5156418600601802,2.703501008064125,0.7720638806573271,1.0051927939175933,0.9161293218751255,,,,2.62,1.81,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,1.7823104978343305,1.2095762662205836,1.1013,101.1204,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,1.25246305282384,0.3915005861862698,0.2254,0.2748,0.1331,0.3208,0.4123,0.3444,0.4901,0.9541,1.2468,0.0467,212.929,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,1.106484267731816,1.4481885363600735,0.026850219573554098,2.6671099796215647,1.4392333594849849,1.5458790599054457,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,1.7150519501069368,1.846217370868291
RSC003433,Challenger,PurpleSleeves,59,9,TIE Fighters,The Empire,Solar,11,9,"[9, 10, 11, 12, 13, 15, 16, 17, 19, 21, 23]",372.407,1.051,0.746,0.847,3.119,33.697,0.469,0.299,1.559,6,3,3,221.87,150.54,12,5.08,145.46,145.46,1,1,2.07,1.09,0.78,2.83,1.81,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,1.1519888856825478,1.22292913757247,1.5661490317165958,1.789069149147713,0.08889973059041764,-1.1935590017356759,2.658652919248765,2.780736624788103,3.2852112345376456,1.3691391992078819,0,0,1.3691391992078819,1.8197764298984827,2.7634937122090797,0.5246525007194107,1.4009763763551644,1.0343801371944004,,,,4.65,4.15,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,3.1634292356891405,2.7736136274449654,2.0461,113.4588,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,2.3269440745645533,1.0305968530909468,0.4188,0.3103,0.3504,0.5694,0.4655,0.6399,0.8699,1.6489000000000003,1.9752999999999998,3.1889,169.987,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,1.9122534869109054,2.294353235860086,1.8335440948100301,1.1849300799274103,1.600072588250271,1.7843667058723094,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,1.9067148455850607,2.131039156828987
RSC000870,Challenger,ViV1d,60,9,TIE Fighters,The Empire,Solar,6,6,"[6, 7, 8, 9, 10, 11]",382.183,1.1,0.883,0.783,2.733,40.249,0.467,0.3,1.561,4,5,4,226.11,156.07,13,5.42,150.65,150.65,1,1,1.63,1.09,0.72,2.61,1.68,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,1.3977143981202822,1.451348099764636,2.5682291842701965,0.8830861899751177,1.3189562832924038,-1.4835610596695135,2.675970733288636,2.768394718053598,3.276655285848245,1.8317809286561706,0,0,1.8317809286561706,0.22583417787389046,2.7634937122090797,0.02982974084357808,0.9427006493221868,0.6500649874067573,,,,5.11,4.6,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,3.4763921023951565,3.0743900430650384,1.9446,108.468,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,2.211512423731909,0.772086701947536,0.3981,0.195,0.2625,0.6258,0.2925,0.6082,0.956,1.4814,1.8567,2.0576,177.579,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,1.7180014083091528,2.1565973904782036,1.1830722021695155,1.446974460684665,1.4651597436016557,1.6674870905584447,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,1.7459469369035387,1.9914517973197254
RSC000324,Challenger,Contagious_Tomfoolery,39,9,Tens,House of Cards,Lunar,7,2,"[2, 4, 5, 6, 7, 8, 9]",289.333,0.641,0.41,1.051,2.051,31.253,0.906,0.538,2.265,1,0,3,165.02,124.31,4,2.56,121.75,121.75,1,1,1.41,1.36,0.77,1.95,1.16,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.9361249870928517,-0.6883315664844235,-0.8915074008236225,-0.7176401783039235,-0.3699308882746094,-0.2691774420715677,-1.1252894484631315,-0.16897908475859574,0.2649613471792057,-0.744393634167636,0,0,-0.744393634167636,-0.5711369481384057,1.1436907002953043,0.4421820407401053,-0.43212653177674415,-0.8871956117438132,,,,-0.48,-0.91,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.326787082140995,-0.6084500681940823,-0.515,93.7475,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-0.5856864766422,0.00960399779057055,-0.1054,-0.2662,0.0033,-0.0588,-0.3992,-0.1611,-0.0899,-0.4271,-0.6502,-1.3155,115.863,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-0.49531257384872174,-0.755208079908319,-0.7563839465670886,-0.6832061245122149,-0.6409592647480782,-0.7295695839638262,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-0.763794439380328,-0.8713126881048214
RSC000244,Challenger,Diesel,35,9,Tens,House of Cards,Lunar,6,6,"[6, 8, 9, 10, 13, 14]",293.514,0.514,0.629,1.057,1.886,27.253,0.819,0.533,2.343,0,0,1,161.96,131.55,1,0.71,130.84,130.84,1,1,1.37,1.52,0.7,1.98,1.29,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-0.8310330918900938,-1.2803562235947297,0.7103579525284841,-1.1049126867585308,-1.1208811646494483,-0.24198974914027035,-0.37196453772872595,-0.10726955108607063,-0.06872065170742005,0.06589794977936769,0,0,0.06589794977936769,-0.7160407892315498,0.18380743397603044,-0.13511117911503281,-0.3696343871813381,-0.5028804619561703,,,,-0.0,-0.04,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.0002171342738478358,-0.026948997995273703,-0.2086,91.588,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-0.23723073462129132,-0.10225235217220063,-0.0427,-0.1509,-0.0348,-0.0,-0.2263,-0.0652,-0.0001,-0.2284,-0.29159999999999997,-0.6501,97.51299999999999,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-0.2648774215014492,-0.3386882978345996,-0.37379400812193836,-1.316572086958951,-0.7149627660719821,-0.6991518323883275,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-0.8519801727250023,-0.8349852788022613
RSC001299,Challenger,Fuzzball,36,9,Tens,House of Cards,Lunar,5,2,"[2, 8, 9, 10, 12]",255.0,0.472,0.222,1.028,1.694,27.863,0.907,0.593,2.435,0,0,1,133.84,121.16,1,0.69,120.47,120.47,1,1,1.22,1.53,0.67,1.73,1.13,60,36.0,326.5760106382979,39.78422876410606,0.7886595744680851,0.21451809223604235,0.5318829787234043,0.13671561067334076,2.3567553191489363,0.4260565787600699,33.22346808510638,5.3265843636275445,1.1104042553191489,0.22068808909832352,0.7760425531914894,0.11548801687068204,0.5243085106382979,0.08102475747967205,2.326936170212766,0.23375549253557934,130.10074468085105,11.218183898346556,1.0,0.0,1.0,0.0,130.10074468085105,11.218183898346556,1.567659574468085,0.2760451324012028,1.5506382978723403,0.16668693539531,0.7163829787234043,0.12125553807398841,2.1574468085106386,0.4800603370908384,1.4601063829787233,0.3382640524887787,-1.799105144470586,-1.4761439054737289,-2.2666246904592207,-1.5555570602329822,-1.0063612475022856,-0.37339693164154025,-1.1339483554830672,-0.8477839551563707,-0.46229429141985157,-0.8584940992338808,0,0,-0.8584940992338808,-1.2594301933308432,0.12381472983107575,-0.38252255905294824,-0.8904022588097211,-0.9758837232332693,,,,-1.32,-1.71,0.0003191489361702107,1.4698229372755087,0.00031914893617019356,1.4961279429847945,-0.8982844909085026,-1.1431636959631015,-1.0092,80.7149,-1.0638297872315632e-06,0.8793082249785823,93.56208510638297,19.30601169016107,-1.1477192041445927,-0.6654499806881543,-0.2066,-0.2928,-0.2263,-0.1617,-0.4391,-0.3156,-0.247,-0.8874,-1.0017,-2.1179,92.00299999999999,-1.0638297872386497e-06,0.8622816353147077,-8.510638297886758e-06,0.8609435024061638,2.1276595744513157e-06,1.7391988997520242,135.65697872340425,28.972191573277325,-1.0291288829853578,-1.1634810955215715,-1.2177457839707384,-1.5067544549742924,-1.2711056750469845,-1.3000830301523512,8.621944765706002e-17,0.8391777050224315,7.440856441636688e-17,0.8373223458397027,-1.51470381951223,-1.5526673050252495
