RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC006059,Amateur,sssvid,41,16,Surprise,The Elements,N/A,1,16,[16],39.33,283.49,0.854,0.317,0.61,2.171,284.57,0.622,0.372,1.055,1.927,4.0,0.0,2.0,19.0,26.0,0.514,0.672,0.289,0.328,0.197,0.46,0.63,157.73,125.76,6.0,3.66,122.1,0.514,0.158,0.131,0.197,0.307,37.485,1.32,1.31,0.47,1.64,0.98,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,-0.2827701301764283,0.3989025977797769,-0.7648768039191426,0.17449464787128663,0.5693855487977815,-1.6575868499871043,0.7421797199887896,0.2899879552431888,0.47239941721802675,0.02297290930939259,-0.6860613851365127,0.975264752944789,-0.3018099412999068,-0.2740412108384835,0.6159269319575869,0.43964554751626367,0.2113652962498169,-0.04674412964571388,0.13236363484166788,-1.5952269148739797,-1.1610329354904843,-0.9806622654713182,0.5,0.31,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,0.2862930454894069,0.18118568603352922,-0.5302,57.387,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,-0.5777342845126274,-1.1805305191358306,-0.104,-0.2942,-0.4014,0.0515,-0.4413,-0.1589,0.0787,-0.7481,-0.5215000000000001,0.1646,146.44,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,-0.8187226914668492,-0.5699110967395387,0.09008618377509653,0.42325526296265215,-0.07655311337972334,-0.05397185992323755,0.5625,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,-0.08740486256137178,-0.06161545273407428
RSC005136,Amateur,tdogplayz,54,16,Surprise,The Elements,N/A,10,15,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",35.82,352.63,0.889,0.519,1.204,2.481,288.12,0.653,0.418,1.051,1.923,5.0,2.0,6.0,30.0,36.0,0.506,0.67,0.302,0.33,0.193,0.56,0.67,208.29,144.34,13.0,6.02,138.32,0.506,0.164,0.137,0.193,0.309,42.741,1.59,1.27,0.95,2.88,1.84,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,1.1959649970164055,0.5402857969928627,0.8979585079194234,0.8308344760625779,0.0326837626198129,1.1826244641254144,0.54369599904283,-0.15466024279636764,0.4855026660053514,1.1592999913882656,-0.5129228652282445,0.7208478608722351,-0.5628347553971242,0.572501935514053,0.4305696107415105,0.5283135570993756,1.1249639780664589,0.899824495680002,0.3592727231416714,1.4223451802570948,0.5178951578135393,1.3894629288293847,1.64,1.0,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,0.9390411892052546,0.5844699549468686,0.5492,131.404,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,0.5984284578955896,1.568988939846691,0.1077,0.4168,0.5335,0.169,0.6253,0.1646,0.2582,1.2269999999999999,1.0480999999999998,2.0248,149.53,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,1.3427960479154946,1.145436744661031,1.1082062398220875,0.5139344780466051,0.9479121717827189,0.9091606075184913,1.5937,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,1.0822829985235436,1.0379175837169732
RSC003335,Amateur,xEaglex20x,27,16,Surprise,The Elements,N/A,12,9,"[9, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24]",40.82,269.93,0.741,0.481,0.852,1.815,304.31,0.688,0.432,1.182,1.88,0.0,0.0,1.0,18.0,29.0,0.528,0.685,0.29,0.315,0.182,0.67,1.07,164.86,105.07,1.0,0.93,104.14,0.528,0.157,0.133,0.182,0.295,30.721,1.07,1.19,0.72,1.97,1.24,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,-0.5727852925243432,-0.057563159679613826,0.5851479047022672,-0.5792375419225829,0.7972162215627885,-0.5004637220153373,0.3196014753941664,-0.2899879552431894,0.6263625904690918,-1.2352536254709128,-0.3224704933291495,-1.8233210598533016,0.15498348337022377,-0.20892250727290376,-0.07916302260269949,-0.09236250998240784,-0.9643541641397885,-0.9231965605028581,0.8130908997416785,-0.023574781993211717,-0.7142214267886069,-0.2641127881245941,-0.61,-1.53,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,-0.3492775154970764,-0.894239031068709,-0.7988,74.9808,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,-0.8704129139464305,-0.5269712630534887,-0.1567,-0.0792,-0.1792,-0.0629,-0.1189,-0.2394,-0.0961,-0.47800000000000004,-0.4544,-1.8876,133.07,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,-0.5231294498551986,-0.49658041366233524,-1.03311883666337,0.030898918084836916,-0.4392152371173907,-0.4354570757536016,-0.4068,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,-0.5014759784449738,-0.49712729757645696
RSC005902,Amateur,Chelsea Acacia,51,16,Winter Fresh,Minty Fresh,N/A,4,16,"[16, 17, 18, 19]",41.84,368.33,1.157,0.549,0.961,2.765,267.96,0.642,0.268,1.022,1.777,4.0,2.0,3.0,138.0,48.0,0.489,0.645,0.293,0.355,0.218,2.71,0.94,225.58,142.75,9.0,4.41,138.34,0.489,0.156,0.137,0.218,0.327,45.237,1.61,1.13,0.85,3.59,1.5,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,1.5317495138941533,1.622877150967347,1.144914247301389,1.4321264476958904,0.9531808431871559,0.02071983562483864,0.6141257064752672,1.2952795334195775,0.9637712467427013,1.1607011345227654,3.209555312799521,-0.9964661606175016,-1.1175124853537113,-0.013566396576164553,1.5890528683419864,1.326325643347383,1.558819059842399,0.9699406901485735,1.1534545321916838,0.7936843271047878,1.479216888656972,0.45243668922213004,2.12,2.46,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,1.2138825128750854,1.4377960891692967,1.4597,117.589,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,1.5905501708497138,1.055801275852696,0.2863,0.1357,0.359,0.2185,0.2036,0.4374,0.3338,0.9994999999999999,0.9748,2.5288,185.19,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,1.0938235841367072,1.0653303501817615,1.3840542713497102,1.5604137045494386,1.3588219178493106,1.320054098834433,2.3478,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,1.5514410548644828,1.5070025574222372
RSC005855,Amateur,King habaroo,29,16,Winter Fresh,Minty Fresh,N/A,1,16,[16],46.38,324.97,1.103,0.448,0.793,2.379,266.57,0.595,0.214,1.095,1.815,5.0,0.0,1.0,9.0,22.0,0.509,0.679,0.302,0.321,0.189,0.31,0.76,201.69,123.28,6.0,5.17,118.11,0.509,0.17,0.132,0.189,0.306,36.142,1.28,1.22,0.65,3.71,1.33,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,0.6043853959438897,1.4047430721814433,0.3134965913821056,0.6148775003351211,1.6473763159073775,-0.7825722532150653,0.915052638232045,1.817257852857318,0.8392903832631171,-0.2565551460232028,-0.9457691649989152,0.14840985370898954,-0.4649504501106677,0.572501935514053,0.24521228952543414,0.3953115427247077,-0.02207515840766919,-0.18697651858285708,0.6429090835166759,-0.46363737919982645,1.6416938009122004,-0.01607643058149708,0.58,1.56,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,0.332099932767712,0.911773129717115,1.2986,76.7715,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,1.415008371885508,-0.4604518891907274,0.2547,-0.0048,-0.1566,0.0598,-0.0072,0.3891,0.0913,0.15309999999999999,0.4732,-0.2091,180.47,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,0.16753658043400058,0.5171534406210291,-0.1144463745222697,1.4219004698580935,0.5931467383654448,0.6912784155119805,0.7248,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,0.6772279644382098,0.7891785200221619
RSC005858,Amateur,Markster,34,16,Winter Fresh,Minty Fresh,N/A,1,16,[16],30.56,271.85,0.647,0.5,0.706,2.118,267.98,0.6,0.262,1.12,1.748,1.0,1.0,0.0,42.0,23.0,0.562,0.728,0.282,0.272,0.156,1.24,0.68,151.12,120.73,2.0,1.47,119.26,0.562,0.166,0.116,0.156,0.267,31.842,1.47,1.15,0.61,2.69,1.18,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,-0.5317211987405673,-0.43727803756618655,0.7415532063108453,0.06228170950309829,-0.7716043841881977,-1.1985627992214447,0.8830391348536644,1.3532771244682154,1.0587698004508048,-0.17598941578949687,0.664419070147979,0.6572436378540966,1.264338943283398,-0.7298721357975416,-1.2839856105071945,-1.3337146441459722,-0.7695017816594889,0.47912732886857234,1.039999988041682,-0.7151017204607496,0.2606400467427616,-0.4294703598199921,0.88,1.18,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,0.5038757600613561,0.6896745468373049,0.4623,72.7486,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,0.503738313078771,-0.6098910968260113,0.0907,-0.1288,-0.2074,0.0907,-0.1933,0.1385,0.1386,-0.1548,0.08380000000000001,-0.2904,116.44,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,-0.1694243936208947,0.09159505030414455,-0.15894328913178501,-0.4571254660077632,-0.2816749243635825,-0.16607353703276534,0.8998,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,-0.32160361563432804,-0.18959317292338082
RSC006042,Amateur,SuperThr33s,15,16,Winter Fresh,Minty Fresh,N/A,3,16,"[16, 17, 18]",10.0,194.8,0.133,0.4,1.0,1.333,332.26,1.054,0.625,0.917,2.333,0.0,0.0,4.0,3.0,11.0,0.502,0.66,0.305,0.34,0.193,0.2,0.73,103.63,91.17,4.0,6.67,84.5,0.502,0.158,0.147,0.193,0.313,26.448,1.2,1.28,0.78,1.6,0.95,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,-2.1796318373030186,-2.513591306009787,-0.08163259162903866,-1.5997401134974292,-3.915361855361713,0.20719835624838803,-2.0237869719032924,-2.1555771339743726,-0.8575803346954249,-2.6111761835491536,-1.13622153689801,0.339222522763405,-0.693347162445733,0.7678580462107922,0.4305696107415105,0.7056495762655994,-1.7070876434781657,-0.4674412964571435,0.3025454510666705,0.353621729898173,-1.2151919062422267,-1.0633410513190171,-3.47,-4.77,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,-1.986873735696484,-2.787921685096563,-1.9544,65.91,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,-2.1296066003712366,-0.8639254912515875,-0.3833,-0.319,-0.2937,-0.3576,-0.4785,-0.5856,-0.5464,-1.3536,-1.6105,-2.1745,36.63,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,-1.4813724796780836,-1.7600320188121816,-1.1901442339754236,-2.799231665312058,-1.9298845275919552,-1.9973708231913152,-2.0477,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,-2.203454365817747,-2.280242106234621
RSC005766,Amateur,Wrychew,44,16,Winter Fresh,Minty Fresh,N/A,4,16,"[16, 17, 18, 19]",25.97,257.57,0.455,0.455,1.0,1.75,262.14,0.591,0.251,0.968,1.821,1.0,0.0,4.0,25.0,29.0,0.529,0.697,0.294,0.303,0.176,0.57,0.66,142.75,114.82,5.0,2.84,111.98,0.529,0.168,0.127,0.176,0.291,32.586,1.3,1.23,0.81,3.98,1.69,56,34.0,296.71125,46.756176091692865,0.7552500000000001,0.247554166229113,0.4099166666666667,0.12147925808518727,2.0885833333333332,0.47231630122810414,35.606249999999996,6.53994469628259,0.9566666666666667,0.209139368274648,0.7379166666666667,0.15618409334657857,0.40199999999999997,0.10345257262440939,2.0712083333333333,0.3052678053300322,121.77208333333334,14.274059164660622,0.8562500000000001,0.5775722239798616,0.7833333333333333,0.15722226489816937,0.52325,0.030648427153061566,0.29320833333333335,0.015356571080886477,0.18370833333333333,0.02157994069917038,0.2970833333333333,0.022556049350869044,36.269,5.753073099392751,1.3333333333333333,0.28524080851200045,1.3333333333333333,0.1762820533090098,0.72375,0.15906827902289114,2.4975,0.7385664728259796,1.3358333333333334,0.36285003090469237,-0.8371353962573986,-1.2128658732493993,0.37111959723789756,-0.716857183317531,-1.473445181497849,0.20719835624838803,0.9406634409347494,1.4596060413907181,0.8196355100821301,-0.6860055167472155,-0.49560901323741785,0.7844520838903736,0.18761158513237597,0.05155230698941518,-0.357199004426814,-0.2696985291486317,-0.6401795938224301,-0.11686032411428549,0.5861818114416749,0.5422199858438653,2.0072668534864637,0.9760689995908898,0.13,0.77,-2.7755575615628914e-17,1.7464622626276838,2.7755575615628914e-17,1.7109519343742918,0.07443619182724581,0.4500418653090888,1.2754,90.7038,4.166666666666208e-06,0.9177301414852732,89.16685416666667,26.919976782921367,1.3897286094027672,0.05709313368755974,0.2502,0.2928,0.0194,0.0134,0.4392,0.3822,0.0205,0.5758,0.8418999999999999,-0.757,88.97,1.2499999999989372e-05,0.9137556681855956,-1.2500000000007875e-05,0.9150330691636469,4.1666666666800856e-06,1.82709297292749,132.01708333333332,34.07616615493651,0.6301328900572687,0.9200896977084333,-0.41432164530398485,-1.2632607535016736,-0.40922729191384666,-0.18617518705018554,0.4053,1.6884641832840922e-16,0.8758450175008438,1.734723475976807e-16,0.8759468206161612,-0.46723710672185514,-0.21254165511922948
RSC002982,Challenger,AyoChil1,59,16,Apple Associates,The Syndicate,Lunar,9,8,"[8, 12, 14, 15, 16, 17, 18, 19, 24]",31.89,392.97,1.0,0.661,1.356,3.136,330.72,0.768,0.458,1.266,2.345,4.0,1.0,6.0,68.0,42.0,0.477,0.645,0.319,0.355,0.204,1.15,0.71,241.7,151.27,11.0,4.66,146.61,0.477,0.168,0.151,0.204,0.328,48.088,2.14,1.58,0.86,2.96,1.77,60,36.0,332.2246808510638,34.824949025493645,0.7943191489361702,0.17797953324197519,0.5370425531914893,0.11815780544238079,2.4001170212765954,0.34293862444651574,32.89776595744681,4.656334142172341,1.1461595744680853,0.1776597147982135,0.776595744680851,0.116374748688172,0.5274893617021277,0.08815635482687786,2.3545000000000003,0.19370955699995365,132.05074468085107,12.457604339964423,0.865,0.35441228042511314,0.8620212765957447,0.15523537305593443,0.48458510638297875,0.02161063536181316,0.31,0.012985517160050978,0.20547872340425533,0.01831782064524843,0.3247765957446809,0.016799996323168538,42.86637234042553,4.4237109682753495,1.6059574468085107,0.22671719463198686,1.5780851063829788,0.12100188033502712,0.727127659574468,0.10439402549980964,2.233191489361702,0.5092250337331754,1.509787234042553,0.33525781677128086,1.7443046105959137,1.1556432771637446,1.0490838615732256,2.145815391634814,-0.21642904625754575,1.181136791592018,0.0738626272258034,0.7882513046120317,0.04904249510003442,1.1687042646267352,0.8041482074440139,0.9792953345818184,-0.35098951307937704,0.6930798280170057,-0.08072594621887587,0.19186934290418908,1.180372699984557,2.3555449954219876,-0.015825321157979765,1.2727964056312233,1.4272835436034992,0.7761571928834964,1.22,1.96,0.0003191489361702201,1.4764724395635247,0.00010638297872339726,1.5409656898770245,0.8260776282586028,1.2718606455006045,1.3542,126.0846,2.1276595744772993e-06,0.9337719885829148,96.58493723404256,19.59345700089198,1.450244694527136,1.505587439960926,0.261,0.2328,0.5119,0.1487,0.3493,0.3988,0.2272,1.1544,0.9753000000000001,3.5359,163.25,2.362176648138631e-18,0.8931743063396844,-3.191489361700595e-06,0.9072916340017082,1.0638297872339253e-06,1.7296596346447144,136.33085106382978,24.304256437676354,1.2924688851953703,1.074961076393575,2.0442744140794575,1.1075898991273094,1.4215047835668497,1.3193426536223312,2.0933,7.440856441636688e-17,0.7859188272982643,6.259768117567372e-17,0.780655764238973,1.8087170509116381,1.6900440809637785
RSC006012,Challenger,JPD.,41,16,Apple Associates,The Syndicate,Lunar,4,16,"[16, 17, 18, 19]",40.2,328.37,1.0,0.561,0.878,2.488,330.42,0.797,0.512,1.171,2.252,2.0,0.0,2.0,21.0,40.0,0.44,0.615,0.337,0.385,0.223,0.51,0.98,202.98,125.39,4.0,2.44,122.95,0.44,0.175,0.162,0.223,0.354,43.524,1.49,1.45,0.61,1.71,1.1,60,36.0,332.2246808510638,34.824949025493645,0.7943191489361702,0.17797953324197519,0.5370425531914893,0.11815780544238079,2.4001170212765954,0.34293862444651574,32.89776595744681,4.656334142172341,1.1461595744680853,0.1776597147982135,0.776595744680851,0.116374748688172,0.5274893617021277,0.08815635482687786,2.3545000000000003,0.19370955699995365,132.05074468085107,12.457604339964423,0.865,0.35441228042511314,0.8620212765957447,0.15523537305593443,0.48458510638297875,0.02161063536181316,0.31,0.012985517160050978,0.20547872340425533,0.01831782064524843,0.3247765957446809,0.016799996323168538,42.86637234042553,4.4237109682753495,1.6059574468085107,0.22671719463198686,1.5780851063829788,0.12100188033502712,0.727127659574468,0.10439402549980964,2.233191489361702,0.5092250337331754,1.509787234042553,0.33525781677128086,-0.11068733649091536,1.1556432771637446,0.20275805494875673,0.25626445217491295,1.5682366899782778,-1.509400005356655,-0.1753323255186789,0.17570329141382715,0.5291427102898439,-0.730537303360612,-1.0016582934828948,-0.7599989685453018,-2.0631094660808715,2.079239484051017,0.9565153483632142,1.7394887292336902,0.14865972580275946,-0.5114629571733005,1.0585381485671121,-1.1219766554043038,-1.0274268834077878,-1.2223047861762981,-0.2,-0.55,0.0003191489361702201,1.4764724395635247,0.00010638297872339726,1.5409656898770245,-0.1356741538605276,-0.35698808000236804,-0.7123,74.9995,2.1276595744772993e-06,0.9337719885829148,96.58493723404256,19.59345700089198,-0.7628223338981917,-1.1016655832127988,-0.1373,-0.3667,-0.3746,-0.0244,-0.55,-0.2098,-0.0373,-0.903,-0.7971,-0.3628,165.07999999999998,2.362176648138631e-18,0.8931743063396844,-3.191489361700595e-06,0.9072916340017082,1.0638297872339253e-06,1.7296596346447144,136.33085106382978,24.304256437676354,-1.0110008691367112,-0.8785453085188898,-0.2097528649931808,1.1828853521971316,0.08289058051557913,0.024079915785048034,0.3194,7.440856441636688e-17,0.7859188272982643,6.259768117567372e-17,0.780655764238973,0.1054696460199715,0.030845754157112288
