RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,TierMaxGames,GPThreshold,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC000087,Challenger,BrainyZac,49,7,Triceratops,Dino Park,Solar,4.0,6.0,"[6, 7, 8, 9]",313.0,0.65,0.71,1.14,1.88,34.574,0.949,0.65,2.565,3,1,7,60,36.0,184.28,128.72,11,5.61,123.11,123.11,1,1,1.23,1.62,0.7,1.75,1.2,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,-0.3272174741752634,-0.5287181828442318,1.1774490472451422,-0.9574411221622445,0.2640948183740624,0.040757462044117586,-0.886657503898607,-1.0070331427766688,-0.7529554528333403,-0.6723415228369506,0,0,-0.6723415228369506,-1.1004610342443,-0.38627317388783455,-0.2495843721148958,-0.6754499366384787,-0.5026145269930737,,,,-1.43,-1.68,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.9224949516381582,-1.0858299860956724,-0.8683,86.177,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.934784481053809,-0.4363834981840243,-0.1683,-0.1508,-0.1484,-0.166,-0.2262,-0.2571,-0.2537,-0.6335000000000001,-0.737,-1.7728,118.374,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,-0.7114888791942635,-0.8044163858718878,-1.0224627255077645,-0.49371137359792816,-0.7083408154603748,-0.7448937029658727,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,-0.9266529242519883,-0.9878836079998379
RSC000548,Challenger,Marcus,18,7,Triceratops,Dino Park,Solar,2.0,6.0,"[6, 7]",354.0,1.0,0.39,1.39,2.28,43.86,0.893,0.56,2.407,0,0,3,60,36.0,221.53,132.47,3,4.17,128.3,128.3,1,1,1.28,1.51,0.92,2.48,1.56,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,0.5677363013468233,0.8597094016470682,-0.7578765135558615,-0.12375089334069862,1.9704723671779194,1.1651012425715026,-0.5947374824376734,-0.34793049163089257,-0.26921409643390587,-0.273916916711349,0,0,-0.273916916711349,-0.9317271909485759,0.1532830055110453,0.8485868651906452,0.07040260507151237,-0.04143417247613139,,,,-0.54,-0.62,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.34848017727384223,-0.40078668416383556,-0.1511,118.036,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.16266950948661815,0.5818842334931678,-0.0293,-0.0124,0.1978,-0.0627,-0.0186,-0.0447,-0.0958,0.09340000000000001,-0.1591,-1.2056,166.66,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,0.10490029506681765,-0.173661547244002,-0.6953303096889445,0.9524396308144727,0.22785376608182392,0.10653437387026271,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,0.2980787694752881,0.14128668455099097
RSC000858,Challenger,GorillaCream707,48,7,Voyager,Mission Control,Lunar,9.0,6.0,"[6, 7, 13, 14, 15, 16, 17, 18, 19]",364.3,0.71,0.6,1.46,2.4,29.583,0.504,0.326,1.853,2,1,12,60,36.0,208.22,156.08,15,7.81,148.27,148.27,1,1,1.69,1.35,1.08,4.48,2.9,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,0.7925661522706647,-0.2907020255028662,0.5121808857197971,0.12635617530576543,-0.6530417685395763,1.4799175011191705,1.433064095210599,1.3657364013481263,1.4269423051185424,1.2591349877834959,0,0,1.2591349877834959,0.45189032407636043,0.9380919937275967,1.6472568559583112,2.113834226194776,1.6751815915591532,,,,2.69,2.62,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,1.7347419813741813,1.693119257590081,1.9161,160.1316,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,2.062813018711509,1.9273310813411983,0.3713,0.5026,0.6553,0.3123,0.7538,0.5673,0.4771,1.8415000000000001,1.7982,1.711,124.583,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,2.068210125202732,1.9626534651220835,0.9868177932327249,-0.3077537132740951,0.8258486601800993,0.9111063196460133,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,1.0803769304866293,1.2083160251451257
RSC000211,Challenger,Marq,41,7,Voyager,Mission Control,Lunar,7.0,5.0,"[5, 6, 7, 8, 9, 10, 11]",245.1,0.54,0.29,0.88,1.88,28.723,0.761,0.447,2.252,2,0,2,60,36.0,137.46,107.64,4,2.44,105.2,105.2,1,1,1.34,1.49,0.59,1.97,1.16,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,-1.8093482390033047,-0.9650811379700689,-1.3626657513061755,-0.9574411221622445,-0.8110737189995499,-1.1285600697043623,0.09335971100595626,0.4796095036965826,0.20534229750224917,-2.0472518688310752,0,0,-2.0472518688310752,-0.7292465789937069,0.25138412903811436,-0.798669990767666,-0.45067245831491975,-0.5538567886060674,,,,-1.84,-1.57,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-1.186928724098124,-1.014740586838595,-0.7158,62.068,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.7706077755825366,-1.2069480715543572,-0.1387,-0.1662,-0.4104,-0.2136,-0.2492,-0.2119,-0.3264,-0.9289000000000001,-0.7875000000000001,-2.7765,101.523,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,-1.0432557825877473,-0.8595351250148334,-1.601346374586308,-0.9983936950855926,-1.1759954074264969,-1.0875589101374605,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,-1.5384396316205682,-1.4423287722546219
RSC000270,Challenger,Thunderama,58,7,Voyager,Mission Control,Lunar,5.0,5.0,"[5, 6, 7, 8, 11]",329.5,0.88,0.48,1.02,2.52,34.921,0.792,0.459,2.384,6,0,5,60,36.0,195.34,134.16,11,4.74,129.42,129.42,1,1,1.64,1.59,0.64,2.22,1.29,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,0.032946850120210466,0.3836770869643368,-0.21356619958057935,0.37646324395222946,0.32785887280384274,-0.49892755260902666,-0.0682388723027751,0.391729150210479,-0.19879605088208901,-0.18793704024493987,0,0,-0.18793704024493987,0.28315648078063627,-0.23912148859723098,-0.5490856186527702,-0.19524350567451162,-0.38731943836383803,,,,-0.39,0.2,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.25173611417873276,0.12915247393437784,-0.0428,82.8288,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.04607713438800302,-0.543397654912157,-0.0083,-0.1162,-0.1848,-0.0453,-0.1743,-0.0127,-0.0692,-0.35459999999999997,-0.2562,0.0952,148.121,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,-0.3982533024967596,-0.27964233082380424,0.054905667915289065,0.3972022230606418,0.04228182973745409,0.0443132282719787,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,0.05531317737701128,0.058768535232802704
RSC000967,Challenger,tr1ppn,43,7,Waste Baskets,Waste Management,Solar,17.0,6.0,"[6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24]",338.5,0.86,0.37,1.35,2.44,35.246,0.651,0.476,2.349,3,1,5,60,36.0,205.85,132.65,9,5.23,127.42,127.42,1,1,1.58,1.7,0.79,2.84,2.07,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,0.2294001179177417,0.30433836785054813,-0.8788343611059244,0.20972519818792013,0.387580249431159,0.9852062376871218,0.6667740388756476,0.26723198277183263,-0.09163815547715187,-0.3414725339349583,0,0,-0.3414725339349583,0.08067586882576809,-0.7786776679961097,0.19966749769191663,0.4382202968736996,0.6119046630895364,,,,-0.43,-0.07,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.27753453100409525,-0.04533968787844854,0.2109,100.6618,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,0.2270483094025663,0.026575302776388365,0.0409,0.1836,0.009,-0.05,0.2754,0.0624,-0.0763,0.1835,0.26149999999999995,-0.2608,145.64600000000002,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,0.20609256993395675,0.2854066049049662,-0.15041721648439352,0.32307672631374446,0.15662859015291727,0.19437013147868004,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,0.20490184656708696,0.2577751241660832
RSC000357,Challenger,Primed,18,7,Water,The Elements,Lunar,22.0,1.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 24]",327.8,0.72,0.39,1.5,1.94,37.113,0.816,0.56,2.418,1,1,5,60,36.0,196.4,131.4,7,9.72,121.68,121.68,1,1,1.22,1.6,0.94,2.68,1.84,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,-0.004160989352656292,-0.25103266594597196,-0.7578765135558615,-0.8323875878390126,0.7306565883948458,1.6598125060035525,-0.19334745292888914,-0.34793049163089257,-0.30289229213260105,-0.782119400825314,0,0,-0.782119400825314,-1.1342078029034448,-0.2881720503607655,0.9484206140366029,0.27474576718383886,0.3172616588148237,,,,-1.09,-1.13,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.7032084086225769,-0.7303829898102854,-0.1977,114.3792,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.2128376044043971,0.46500669680974516,-0.0383,0.0952,0.1581,-0.1266,0.1428,-0.0585,-0.1934,0.08839999999999998,-0.10909999999999997,-1.9163,128.513,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,0.09928474152258127,-0.11908853819158066,-1.1052263039104455,-0.1900514093487183,-0.3416677010928559,-0.38130823558067783,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,-0.4469703953659303,-0.5056938379605959
RSC000322,Challenger,Humble Potato,36,7,Wings,Fifty-Fifty Pizzeria,Solar,14.0,6.0,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 23]",349.3,0.72,0.67,1.44,2.19,32.877,0.609,0.399,2.355,1,0,3,60,36.0,209.48,139.82,4,2.78,137.04,137.04,1,1,1.47,1.75,0.82,3.61,2.36,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,0.46514403927477943,-0.25103266594597196,0.9355333521450171,-0.3113311948255462,-0.04774264666148978,1.3899699986769798,0.8857140549713481,0.8311309176409966,-0.11000808040371202,0.39703319071403487,0,0,0.39703319071403487,-0.290538586424825,-1.0239304768137825,0.34941812096085356,1.224941471006156,0.9834110597837399,,,,0.29,1.23,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,0.18683697185243014,0.7948077578870117,1.0228,112.3728,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,1.1011143236460161,0.4008787462514377,0.1982,0.295,0.1363,0.0336,0.4425,0.3028,0.0514,0.6630999999999999,0.7967000000000001,0.1065,126.77700000000002,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,0.7447364658971076,0.8695560938020843,0.06142293924595314,-0.24204408100633984,0.16552959493991692,0.27542807377758016,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,0.21654615949474657,0.3652747743530157
RSC000292,Challenger,Ignite,42,7,Wings,Fifty-Fifty Pizzeria,Solar,9.0,1.0,"[1, 2, 3, 4, 5, 6, 7, 8, 11]",270.9,0.4,0.45,1.1,1.74,22.989,0.793,0.489,2.126,1,0,5,60,36.0,142.6,128.3,6,3.57,124.73,124.73,1,1,1.34,1.33,0.83,2.25,1.39,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,-1.246182204650382,-1.5204521717665889,-0.3950029709056733,-1.2492327022497856,-1.8647425607873285,-0.13913754284026317,-0.07345172982886321,0.1720282664952204,0.5911107209600258,-0.5479777729480344,0,0,-0.5479777729480344,-0.7292465789937069,1.0361931172546657,0.3993349953838327,-0.16459203135766287,-0.2592137843313543,,,,0.04,-0.38,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,0.025596866693914377,-0.24568254033021214,-0.2027,103.5259,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.21822044720673392,0.11811680157724964,-0.0393,-0.0778,0.0402,0.0046,-0.1166,-0.06,0.007,-0.0723,-0.16959999999999997,-1.2772,80.389,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,-0.08119914938917512,-0.1851218791450105,-0.7366255864389929,-1.631350563064959,-0.8782248528629395,-0.8381250951067476,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,-1.148895574409746,-1.1115277785442557
RSC000366,Challenger,Liquid Cight,29,7,Wings,Fifty-Fifty Pizzeria,Solar,7.0,3.0,"[3, 4, 5, 6, 7, 8, 11]",299.1,0.66,0.38,1.31,1.86,35.484,0.958,0.569,2.264,0,1,6,60,36.0,178.27,120.83,7,6.03,114.8,114.8,1,1,1.2,1.31,1.0,2.3,1.37,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,-0.6306286322181167,-0.4890488232873374,-0.818355437330893,-0.9991256336033214,0.431314672930547,0.8053112328027401,-0.9335732216334,-0.41384075674546944,0.16860244764912752,-1.310281499118982,0,0,-1.310281499118982,-1.2017013402217345,1.134294240781735,1.247921860574478,-0.11350624082958148,-0.2848349151378508,,,,-1.14,-1.72,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,-0.7354564296542799,-1.1116806767346097,-0.5826,114.8,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,-0.6272088433282842,0.4784561792633615,-0.1129,-0.0855,0.1627,-0.1324,-0.1282,-0.1725,-0.2023,-0.16809999999999997,-0.503,-2.512,120.084,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,-0.1887931552967436,-0.549014703506556,-1.448796085474746,-0.44249739402734417,-0.6304756419370444,-0.7266160037664053,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,-0.8247895427159586,-0.9636435864246619
RSC000280,Challenger,Major Bumbo,49,7,Wings,Fifty-Fifty Pizzeria,Solar,3.0,5.0,"[5, 6, 7]",384.4,0.98,0.45,1.47,2.94,33.333,0.681,0.442,2.362,5,0,9,60,36.0,233.69,150.71,14,7.14,143.57,143.57,1,1,1.96,1.68,0.88,3.33,2.16,327.990625,45.81242196121464,0.78328125,0.25208372687887426,0.5153125,0.16534685764577847,2.339375,0.4797945162022778,33.1368125,5.44193751641267,1.1309375,0.22235192147612978,0.7789095075088339,0.1918333649050317,0.5124903378975265,0.13654929143972497,2.319069070229682,0.32662082311096907,131.868125,13.026303898419084,1.0,0.0,1.0,0.0,131.868125,13.026303898419084,1.55609375,0.2963246674371643,1.54125,0.20387126345684933,0.75,0.20033305601755633,2.41109375,0.9787457428600478,1.59234375,0.7806056708054654,1.2313117836851504,0.7803706825332796,-0.3950029709056733,1.2518379842148528,0.03605103869868164,1.524891252340266,0.5103883130930044,0.5162263176491257,-0.1314396594847,0.8983265776119487,0,0,0.8983265776119487,1.36305307787327,-0.6805765444690407,0.6489193674987286,0.9388610440488994,0.7271997517187724,,,,0.77,1.41,0.0003125000000000003,1.5504827397267202,0.00015625000000001749,1.5473474406811616,0.4964179737567804,0.9111358657622293,0.9258,126.3416,-1.734723475976807e-18,0.9288772092377281,99.8303265625,31.287449271838295,0.9966871732806821,0.8473453111232907,0.1794,0.2182,0.2881,0.0894,0.3272,0.2741,0.1365,0.7751,0.7378,2.2614,160.733,-1.5624999999876849e-06,0.8903841732809866,9.375000000005906e-06,0.9162038316775124,1.5625000000102363e-06,1.7338544655695005,134.8586875,33.38932093029907,0.870524865288002,0.805269089138332,1.3042608145068408,0.774927784665438,0.9493947393280628,0.9141042336165324,-1.0408340855860843e-17,0.764407899572713,-2.0816681711721685e-17,0.7540298238919608,1.2420001675267267,1.2122918811066914
RSC001950,Contender,MoreAwpsPlease,48,7,Alley Cats,The Cat Cafe,Solar,3.0,7.0,"[7, 8, 13]",332.2,0.79,0.54,1.15,2.06,38.35,0.8057208480565371,0.5414381625441697,2.451742049469965,2,2,8,57,34.0,192.15,140.05,12,6.25,133.8,133.8,1,1,1.27,1.65,0.7,2.12,1.43,303.15,47.36869467585229,0.7466666666666666,0.23060023978355984,0.4972222222222222,0.15005118952252322,2.058333333333333,0.4902130389222748,36.16255555555556,5.420349459346503,0.9755555555555555,0.241593295150006,0.8943578720062819,0.17105057938464768,0.5433820180604633,0.12796190880655794,2.3125824499411074,0.35128257222366965,123.82833333333332,12.081985252724769,1.0,0.0,1.0,0.0,123.82833333333332,12.081985252724769,1.3116666666666665,0.3102987175572066,1.4188888888888889,0.24359776123980648,0.7011111111111111,0.18830166313622748,1.9088888888888889,0.7744439286951706,1.1344444444444444,0.3911103683890749,0.6132742352051592,0.18791538713925832,0.2850878950970046,0.0033998823661056956,0.40356151588576195,0.7220583018917447,0.51819189545347,0.015190891839790938,-0.39614717760678253,0.8253334578783607,0,0,0.8253334578783607,-0.13427921002923532,-0.9487407024385454,-0.0059006972780019295,0.27259702515429857,0.7556832532282504,,,,0.43,0.84,0.0011111111111111122,1.5202665744915724,0.0005555555555555622,1.6366625733745386,0.2821142660670044,0.5129001286524462,0.3855,93.66,-5.555555555554943e-06,0.9459438128272438,87.93248888888888,28.74483886394194,0.40753536344125313,0.19925354733144146,0.0734,0.2267,0.0677,0.0508,0.3401,0.1121,0.0776,0.4186,0.5298,0.6911,137.95,1.1111111111116055e-05,0.9281874708515256,-5.555555555554943e-06,0.9345743960391949,-5.555555555530272e-06,1.919323016210548,131.41255555555554,30.44661055263444,0.4509745089587048,0.5668950035448395,0.36007777206780595,0.21471829953429034,0.33192990622839635,0.3904752545465537,2.1279274638648835e-16,0.7673579055906311,1.9120507646322142e-16,0.7616304531161286,0.43256204674520365,0.5126833531261339
RSC000162,Contender,Draconium,35,7,Anacondas,The Serpents,Solar,13.0,5.0,"[5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18]",227.1,0.49,0.34,0.8,1.31,37.405,1.155,0.696,2.589,0,2,3,57,34.0,124.7,102.4,5,3.57,98.83,98.83,1,1,0.82,1.43,0.56,1.15,0.69,303.15,47.36869467585229,0.7466666666666666,0.23060023978355984,0.4972222222222222,0.15005118952252322,2.058333333333333,0.4902130389222748,36.16255555555556,5.420349459346503,0.9755555555555555,0.241593295150006,0.8943578720062819,0.17105057938464768,0.5433820180604633,0.12796190880655794,2.3125824499411074,0.35128257222366965,123.82833333333332,12.081985252724769,1.0,0.0,1.0,0.0,123.82833333333332,12.081985252724769,1.3116666666666665,0.3102987175572066,1.4188888888888889,0.24359776123980648,0.7011111111111111,0.18830166313622748,1.9088888888888889,0.7744439286951706,1.1344444444444444,0.3911103683890749,-1.6054907258985311,-1.1130372930556038,-1.0477905754863912,-1.5265471823812182,0.22921851326431605,-0.7266573993560231,-1.523772260411949,-1.1926829113674111,-0.7868809098872437,-2.0690584213133034,0,0,-2.0690584213133034,-1.5844946783449823,-0.04561253377108376,-0.7493885543062025,-0.9799145693704517,-1.1363657943281957,,,,-2.86,-3.26,0.0011111111111111122,1.5202665744915724,0.0005555555555555622,1.6366625733745386,-1.881979883737141,-1.992197786274789,-1.4557,55.3448,-5.555555555554943e-06,0.9459438128272438,87.93248888888888,28.74483886394194,-1.538880454319643,-1.133688348128731,-0.277,-0.3409,-0.3855,-0.3388,-0.5114,-0.4232,-0.5175,-1.3422,-1.4521,-3.6536,99.505,1.1111111111116055e-05,0.9281874708515256,-5.555555555554943e-06,0.9345743960391949,-5.555555555530272e-06,1.919323016210548,131.41255555555554,30.44661055263444,-1.4460560536114082,-1.5537494399574214,-1.9035849690678897,-1.0479838305940659,-1.4103599715777213,-1.4556343475731257,2.1279274638648835e-16,0.7673579055906311,1.9120507646322142e-16,0.7616304531161286,-1.8379428442744397,-1.9112081740134672
